active_calories,active_time,activity_type,current_activity_type_intensity,cycles,distance,duration_min,heart_rate,timestamp,timestamp16
55,2.0178697886277366e-39,"generic",,0,0,1335,,2025-11-16T03:15:00.000Z,
351,1.3592595103950726e-38,"walking",,1.0932930618662223e-41,8.954115018235218e-43,1335,,2025-11-16T03:15:00.000Z,
,,,,,,,,2025-11-16T03:15:00.000Z,
,,,,,,,106,2025-11-16T03:16:00.000Z,62960
,,,168,,,,,2025-11-16T03:16:00.000Z,
,,,,,,,103,2025-11-16T03:17:00.000Z,63020
352,1.3676673011810215e-38,,70,1.0972166975663318e-41,,,,2025-11-16T03:17:00.000Z,63020
,,,,,,,97,2025-11-16T03:18:00.000Z,63080
,,,,,,,86,2025-11-16T03:19:00.000Z,63140
,,,,,,,84,2025-11-16T03:20:00.000Z,63200
,,,,,,,83,2025-11-16T03:21:00.000Z,63260
,,,,,,,81,2025-11-16T03:22:00.000Z,63320
,,,,,,,79,2025-11-16T03:23:00.000Z,63380
,,,,,,,78,2025-11-16T03:25:00.000Z,63500
,,,,,,,83,2025-11-16T03:26:00.000Z,63560
,,,,,,,81,2025-11-16T03:27:00.000Z,63620
,,,,,,,78,2025-11-16T03:28:00.000Z,63680
,,,,,,,87,2025-11-16T03:30:00.000Z,63800
,,,,,,,82,2025-11-16T03:31:00.000Z,63860
,,,104,,,,,2025-11-16T03:31:00.000Z,
,,,,,,,83,2025-11-16T03:32:00.000Z,63920
,,,,,,,80,2025-11-16T03:33:00.000Z,63980
352,1.371871196573996e-38,,70,1.1011403332664413e-41,,,,2025-11-16T03:33:00.000Z,63980
,,,,,,,89,2025-11-16T03:34:00.000Z,64040
,,,,,,,83,2025-11-16T03:35:00.000Z,64100
,,,,,,,78,2025-11-16T03:36:00.000Z,64160
,,,168,,,,,2025-11-16T03:36:00.000Z,
,,,,,,,80,2025-11-16T03:37:00.000Z,64220
,,,8,,,,,2025-11-16T03:37:00.000Z,
,,,,,,,81,2025-11-16T03:38:00.000Z,64280
,,,,,,,84,2025-11-16T03:39:00.000Z,64340
,,,,,,,81,2025-11-16T03:40:00.000Z,64400
,,,136,,,,,2025-11-16T03:40:00.000Z,
,,,,,,,80,2025-11-16T03:41:00.000Z,64460
,,,8,,,,,2025-11-16T03:41:00.000Z,
,,,,,,,76,2025-11-16T03:42:00.000Z,64520
,,,,,,,74,2025-11-16T03:43:00.000Z,64580
,,,,,,,83,2025-11-16T03:44:00.000Z,64640
,,,,,,,82,2025-11-16T03:45:00.000Z,64700
,,,,,,,86,2025-11-16T03:46:00.000Z,64760
,,,,,,,83,2025-11-16T03:47:00.000Z,64820
,,,104,,,,,2025-11-16T03:47:00.000Z,
,,,8,,,,,2025-11-16T03:48:00.000Z,
,,,,,,,82,2025-11-16T03:49:00.000Z,64940
,,,,,,,83,2025-11-16T03:50:00.000Z,65000
,,,72,,,,,2025-11-16T03:50:00.000Z,
,,,,,,,84,2025-11-16T03:51:00.000Z,65060
,,,8,,,,,2025-11-16T03:51:00.000Z,
,,,,,,,86,2025-11-16T03:52:00.000Z,65120
,,,,,,,89,2025-11-16T03:53:00.000Z,65180
,,,72,,,,,2025-11-16T03:53:00.000Z,
,,,,,,,87,2025-11-16T03:54:00.000Z,65240
,,,8,,,,,2025-11-16T03:54:00.000Z,
,,,,,,,89,2025-11-16T03:56:00.000Z,65360
,,,,,,,87,2025-11-16T03:57:00.000Z,65420
,,,,,,,86,2025-11-16T03:58:00.000Z,65480
,,,,,,,88,2025-11-16T03:59:00.000Z,4
,,,,,,,87,2025-11-16T04:00:00.000Z,64
,,,,,,,88,2025-11-16T04:01:00.000Z,124
,,,,,,,83,2025-11-16T04:02:00.000Z,184
,,,,,,,85,2025-11-16T04:03:00.000Z,244
,,,,,,,89,2025-11-16T04:04:00.000Z,304
,,,104,,,,,2025-11-16T04:04:00.000Z,
,,,,,,,87,2025-11-16T04:05:00.000Z,364
,,,,,,,88,2025-11-16T04:06:00.000Z,424
,,,,,,,87,2025-11-16T04:07:00.000Z,484
,,,,,,,89,2025-11-16T04:08:00.000Z,544
