active_calories,active_time,activity_type,current_activity_type_intensity,cycles,distance,duration_min,heart_rate,moderate_activity_minutes,timestamp,timestamp16
,,,,,,,84,,2025-11-25T17:51:00.000Z,41092
,,,,,,,105,,2025-11-25T17:52:00.000Z,41152
,,,,,,,104,,2025-11-25T17:53:00.000Z,41212
114,6.322658671033575e-39,,70,4.534601830555108e-42,,,,,2025-11-25T17:53:00.000Z,41212
,,,,,,,93,,2025-11-25T17:54:00.000Z,41272
,,,,,,,81,,2025-11-25T17:55:00.000Z,41332
,,,,,,,78,,2025-11-25T17:56:00.000Z,41392
,,,,,,,82,,2025-11-25T17:57:00.000Z,41452
,,,,,,,81,,2025-11-25T17:58:00.000Z,41512
,,,,,,,82,,2025-11-25T18:00:00.000Z,41632
,,,104,,,,,,2025-11-25T18:00:00.000Z,
,,,,,,,87,,2025-11-25T18:02:00.000Z,41752
,,,,,,,100,,2025-11-25T18:03:00.000Z,41812
,,,,,,,103,,2025-11-25T18:04:00.000Z,41872
,,,,,,,105,,2025-11-25T18:05:00.000Z,41932
,,,,,,,111,,2025-11-25T18:06:00.000Z,41992
,,,,,,,108,,2025-11-25T18:07:00.000Z,42052
136,6.911204026049998e-39,,70,5.501497770939232e-42,,,,,2025-11-25T18:07:00.000Z,42052
,,,,,,,99,,2025-11-25T18:08:00.000Z,42112
138,6.995281933909487e-39,,38,5.544938023333301e-42,,,,,2025-11-25T18:08:00.000Z,42112
,,,,,,,97,,2025-11-25T18:09:00.000Z,42172
,,,,,,,85,,2025-11-25T18:10:00.000Z,42232
,,,,,,,76,,2025-11-25T18:11:00.000Z,42292
,,,,,,,77,,2025-11-25T18:12:00.000Z,42352
,,,72,,,,,,2025-11-25T18:12:00.000Z,
,,,,,,,74,,2025-11-25T18:13:00.000Z,42412
,,,,,,,73,,2025-11-25T18:14:00.000Z,42472
,,,8,,,,,,2025-11-25T18:14:00.000Z,
,,,,,,,74,,2025-11-25T18:15:00.000Z,42532
,,,,,,,73,,2025-11-25T18:17:00.000Z,42652
,,,72,,,,,,2025-11-25T18:17:00.000Z,
,,,,,,,75,,2025-11-25T18:18:00.000Z,42712
,,,8,,,,,,2025-11-25T18:18:00.000Z,
,,,,,,,74,,2025-11-25T18:19:00.000Z,42772
,,,104,,,,,,2025-11-25T18:19:00.000Z,
,,,,,,,76,,2025-11-25T18:20:00.000Z,42832
,,,,,,,72,,2025-11-25T18:21:00.000Z,42892
,,,,,,,75,,2025-11-25T18:22:00.000Z,42952
,,,8,,,,,,2025-11-25T18:22:00.000Z,
,,,,,,,77,,2025-11-25T18:23:00.000Z,43012
139,7.163437749628465e-39,,70,5.59398346958467e-42,,,,,2025-11-25T18:24:00.000Z,43072
,,,,,,,78,,2025-11-25T18:25:00.000Z,43132
,,,8,,,,,,2025-11-25T18:25:00.000Z,
,,,72,,,,,,2025-11-25T18:26:00.000Z,
,,,,,,,77,,2025-11-25T18:27:00.000Z,43252
,,,,,,,76,,2025-11-25T18:29:00.000Z,43372
,,,,,,,74,,2025-11-25T18:30:00.000Z,43432
,,,8,,,,,,2025-11-25T18:30:00.000Z,
,,,,,,,72,,2025-11-25T18:31:00.000Z,43492
,,,136,,,,,,2025-11-25T18:31:00.000Z,
,,,,,,,73,,2025-11-25T18:32:00.000Z,43552
,,,,,,,88,,2025-11-25T18:33:00.000Z,43612
,,,,,,,105,,2025-11-25T18:34:00.000Z,43672
,,,,,,,115,,2025-11-25T18:35:00.000Z,43732
,,,,,,,108,,2025-11-25T18:36:00.000Z,43792
,,,,,,,110,,2025-11-25T18:37:00.000Z,43852
,,,,,,,121,,2025-11-25T18:38:00.000Z,43912
163,7.751983104644888e-39,,70,6.485209292895253e-42,,,,,2025-11-25T18:38:00.000Z,43912
,,,,,,,132,,2025-11-25T18:39:00.000Z,43972
17,6.726232628759122e-40,,96,0,,,,,2025-11-25T18:39:00.000Z,43972
,,,,,,,113,,2025-11-25T18:40:00.000Z,44032
,,,8,,,,,,2025-11-25T18:40:00.000Z,
,,,,,,,94,,2025-11-25T18:41:00.000Z,44092
,,,,,,,92,,2025-11-25T18:42:00.000Z,44152
,,,,,,,94,,2025-11-25T18:43:00.000Z,44212
,,,,,,,93,,2025-11-25T18:44:00.000Z,44272
,,,136,,,,,,2025-11-25T18:44:00.000Z,
,,,,,,,91,,2025-11-25T18:45:00.000Z,44332
166,7.836061012504377e-39,,70,6.604319662362863e-42,,,,,2025-11-25T18:45:00.000Z,44332
,,,,,,,97,,2025-11-25T18:46:00.000Z,44392
,,,,,,,122,,2025-11-25T18:47:00.000Z,44452
,,,,,,,127,,2025-11-25T18:48:00.000Z,44512
,,,,,,,119,,2025-11-25T18:49:00.000Z,44572
,,,,,,,112,,2025-11-25T18:50:00.000Z,44632
,,,,,,,113,,2025-11-25T18:51:00.000Z,44692
,,,,,,,118,,2025-11-25T18:52:00.000Z,44752
,,,,,,,129,,2025-11-25T18:53:00.000Z,44812
,,,,,,,134,,2025-11-25T18:54:00.000Z,44872
,,,,,,,132,,2025-11-25T18:55:00.000Z,44932
,,,,,,,133,,2025-11-25T18:56:00.000Z,44992
,,,,,,,132,,2025-11-25T18:57:00.000Z,45052
,,,,,,,,5,2025-11-25T18:57:00.000Z,45052
221,8.844995906818245e-39,,70,8.437218053699724e-42,,,,,2025-11-25T18:57:00.000Z,45052
,,,,,,,130,,2025-11-25T18:59:00.000Z,45172
,,,,,,,122,,2025-11-25T19:00:00.000Z,45232
228,9.097229630396712e-39,,70,8.529703752345162e-42,,,,,2025-11-25T19:00:00.000Z,45232
,,,,,,,107,,2025-11-25T19:01:00.000Z,45292
,,,,,,,,2,2025-11-25T19:01:00.000Z,45292
18,7.567011707354012e-40,,128,0,,,,,2025-11-25T19:01:00.000Z,45292
,,,,,,,105,,2025-11-25T19:02:00.000Z,45352
,,,136,,,,,,2025-11-25T19:02:00.000Z,
,,,,,,,94,,2025-11-25T19:03:00.000Z,45412
,,,8,,,,,,2025-11-25T19:03:00.000Z,
,,,,,,,90,,2025-11-25T19:04:00.000Z,45472
,,,,,,,92,,2025-11-25T19:05:00.000Z,45532
,,,,,,,93,,2025-11-25T19:06:00.000Z,45592
,,,104,,,,,,2025-11-25T19:06:00.000Z,
,,,,,,,90,,2025-11-25T19:07:00.000Z,45652
,,,8,,,,,,2025-11-25T19:07:00.000Z,
,,,,,,,89,,2025-11-25T19:08:00.000Z,45712
,,,,,,,86,,2025-11-25T19:09:00.000Z,45772
,,,40,,,,,,2025-11-25T19:09:00.000Z,
,,,,,,,89,,2025-11-25T19:10:00.000Z,45832
,,,8,,,,,,2025-11-25T19:10:00.000Z,
,,,,,,,92,,2025-11-25T19:11:00.000Z,45892
,,,,,,,85,,2025-11-25T19:12:00.000Z,45952
,,,,,,,82,,2025-11-25T19:13:00.000Z,46012
,,,,,,,81,,2025-11-25T19:14:00.000Z,46072
,,,,,,,82,,2025-11-25T19:15:00.000Z,46132
,,,,,,,81,,2025-11-25T19:16:00.000Z,46192
,,,,,,,82,,2025-11-25T19:17:00.000Z,46252
,,,,,,,84,,2025-11-25T19:19:00.000Z,46372
,,,,,,,83,,2025-11-25T19:20:00.000Z,46432
,,,,,,,81,,2025-11-25T19:22:00.000Z,46552
,,,104,,,,,,2025-11-25T19:22:00.000Z,
,,,,,,,82,,2025-11-25T19:23:00.000Z,46612
,,,,,,,80,,2025-11-25T19:24:00.000Z,46672
,,,8,,,,,,2025-11-25T19:24:00.000Z,
,,,,,,,83,,2025-11-25T19:26:00.000Z,46792
,,,,,,,80,,2025-11-25T19:27:00.000Z,46852
,,,,,,,81,,2025-11-25T19:28:00.000Z,46912
,,,,,,,82,,2025-11-25T19:29:00.000Z,46972
,,,,,,,80,,2025-11-25T19:30:00.000Z,47032
,,,,,,,79,,2025-11-25T19:33:00.000Z,47212
,,,104,,,,,,2025-11-25T19:33:00.000Z,
,,,,,,,82,,2025-11-25T19:35:00.000Z,47332
,,,8,,,,,,2025-11-25T19:35:00.000Z,
,,,,,,,77,,2025-11-25T19:36:00.000Z,47392
,,,,,,,78,,2025-11-25T19:37:00.000Z,47452
,,,,,,,89,,2025-11-25T19:38:00.000Z,47512
,,,,,,,82,,2025-11-25T19:39:00.000Z,47572
,,,136,,,,,,2025-11-25T19:39:00.000Z,
,,,,,,,77,,2025-11-25T19:40:00.000Z,47632
,,,8,,,,,,2025-11-25T19:40:00.000Z,
,,,,,,,76,,2025-11-25T19:41:00.000Z,47692
,,,,,,,78,,2025-11-25T19:42:00.000Z,47752
,,,,,,,80,,2025-11-25T19:43:00.000Z,47812
,,,,,,,78,,2025-11-25T19:44:00.000Z,47872
,,,,,,,83,,2025-11-25T19:45:00.000Z,47932
,,,,,,,86,,2025-11-25T19:46:00.000Z,47992
,,,,,,,89,,2025-11-25T19:47:00.000Z,48052
,,,,,,,84,,2025-11-25T19:48:00.000Z,48112
,,,,,,,80,,2025-11-25T19:49:00.000Z,48172
,,,,,,,79,,2025-11-25T19:50:00.000Z,48232
,,,,,,,80,,2025-11-25T19:51:00.000Z,48292
,,,,,,,84,,2025-11-25T19:52:00.000Z,48352
,,,,,,,75,,2025-11-25T19:53:00.000Z,48412
,,,,,,,74,,2025-11-25T19:54:00.000Z,48472
,,,,,,,78,,2025-11-25T19:55:00.000Z,48532
,,,104,,,,,,2025-11-25T19:55:00.000Z,
,,,,,,,76,,2025-11-25T19:56:00.000Z,48592
,,,8,,,,,,2025-11-25T19:56:00.000Z,
,,,,,,,77,,2025-11-25T19:58:00.000Z,48712
,,,104,,,,,,2025-11-25T19:58:00.000Z,
,,,104,,,,,,2025-11-25T20:00:00.000Z,
,,,,,,,78,,2025-11-25T20:01:00.000Z,48892
228,9.118249107361585e-39,,102,8.564736213953282e-42,,,,,2025-11-25T20:01:00.000Z,48892
,,,,,,,80,,2025-11-25T20:02:00.000Z,48952
,,,136,,,,,,2025-11-25T20:02:00.000Z,
,,,,,,,82,,2025-11-25T20:03:00.000Z,49012
,,,8,,,,,,2025-11-25T20:03:00.000Z,
,,,,,,,80,,2025-11-25T20:04:00.000Z,49072
,,,,,,,76,,2025-11-25T20:05:00.000Z,49132
,,,,,,,78,,2025-11-25T20:06:00.000Z,49192
,,,,,,,77,,2025-11-25T20:08:00.000Z,49312
,,,,,,,76,,2025-11-25T20:09:00.000Z,49372
,,,,,,,75,,2025-11-25T20:11:00.000Z,49492
,,,,,,,74,,2025-11-25T20:12:00.000Z,49552
,,,,,,,75,,2025-11-25T20:13:00.000Z,49612
,,,,,,,76,,2025-11-25T20:15:00.000Z,49732
,,,,,,,78,,2025-11-25T20:16:00.000Z,49792
,,,,,,,80,,2025-11-25T20:17:00.000Z,49852
,,,,,,,73,,2025-11-25T20:18:00.000Z,49912
,,,,,,,76,,2025-11-25T20:19:00.000Z,49972
,,,,,,,77,,2025-11-25T20:20:00.000Z,50032
,,,,,,,81,,2025-11-25T20:21:00.000Z,50092
,,,104,,,,,,2025-11-25T20:21:00.000Z,
,,,,,,,78,,2025-11-25T20:22:00.000Z,50152
,,,,,,,89,,2025-11-25T20:23:00.000Z,50212
,,,,,,,74,,2025-11-25T20:24:00.000Z,50272
,,,,,,,79,,2025-11-25T20:25:00.000Z,50332
231,9.3844958155833e-39,,70,8.835186817567972e-42,,,,,2025-11-25T20:26:00.000Z,50392
,,,,,,,91,,2025-11-25T20:27:00.000Z,50452
,,,,,,,82,,2025-11-25T20:28:00.000Z,50512
,,,,,,,76,,2025-11-25T20:29:00.000Z,50572
,,,136,,,,,,2025-11-25T20:30:00.000Z,
,,,,,,,68,,2025-11-25T20:31:00.000Z,50692
232,9.426534769513044e-39,,102,8.853403697604194e-42,,,,,2025-11-25T20:31:00.000Z,50692
,,,,,,,78,,2025-11-25T20:32:00.000Z,50752
,,,72,,,,,,2025-11-25T20:32:00.000Z,
,,,,,,,73,,2025-11-25T20:33:00.000Z,50812
232,9.447554246477917e-39,,70,8.871620577640417e-42,,,,,2025-11-25T20:33:00.000Z,50812
,,,,,,,77,,2025-11-25T20:34:00.000Z,50872
,,,72,,,,,,2025-11-25T20:34:00.000Z,
,,,,,,,72,,2025-11-25T20:35:00.000Z,50932
,,,8,,,,,,2025-11-25T20:35:00.000Z,
,,,104,,,,,,2025-11-25T20:36:00.000Z,
,,,,,,,73,,2025-11-25T20:37:00.000Z,51052
,,,8,,,,,,2025-11-25T20:37:00.000Z,
,,,,,,,71,,2025-11-25T20:38:00.000Z,51112
,,,,,,,72,,2025-11-25T20:39:00.000Z,51172
,,,,,,,74,,2025-11-25T20:40:00.000Z,51232
,,,,,,,83,,2025-11-25T20:41:00.000Z,51292
,,,,,,,74,,2025-11-25T20:42:00.000Z,51352
,,,,,,,71,,2025-11-25T20:43:00.000Z,51412
,,,,,,,73,,2025-11-25T20:44:00.000Z,51472
,,,104,,,,,,2025-11-25T20:44:00.000Z,
,,,,,,,74,,2025-11-25T20:45:00.000Z,51532
,,,8,,,,,,2025-11-25T20:45:00.000Z,
,,,,,,,72,,2025-11-25T20:46:00.000Z,51592
,,,,,,,75,,2025-11-25T20:48:00.000Z,51712
,,,,,,,74,,2025-11-25T20:49:00.000Z,51772
,,,72,,,,,,2025-11-25T20:49:00.000Z,
,,,8,,,,,,2025-11-25T20:51:00.000Z,
,,,,,,,72,,2025-11-25T20:52:00.000Z,51952
,,,,,,,71,,2025-11-25T20:53:00.000Z,52012
,,,,,,,76,,2025-11-25T20:54:00.000Z,52072
,,,,,,,73,,2025-11-25T20:55:00.000Z,52132
,,,,,,,74,,2025-11-25T20:56:00.000Z,52192
,,,,,,,71,,2025-11-25T20:57:00.000Z,52252
,,,136,,,,,,2025-11-25T20:58:00.000Z,
,,,,,,,72,,2025-11-25T20:59:00.000Z,52372
,,,,,,,75,,2025-11-25T21:00:00.000Z,52432
,,,,,,,73,,2025-11-25T21:02:00.000Z,52552
,,,136,,,,,,2025-11-25T21:02:00.000Z,
18,7.567011707354012e-40,"generic",,0,0,962,,,2025-11-25T21:02:00.000Z,
232,9.447554246477917e-39,"walking",,8.871620577640417e-42,7.265956745278468e-43,962,,,2025-11-25T21:02:00.000Z,
,,,,,,,,,2025-11-25T21:02:00.000Z,
