active_calories,active_time,activity_type,current_activity_type_intensity,cycles,distance,duration_min,heart_rate,timestamp,timestamp16
,,,,,,,,2025-11-25T05:00:00.000Z,
,,,8,,,,,2025-11-25T05:00:00.000Z,
,,,,,,,78,2025-11-25T05:01:00.000Z,60428
,,,,,,,76,2025-11-25T05:02:00.000Z,60488
,,,104,,,,,2025-11-25T05:02:00.000Z,
,,,8,,,,,2025-11-25T05:03:00.000Z,
,,,,,,,78,2025-11-25T05:04:00.000Z,60608
,,,,,,,79,2025-11-25T05:05:00.000Z,60668
,,,,,,,80,2025-11-25T05:06:00.000Z,60728
,,,,,,,82,2025-11-25T05:10:00.000Z,60968
,,,,,,,80,2025-11-25T05:12:00.000Z,61088
,,,104,,,,,2025-11-25T05:12:00.000Z,
,,,8,,,,,2025-11-25T05:13:00.000Z,
,,,,,,,78,2025-11-25T05:15:00.000Z,61268
,,,,,,,77,2025-11-25T05:16:00.000Z,61328
,,,,,,,78,2025-11-25T05:17:00.000Z,61388
,,,,,,,77,2025-11-25T05:19:00.000Z,61508
,,,72,,,,,2025-11-25T05:19:00.000Z,
,,,,,,,78,2025-11-25T05:20:00.000Z,61568
,,,8,,,,,2025-11-25T05:20:00.000Z,
,,,,,,,79,2025-11-25T05:22:00.000Z,61688
,,,,,,,78,2025-11-25T05:24:00.000Z,61808
,,,,,,,77,2025-11-25T05:25:00.000Z,61868
,,,72,,,,,2025-11-25T05:25:00.000Z,
,,,,,,,78,2025-11-25T05:26:00.000Z,61928
,,,,,,,77,2025-11-25T05:27:00.000Z,61988
,,,8,,,,,2025-11-25T05:27:00.000Z,
,,,,,,,79,2025-11-25T05:28:00.000Z,62048
,,,,,,,78,2025-11-25T05:29:00.000Z,62108
,,,,,,,77,2025-11-25T05:30:00.000Z,62168
,,,,,,,79,2025-11-25T05:32:00.000Z,62288
,,,,,,,83,2025-11-25T05:33:00.000Z,62348
,,,,,,,79,2025-11-25T05:34:00.000Z,62408
,,,104,,,,,2025-11-25T05:34:00.000Z,
,,,,,,,74,2025-11-25T05:35:00.000Z,62468
,,,,,,,77,2025-11-25T05:36:00.000Z,62528
0,4.203895392974451e-41,,102,3.6433760072445244e-44,,,,2025-11-25T05:36:00.000Z,62528
,,,,,,,86,2025-11-25T05:37:00.000Z,62588
,,,200,,,,,2025-11-25T05:37:00.000Z,
,,,,,,,88,2025-11-25T05:38:00.000Z,62648
0,8.407790785948902e-41,,198,1.3452465257518244e-43,,,,2025-11-25T05:38:00.000Z,62648
,,,,,,,103,2025-11-25T05:39:00.000Z,62708
1,8.407790785948902e-41,,96,0,,,,2025-11-25T05:39:00.000Z,62708
,,,,,,,87,2025-11-25T05:40:00.000Z,62768
,,,200,,,,,2025-11-25T05:40:00.000Z,
,,,,,,,89,2025-11-25T05:41:00.000Z,62828
,,,,,,,95,2025-11-25T05:42:00.000Z,62888
,,,,,,,100,2025-11-25T05:43:00.000Z,62948
,,,,,,,95,2025-11-25T05:44:00.000Z,63008
3,2.312142466135948e-40,,6,1.961817850054744e-43,,,,2025-11-25T05:44:00.000Z,63008
,,,,,,,102,2025-11-25T05:45:00.000Z,63068
2,1.6815581571897805e-40,,160,0,,,,2025-11-25T05:45:00.000Z,63068
,,,,,,,95,2025-11-25T05:47:00.000Z,63188
4,2.942726775082116e-40,,70,2.3401684354224445e-43,,,,2025-11-25T05:47:00.000Z,63188
,,,,,,,88,2025-11-25T05:48:00.000Z,63248
