body_battery,field_four,field_two,stress_level_time,stress_level_value
61,1,102,2025-11-28T18:36:00.000Z,65534
61,1,223,2025-11-28T18:37:00.000Z,50
61,1,189,2025-11-28T18:38:00.000Z,75
61,1,210,2025-11-28T18:39:00.000Z,60
61,1,211,2025-11-28T18:40:00.000Z,59
60,1,200,2025-11-28T18:41:00.000Z,67
60,1,188,2025-11-28T18:42:00.000Z,76
60,1,188,2025-11-28T18:43:00.000Z,76
60,1,190,2025-11-28T18:44:00.000Z,75
60,1,201,2025-11-28T18:45:00.000Z,66
59,1,228,2025-11-28T18:46:00.000Z,46
59,1,199,2025-11-28T18:47:00.000Z,68
59,1,217,2025-11-28T18:48:00.000Z,54
59,1,206,2025-11-28T18:49:00.000Z,63
59,1,200,2025-11-28T18:50:00.000Z,67
59,1,196,2025-11-28T18:51:00.000Z,70
58,1,192,2025-11-28T18:52:00.000Z,73
58,1,187,2025-11-28T18:53:00.000Z,77
58,1,189,2025-11-28T18:54:00.000Z,75
58,1,184,2025-11-28T18:55:00.000Z,79
58,1,182,2025-11-28T18:56:00.000Z,81
57,1,215,2025-11-28T18:57:00.000Z,56
57,1,184,2025-11-28T18:58:00.000Z,79
57,1,186,2025-11-28T18:59:00.000Z,78
57,1,220,2025-11-28T19:00:00.000Z,52
57,1,232,2025-11-28T19:01:00.000Z,43
57,1,222,2025-11-28T19:02:00.000Z,51
57,1,218,2025-11-28T19:03:00.000Z,54
56,1,223,2025-11-28T19:04:00.000Z,50
56,1,205,2025-11-28T19:05:00.000Z,63
56,1,213,2025-11-28T19:06:00.000Z,57
56,1,237,2025-11-28T19:07:00.000Z,39
56,1,232,2025-11-28T19:08:00.000Z,43
56,1,217,2025-11-28T19:09:00.000Z,54
55,1,224,2025-11-28T19:10:00.000Z,49
55,1,238,2025-11-28T19:11:00.000Z,39
55,1,236,2025-11-28T19:12:00.000Z,40
55,1,249,2025-11-28T19:13:00.000Z,30
55,1,255,2025-11-28T19:14:00.000Z,26
55,1,250,2025-11-28T19:15:00.000Z,30
55,1,245,2025-11-28T19:16:00.000Z,33
55,1,249,2025-11-28T19:17:00.000Z,30
55,1,255,2025-11-28T19:18:00.000Z,26
55,1,102,2025-11-28T19:19:00.000Z,65534
55,1,102,2025-11-28T19:20:00.000Z,65534
54,1,102,2025-11-28T19:21:00.000Z,65534
54,1,102,2025-11-28T19:22:00.000Z,65534
