active_calories,active_time,activity_type,current_activity_type_intensity,cycles,distance,duration_min,heart_rate,timestamp,timestamp16
9,2.5223372357846707e-40,"generic",,0,0,815,,2025-11-28T18:35:00.000Z,
24,1.5974802493302915e-39,"walking",,5.941505488737224e-43,4.866289177060793e-44,815,,2025-11-28T18:35:00.000Z,
2,8.407790785948902e-41,"running",,4.344025239406933e-44,5.336144552148904e-45,815,,2025-11-28T18:35:00.000Z,
,,,,,,,,2025-11-28T18:35:00.000Z,
,,,9,,,,,2025-11-28T18:35:00.000Z,
,,,,,,,0,2025-11-28T18:36:00.000Z,40848
,1.6451243971173352e-39,,102,6.05360936588321e-43,,,,2025-11-28T18:36:00.000Z,40848
,,,,,,,80,2025-11-28T18:37:00.000Z,40908
,,,,,,,88,2025-11-28T18:38:00.000Z,40968
,,,,,,,90,2025-11-28T18:39:00.000Z,41028
,,,72,,,,,2025-11-28T18:39:00.000Z,
,,,,,,,84,2025-11-28T18:40:00.000Z,41088
,,,8,,,,,2025-11-28T18:40:00.000Z,
,,,,,,,85,2025-11-28T18:41:00.000Z,41148
,,,,,,,87,2025-11-28T18:42:00.000Z,41208
,,,,,,,89,2025-11-28T18:43:00.000Z,41268
,,,,,,,90,2025-11-28T18:44:00.000Z,41328
,,,,,,,97,2025-11-28T18:45:00.000Z,41388
,,,,,,,100,2025-11-28T18:46:00.000Z,41448
,,,,,,,86,2025-11-28T18:47:00.000Z,41508
,,,,,,,88,2025-11-28T18:48:00.000Z,41568
,,,,,,,82,2025-11-28T18:49:00.000Z,41628
,,,,,,,85,2025-11-28T18:50:00.000Z,41688
,,,,,,,89,2025-11-28T18:51:00.000Z,41748
,,,,,,,91,2025-11-28T18:52:00.000Z,41808
,,,,,,,92,2025-11-28T18:54:00.000Z,41928
,,,,,,,96,2025-11-28T18:55:00.000Z,41988
,,,,,,,93,2025-11-28T18:58:00.000Z,42168
,,,,,,,91,2025-11-28T19:00:00.000Z,42288
,,,,,,,87,2025-11-28T19:01:00.000Z,42348
,,,104,,,,,2025-11-28T19:01:00.000Z,
,,,8,,,,,2025-11-28T19:02:00.000Z,
,,,,,,,88,2025-11-28T19:03:00.000Z,42468
,,,,,,,91,2025-11-28T19:04:00.000Z,42528
,,,,,,,93,2025-11-28T19:05:00.000Z,42588
,,,,,,,92,2025-11-28T19:06:00.000Z,42648
,,,,,,,87,2025-11-28T19:07:00.000Z,42708
,,,,,,,84,2025-11-28T19:08:00.000Z,42768
,,,,,,,85,2025-11-28T19:09:00.000Z,42828
,,,,,,,87,2025-11-28T19:10:00.000Z,42888
,,,,,,,79,2025-11-28T19:11:00.000Z,42948
,,,,,,,80,2025-11-28T19:12:00.000Z,43008
,,,,,,,81,2025-11-28T19:13:00.000Z,43068
,,,104,,,,,2025-11-28T19:13:00.000Z,
,,,,,,,77,2025-11-28T19:14:00.000Z,43128
,,,8,,,,,2025-11-28T19:14:00.000Z,
,,,,,,,79,2025-11-28T19:16:00.000Z,43248
,,,,,,,81,2025-11-28T19:18:00.000Z,43368
,,,,,,,80,2025-11-28T19:19:00.000Z,43428
,,,136,,,,,2025-11-28T19:19:00.000Z,
,,,,,,,99,2025-11-28T19:20:00.000Z,43488
27,1.708182828011952e-39,,38,6.389920997321166e-43,,,,2025-11-28T19:20:00.000Z,43488
,,,,,,,114,2025-11-28T19:21:00.000Z,43548
12,3.363116314379561e-40,,192,0,,,,2025-11-28T19:21:00.000Z,43548
,,,,,,,123,2025-11-28T19:22:00.000Z,43608
31,1.792260735871441e-39,,38,6.6841936748293774e-43,,,,2025-11-28T19:22:00.000Z,43608
,,,,,,,117,2025-11-28T19:23:00.000Z,43668
15,4.203895392974451e-40,,128,0,,,,2025-11-28T19:23:00.000Z,43668
,,,,,,,95,2025-11-28T19:24:00.000Z,43728
,,,,,,,88,2025-11-28T19:25:00.000Z,43788
,,,72,,,,,2025-11-28T19:25:00.000Z,
,,,8,,,,,2025-11-28T19:26:00.000Z,
,,,,,,,85,2025-11-28T19:27:00.000Z,43908
,,,,,,,86,2025-11-28T19:28:00.000Z,43968
,,,,,,,89,2025-11-28T19:29:00.000Z,44028
,,,72,,,,,2025-11-28T19:29:00.000Z,
,,,,,,,87,2025-11-28T19:30:00.000Z,44088
,,,,,,,92,2025-11-28T19:31:00.000Z,44148
,,,,,,,89,2025-11-28T19:32:00.000Z,44208
,,,,,,,95,2025-11-28T19:33:00.000Z,44268
,,,8,,,,,2025-11-28T19:34:00.000Z,
,,,,,,,93,2025-11-28T19:35:00.000Z,44388
,,,72,,,,,2025-11-28T19:35:00.000Z,
,,,,,,,94,2025-11-28T19:36:00.000Z,44448
,,,,,,,93,2025-11-28T19:37:00.000Z,44508
,,,,,,,90,2025-11-28T19:39:00.000Z,44628
,,,104,,,,,2025-11-28T19:39:00.000Z,
,,,,,,,98,2025-11-28T19:40:00.000Z,44688
,,,,,,,87,2025-11-28T19:41:00.000Z,44748
,,,,,,,88,2025-11-28T19:42:00.000Z,44808
,,,,,,,87,2025-11-28T19:43:00.000Z,44868
,,,,,,,86,2025-11-28T19:45:00.000Z,44988
,,,8,,,,,2025-11-28T19:46:00.000Z,
,,,,,,,88,2025-11-28T19:47:00.000Z,45108
,,,,,,,91,2025-11-28T19:48:00.000Z,45168
,,,,,,,88,2025-11-28T19:49:00.000Z,45228
,,,,,,,84,2025-11-28T19:51:00.000Z,45348
,,,,,,,85,2025-11-28T19:52:00.000Z,45408
,,,72,,,,,2025-11-28T19:52:00.000Z,
,,,,,,,80,2025-11-28T19:53:00.000Z,45468
,,,8,,,,,2025-11-28T19:53:00.000Z,
,,,,,,,79,2025-11-28T19:54:00.000Z,45528
,,,,,,,84,2025-11-28T19:55:00.000Z,45588
,,,,,,,82,2025-11-28T19:57:00.000Z,45708
,,,,,,,79,2025-11-28T19:58:00.000Z,45768
,,,,,,,82,2025-11-28T19:59:00.000Z,45828
,,,,,,,81,2025-11-28T20:00:00.000Z,45888
,,,104,,,,,2025-11-28T20:00:00.000Z,
,,,,,,,82,2025-11-28T20:01:00.000Z,45948
,,,8,,,,,2025-11-28T20:01:00.000Z,
,,,,,,,83,2025-11-28T20:02:00.000Z,46008
,,,72,,,,,2025-11-28T20:02:00.000Z,
,,,,,,,84,2025-11-28T20:04:00.000Z,46128
,,,,,,,83,2025-11-28T20:05:00.000Z,46188
,,,8,,,,,2025-11-28T20:05:00.000Z,
,,,,,,,84,2025-11-28T20:06:00.000Z,46248
,,,,,,,87,2025-11-28T20:07:00.000Z,46308
,,,,,,,98,2025-11-28T20:09:00.000Z,46428
,,,,,,,100,2025-11-28T20:10:00.000Z,46488
,,,,,,,96,2025-11-28T20:11:00.000Z,46548
,,,136,,,,,2025-11-28T20:11:00.000Z,
,,,,,,,106,2025-11-28T20:12:00.000Z,46608
,,,,,,,118,2025-11-28T20:13:00.000Z,46668
39,1.9393970746255468e-39,,38,7.2727390298458e-43,,,,2025-11-28T20:13:00.000Z,46668
,,,,,,,117,2025-11-28T20:14:00.000Z,46728
17,5.0446744715693415e-40,,96,0,,,,2025-11-28T20:14:00.000Z,46728
,,,,,,,98,2025-11-28T20:15:00.000Z,46788
,,,,,,,87,2025-11-28T20:16:00.000Z,46848
,,,8,,,,,2025-11-28T20:16:00.000Z,
,,,,,,,88,2025-11-28T20:17:00.000Z,46908
,,,,,,,86,2025-11-28T20:18:00.000Z,46968
,,,,,,,90,2025-11-28T20:19:00.000Z,47028
,,,104,,,,,2025-11-28T20:19:00.000Z,
,,,,,,,87,2025-11-28T20:21:00.000Z,47148
,,,,,,,88,2025-11-28T20:22:00.000Z,47208
,,,8,,,,,2025-11-28T20:22:00.000Z,
,,,,,,,86,2025-11-28T20:23:00.000Z,47268
,,,40,,,,,2025-11-28T20:23:00.000Z,
,,,,,,,84,2025-11-28T20:24:00.000Z,47328
,,,8,,,,,2025-11-28T20:24:00.000Z,
,,,,,,,86,2025-11-28T20:25:00.000Z,47388
,,,,,,,84,2025-11-28T20:26:00.000Z,47448
,,,,,,,86,2025-11-28T20:27:00.000Z,47508
,,,,,,,85,2025-11-28T20:28:00.000Z,47568
,,,104,,,,,2025-11-28T20:28:00.000Z,
,,,8,,,,,2025-11-28T20:29:00.000Z,
,,,,,,,84,2025-11-28T20:30:00.000Z,47688
,,,,,,,88,2025-11-28T20:31:00.000Z,47748
,,,,,,,85,2025-11-28T20:34:00.000Z,47928
,,,104,,,,,2025-11-28T20:34:00.000Z,
,,,,,,,86,2025-11-28T20:35:00.000Z,47988
,,,8,,,,,2025-11-28T20:35:00.000Z,
,,,72,,,,,2025-11-28T20:36:00.000Z,
,,,,,,,85,2025-11-28T20:37:00.000Z,48108
,,,,,,,84,2025-11-28T20:39:00.000Z,48228
,,,,,,,82,2025-11-28T20:40:00.000Z,48288
,,,8,,,,,2025-11-28T20:42:00.000Z,
,,,,,,,81,2025-11-28T20:44:00.000Z,48528
,,,,,,,80,2025-11-28T20:45:00.000Z,48588
,,,,,,,79,2025-11-28T20:46:00.000Z,48648
,,,,,,,84,2025-11-28T20:47:00.000Z,48708
,,,104,,,,,2025-11-28T20:47:00.000Z,
,,,,,,,81,2025-11-28T20:48:00.000Z,48768
,,,8,,,,,2025-11-28T20:48:00.000Z,
,,,,,,,79,2025-11-28T20:49:00.000Z,48828
,,,40,,,,,2025-11-28T20:49:00.000Z,
,,,,,,,80,2025-11-28T20:50:00.000Z,48888
,,,8,,,,,2025-11-28T20:50:00.000Z,
,,,,,,,81,2025-11-28T20:51:00.000Z,48948
,,,,,,,82,2025-11-28T20:53:00.000Z,49068
,,,72,,,,,2025-11-28T20:54:00.000Z,
,,,8,,,,,2025-11-28T20:55:00.000Z,
,,,,,,,84,2025-11-28T20:56:00.000Z,49248
,,,,,,,82,2025-11-28T20:57:00.000Z,49308
,,,,,,,84,2025-11-28T20:58:00.000Z,49368
,,,72,,,,,2025-11-28T20:58:00.000Z,
,,,,,,,87,2025-11-28T20:59:00.000Z,49428
,,,8,,,,,2025-11-28T20:59:00.000Z,
,,,,,,,86,2025-11-28T21:00:00.000Z,49488
,,,,,,,84,2025-11-28T21:01:00.000Z,49548
,,,,,,,80,2025-11-28T21:02:00.000Z,49608
,,,,,,,79,2025-11-28T21:03:00.000Z,49668
,,,,,,,81,2025-11-28T21:04:00.000Z,49728
,,,72,,,,,2025-11-28T21:04:00.000Z,
,,,,,,,80,2025-11-28T21:05:00.000Z,49788
,,,,,,,78,2025-11-28T21:06:00.000Z,49848
,,,,,,,77,2025-11-28T21:07:00.000Z,49908
,,,8,,,,,2025-11-28T21:07:00.000Z,
,,,,,,,75,2025-11-28T21:08:00.000Z,49968
,,,,,,,76,2025-11-28T21:10:00.000Z,50088
,,,,,,,87,2025-11-28T21:11:00.000Z,50148
,,,168,,,,,2025-11-28T21:11:00.000Z,
,,,,,,,104,2025-11-28T21:12:00.000Z,50208
,,,,,,,109,2025-11-28T21:14:00.000Z,50328
,,,,,,,112,2025-11-28T21:15:00.000Z,50388
49,2.275708706063503e-39,,38,8.73008943274361e-43,,,,2025-11-28T21:15:00.000Z,50388
,,,,,,,108,2025-11-28T21:16:00.000Z,50448
17,5.254869241218064e-40,,192,0,,,,2025-11-28T21:16:00.000Z,50448
,,,,,,,98,2025-11-28T21:17:00.000Z,50508
,,,168,,,,,2025-11-28T21:17:00.000Z,
,,,,,,,103,2025-11-28T21:18:00.000Z,50568
,,,,,,,102,2025-11-28T21:19:00.000Z,50628
20,6.9364273984078445e-40,,160,0,,,,2025-11-28T21:19:00.000Z,50628
,,,,,,,99,2025-11-28T21:20:00.000Z,50688
51,2.359786613922992e-39,,38,8.856206294532844e-43,,,,2025-11-28T21:20:00.000Z,50688
,,,,,,,87,2025-11-28T21:21:00.000Z,50748
,,,,,,,83,2025-11-28T21:22:00.000Z,50808
,,,,,,,82,2025-11-28T21:23:00.000Z,50868
,,,,,,,85,2025-11-28T21:24:00.000Z,50928
,,,,,,,83,2025-11-28T21:25:00.000Z,50988
,,,,,,,84,2025-11-28T21:26:00.000Z,51048
,,,,,,,87,2025-11-28T21:27:00.000Z,51108
,,,136,,,,,2025-11-28T21:27:00.000Z,
,,,,,,,91,2025-11-28T21:28:00.000Z,51168
,,,,,,,105,2025-11-28T21:29:00.000Z,51228
52,2.443864521782481e-39,,38,9.290608818473537e-43,,,,2025-11-28T21:29:00.000Z,51228
,,,,,,,102,2025-11-28T21:30:00.000Z,51288
22,7.777206477002735e-40,,160,0,,,,2025-11-28T21:30:00.000Z,51288
,,,,,,,96,2025-11-28T21:31:00.000Z,51348
,,,,,,,95,2025-11-28T21:32:00.000Z,51408
,,,,,,,93,2025-11-28T21:33:00.000Z,51468
,,,,,,,91,2025-11-28T21:35:00.000Z,51588
,,,136,,,,,2025-11-28T21:35:00.000Z,
,,,,,,,96,2025-11-28T21:36:00.000Z,51648
,,,168,,,,,2025-11-28T21:36:00.000Z,
,,,,,,,97,2025-11-28T21:37:00.000Z,51708
55,2.52794242964197e-39,,38,9.739024327057479e-43,,,,2025-11-28T21:37:00.000Z,51708
,,,,,,,101,2025-11-28T21:38:00.000Z,51768
22,7.987401246651457e-40,,128,0,,,,2025-11-28T21:38:00.000Z,51768
,,,,,,,99,2025-11-28T21:39:00.000Z,51828
,,,,,,,98,2025-11-28T21:40:00.000Z,51888
,,,168,,,,,2025-11-28T21:40:00.000Z,
,,,,,,,108,2025-11-28T21:41:00.000Z,51948
24,8.828180325246348e-40,,128,0,,,,2025-11-28T21:41:00.000Z,51948
,,,,,,,97,2025-11-28T21:42:00.000Z,52008
,,,,,,,96,2025-11-28T21:43:00.000Z,52068
,,,,,,,97,2025-11-28T21:44:00.000Z,52128
,,,,,,,98,2025-11-28T21:45:00.000Z,52188
,,,168,,,,,2025-11-28T21:45:00.000Z,
,,,,,,,95,2025-11-28T21:46:00.000Z,52248
,,,,,,,98,2025-11-28T21:47:00.000Z,52308
56,2.612020337501459e-39,,38,1.0369608636003646e-42,,,,2025-11-28T21:47:00.000Z,52308
,,,,,,,97,2025-11-28T21:48:00.000Z,52368
,,,,,,,94,2025-11-28T21:49:00.000Z,52428
,,,,,,,91,2025-11-28T21:50:00.000Z,52488
,,,,,,,97,2025-11-28T21:51:00.000Z,52548
,,,168,,,,,2025-11-28T21:51:00.000Z,
,,,,,,,103,2025-11-28T21:52:00.000Z,52608
,,,,,,,98,2025-11-28T21:53:00.000Z,52668
,,,,,,,97,2025-11-28T21:54:00.000Z,52728
58,2.696098245360948e-39,,70,1.1014205929593062e-42,,,,2025-11-28T21:54:00.000Z,52728
,,,,,,,95,2025-11-28T21:55:00.000Z,52788
,,,,,,,96,2025-11-28T21:56:00.000Z,52848
,,,136,,,,,2025-11-28T21:56:00.000Z,
,,,,,,,101,2025-11-28T21:57:00.000Z,52908
,,,,,,,106,2025-11-28T21:58:00.000Z,52968
27,1.0299543712787405e-39,,160,0,,,,2025-11-28T21:58:00.000Z,52968
,,,,,,,100,2025-11-28T21:59:00.000Z,53028
,,,168,,,,,2025-11-28T21:59:00.000Z,
,,,,,,,105,2025-11-28T22:00:00.000Z,53088
29,1.1140322791382296e-39,,128,0,,,,2025-11-28T22:00:00.000Z,53088
,,,,,,,99,2025-11-28T22:01:00.000Z,53148
,,,,,,,95,2025-11-28T22:02:00.000Z,53208
,,,,,,,99,2025-11-28T22:03:00.000Z,53268
,,,168,,,,,2025-11-28T22:03:00.000Z,
,,,,,,,98,2025-11-28T22:04:00.000Z,53328
,,,,,,,97,2025-11-28T22:05:00.000Z,53388
,,,,,,,100,2025-11-28T22:06:00.000Z,53448
59,2.8011956301853093e-39,,38,1.1532686361393244e-42,,,,2025-11-28T22:06:00.000Z,53448
,,,,,,,96,2025-11-28T22:07:00.000Z,53508
,,,168,,,,,2025-11-28T22:07:00.000Z,
,,,,,,,97,2025-11-28T22:08:00.000Z,53568
60,2.843234584115054e-39,,38,1.1742881131041967e-42,,,,2025-11-28T22:08:00.000Z,53568
,,,,,,,100,2025-11-28T22:09:00.000Z,53628
,,,,,,,99,2025-11-28T22:10:00.000Z,53688
,,,136,,,,,2025-11-28T22:10:00.000Z,
,,,,,,,101,2025-11-28T22:11:00.000Z,53748
62,2.927312491974543e-39,,38,1.2247348578198901e-42,,,,2025-11-28T22:11:00.000Z,53748
,,,,,,,102,2025-11-28T22:12:00.000Z,53808
32,1.2821880948572076e-39,,160,0,,,,2025-11-28T22:13:00.000Z,53868
,,,,,,,101,2025-11-28T22:14:00.000Z,53928
,,,,,,,103,2025-11-28T22:15:00.000Z,53988
63,2.9903709228691596e-39,,70,1.2821880948572076e-42,,,,2025-11-28T22:15:00.000Z,53988
,,,,,,,92,2025-11-28T22:16:00.000Z,54048
,,,168,,,,,2025-11-28T22:16:00.000Z,
,,,,,,,93,2025-11-28T22:17:00.000Z,54108
,,,,,,,92,2025-11-28T22:18:00.000Z,54168
63,3.0534293537637764e-39,,70,1.3466478242161492e-42,,,,2025-11-28T22:18:00.000Z,54168
,,,,,,,97,2025-11-28T22:19:00.000Z,54228
,,,168,,,,,2025-11-28T22:19:00.000Z,
,,,,,,,96,2025-11-28T22:20:00.000Z,54288
64,3.116487784658393e-39,,38,1.3830815842885944e-42,,,,2025-11-28T22:21:00.000Z,54348
,,,,,,,95,2025-11-28T22:22:00.000Z,54408
,,,168,,,,,2025-11-28T22:22:00.000Z,
,,,,,,,84,2025-11-28T22:23:00.000Z,54468
,,,,,,,92,2025-11-28T22:24:00.000Z,54528
65,3.17954621555301e-39,,70,1.4503439105761857e-42,,,,2025-11-28T22:24:00.000Z,54528
,,,,,,,95,2025-11-28T22:25:00.000Z,54588
,,,,,,,90,2025-11-28T22:26:00.000Z,54648
,,,,,,,86,2025-11-28T22:27:00.000Z,54708
,,,,,,,90,2025-11-28T22:28:00.000Z,54768
,,,,,,,91,2025-11-28T22:29:00.000Z,54828
,,,,,,,94,2025-11-28T22:30:00.000Z,54888
,,,,,,,93,2025-11-28T22:31:00.000Z,54948
,,,,,,,90,2025-11-28T22:32:00.000Z,55008
,,,,,,,91,2025-11-28T22:33:00.000Z,55068
,,,136,,,,,2025-11-28T22:33:00.000Z,
,,,,,,,92,2025-11-28T22:34:00.000Z,55128
,,,8,,,,,2025-11-28T22:34:00.000Z,
,,,,,,,91,2025-11-28T22:35:00.000Z,55188
,,,72,,,,,2025-11-28T22:35:00.000Z,
,,,,,,,93,2025-11-28T22:36:00.000Z,55248
,,,,,,,92,2025-11-28T22:37:00.000Z,55308
,,,,,,,91,2025-11-28T22:38:00.000Z,55368
,,,,,,,94,2025-11-28T22:39:00.000Z,55428
,,,,,,,90,2025-11-28T22:40:00.000Z,55488
,,,,,,,88,2025-11-28T22:41:00.000Z,55548
,,,,,,,83,2025-11-28T22:42:00.000Z,55608
,,,,,,,80,2025-11-28T22:43:00.000Z,55668
