active_calories,active_time,activity_type,current_activity_type_intensity,cycles,distance,duration_min,heart_rate,timestamp,timestamp16
9,2.5223372357846707e-40,"generic",,0,0,624,,2025-11-28T15:24:00.000Z,
22,1.3452465257518244e-39,"walking",,5.1287523794288305e-43,4.200672406506504e-44,624,,2025-11-28T15:24:00.000Z,
2,8.407790785948902e-41,"running",,4.344025239406933e-44,5.336144552148904e-45,624,,2025-11-28T15:24:00.000Z,
,,,,,,,,2025-11-28T15:24:00.000Z,
,,,,,,,67,2025-11-28T15:25:00.000Z,29388
,,,,,,,66,2025-11-28T15:26:00.000Z,29448
,,,,,,,65,2025-11-28T15:27:00.000Z,29508
,,,,,,,67,2025-11-28T15:28:00.000Z,29568
,,,8,,,,,2025-11-28T15:28:00.000Z,
,,,,,,,69,2025-11-28T15:29:00.000Z,29628
,,,,,,,71,2025-11-28T15:30:00.000Z,29688
,,,72,,,,,2025-11-28T15:30:00.000Z,
,,,,,,,69,2025-11-28T15:31:00.000Z,29748
,,,8,,,,,2025-11-28T15:31:00.000Z,
,,,,,,,70,2025-11-28T15:32:00.000Z,29808
,,,,,,,71,2025-11-28T15:33:00.000Z,29868
,,,,,,,69,2025-11-28T15:34:00.000Z,29928
,,,,,,,72,2025-11-28T15:35:00.000Z,29988
,,,104,,,,,2025-11-28T15:35:00.000Z,
,,,,,,,74,2025-11-28T15:36:00.000Z,30048
,,,8,,,,,2025-11-28T15:36:00.000Z,
,,,,,,,72,2025-11-28T15:37:00.000Z,30108
,,,104,,,,,2025-11-28T15:37:00.000Z,
,,,,,,,73,2025-11-28T15:38:00.000Z,30168
22,1.4293244336113134e-39,,102,5.647232811229013e-43,,,,2025-11-28T15:38:00.000Z,30168
,,,,,,,85,2025-11-28T15:39:00.000Z,30228
,,,104,,,,,2025-11-28T15:39:00.000Z,
,,,,,,,73,2025-11-28T15:40:00.000Z,30288
,,,8,,,,,2025-11-28T15:40:00.000Z,
,,,,,,,71,2025-11-28T15:41:00.000Z,30348
,,,,,,,69,2025-11-28T15:42:00.000Z,30408
