data16,event,event_type,timestamp
200,,"marker",2025-11-06T16:00:00.000Z
1,,"marker",2025-11-06T16:01:00.000Z
5,,"marker",2025-11-06T16:06:00.000Z
1,,"marker",2025-11-06T16:07:00.000Z
1,,"marker",2025-11-06T16:08:00.000Z
1,,"marker",2025-11-06T16:09:00.000Z
1,,"marker",2025-11-06T16:10:00.000Z
2,,"marker",2025-11-06T16:12:00.000Z
1,,"marker",2025-11-06T16:13:00.000Z
2,,"marker",2025-11-06T16:15:00.000Z
1,,"marker",2025-11-06T16:16:00.000Z
3,,"marker",2025-11-06T16:19:00.000Z
2,,"marker",2025-11-06T16:21:00.000Z
1,,"marker",2025-11-06T16:22:00.000Z
1,,"marker",2025-11-06T16:23:00.000Z
1,,"marker",2025-11-06T16:24:00.000Z
1,,"marker",2025-11-06T16:25:00.000Z
2,,"marker",2025-11-06T16:27:00.000Z
3,,"marker",2025-11-06T16:30:00.000Z
1,,"marker",2025-11-06T16:31:00.000Z
4,,"marker",2025-11-06T16:35:00.000Z
1,,"marker",2025-11-06T16:36:00.000Z
1,,"marker",2025-11-06T16:37:00.000Z
3,,"marker",2025-11-06T16:40:00.000Z
4,,"marker",2025-11-06T16:44:00.000Z
1,,"marker",2025-11-06T16:45:00.000Z
8,,"marker",2025-11-06T16:53:00.000Z
3,,"marker",2025-11-06T16:56:00.000Z
1,,"marker",2025-11-06T17:00:00.000Z
18,,"marker",2025-11-06T17:14:00.000Z
2,,"marker",2025-11-06T17:15:00.000Z
6,,"marker",2025-11-06T17:20:00.000Z
1,,"marker",2025-11-06T17:21:00.000Z
1,,"marker",2025-11-06T17:22:00.000Z
4,,"marker",2025-11-06T17:26:00.000Z
3,,"marker",2025-11-06T17:29:00.000Z
3,,"marker",2025-11-06T17:30:00.000Z
4,,"marker",2025-11-06T17:45:00.000Z
29,,"marker",2025-11-06T17:58:00.000Z
1,,"marker",2025-11-06T17:59:00.000Z
1,,"marker",2025-11-06T18:00:00.000Z
5,,"marker",2025-11-06T18:00:00.000Z
8,,"marker",2025-11-06T18:08:00.000Z
1,,"marker",2025-11-06T18:09:00.000Z
1,,"marker",2025-11-06T18:10:00.000Z
2,,"marker",2025-11-06T18:12:00.000Z
1,,"marker",2025-11-06T18:13:00.000Z
1,,"marker",2025-11-06T18:14:00.000Z
1,,"marker",2025-11-06T18:15:00.000Z
26,,"marker",2025-11-06T18:41:00.000Z
1,,"marker",2025-11-06T18:42:00.000Z
4,,"marker",2025-11-06T18:46:00.000Z
1,,"marker",2025-11-06T18:47:00.000Z
4,,"marker",2025-11-06T18:51:00.000Z
1,,"marker",2025-11-06T18:52:00.000Z
5,,"marker",2025-11-06T18:57:00.000Z
2,,"marker",2025-11-06T18:59:00.000Z
0,,"marker",2025-11-06T19:07:00.000Z
9,,"marker",2025-11-06T19:08:00.000Z
5,,"marker",2025-11-06T19:13:00.000Z
2,,"marker",2025-11-06T19:15:00.000Z
9,,"marker",2025-11-06T19:24:00.000Z
1,,"marker",2025-11-06T19:25:00.000Z
5,,"marker",2025-11-06T19:30:00.000Z
1,,"marker",2025-11-06T19:31:00.000Z
9,,"marker",2025-11-06T19:40:00.000Z
2,,"marker",2025-11-06T19:42:00.000Z
9,,"marker",2025-11-06T19:51:00.000Z
9,,"marker",2025-11-06T20:00:00.000Z
