body_battery,field_four,field_two,stress_level_time,stress_level_value
55,1,9,2025-11-06T20:01:00.000Z,23
55,1,248,2025-11-06T20:02:00.000Z,31
55,1,0,2025-11-06T20:03:00.000Z,25
55,1,3,2025-11-06T20:04:00.000Z,24
55,1,2,2025-11-06T20:05:00.000Z,24
55,1,254,2025-11-06T20:06:00.000Z,27
55,1,3,2025-11-06T20:07:00.000Z,24
55,1,254,2025-11-06T20:08:00.000Z,27
55,1,3,2025-11-06T20:09:00.000Z,24
55,1,14,2025-11-06T20:10:00.000Z,21
55,1,102,2025-11-06T20:11:00.000Z,65534
55,1,102,2025-11-06T20:12:00.000Z,65534
55,1,102,2025-11-06T20:13:00.000Z,65534
54,1,102,2025-11-06T20:14:00.000Z,65534
54,1,102,2025-11-06T20:15:00.000Z,65534
54,1,188,2025-11-06T20:16:00.000Z,76
54,1,102,2025-11-06T20:17:00.000Z,65534
54,1,102,2025-11-06T20:18:00.000Z,65534
54,1,102,2025-11-06T20:19:00.000Z,65534
53,1,102,2025-11-06T20:20:00.000Z,65534
53,1,102,2025-11-06T20:21:00.000Z,65534
53,1,101,2025-11-06T20:22:00.000Z,
53,1,230,2025-11-06T20:23:00.000Z,45
53,1,235,2025-11-06T20:24:00.000Z,41
53,1,236,2025-11-06T20:25:00.000Z,40
53,1,195,2025-11-06T20:26:00.000Z,71
53,1,205,2025-11-06T20:27:00.000Z,63
53,1,102,2025-11-06T20:28:00.000Z,65534
52,1,102,2025-11-06T20:29:00.000Z,65534
52,1,102,2025-11-06T20:30:00.000Z,65534
52,1,102,2025-11-06T20:31:00.000Z,65534
52,1,102,2025-11-06T20:32:00.000Z,65534
52,1,102,2025-11-06T20:33:00.000Z,65534
52,1,102,2025-11-06T20:34:00.000Z,65534
52,1,193,2025-11-06T20:35:00.000Z,72
51,1,192,2025-11-06T20:36:00.000Z,73
51,1,186,2025-11-06T20:37:00.000Z,78
51,1,183,2025-11-06T20:38:00.000Z,80
51,1,215,2025-11-06T20:39:00.000Z,56
51,1,188,2025-11-06T20:40:00.000Z,76
51,1,193,2025-11-06T20:41:00.000Z,72
51,1,201,2025-11-06T20:42:00.000Z,66
50,1,183,2025-11-06T20:43:00.000Z,80
50,1,199,2025-11-06T20:44:00.000Z,68
50,1,192,2025-11-06T20:45:00.000Z,73
50,1,195,2025-11-06T20:46:00.000Z,71
50,1,194,2025-11-06T20:47:00.000Z,72
50,1,211,2025-11-06T20:48:00.000Z,59
50,1,226,2025-11-06T20:49:00.000Z,48
49,1,207,2025-11-06T20:50:00.000Z,62
49,1,205,2025-11-06T20:51:00.000Z,63
49,1,241,2025-11-06T20:52:00.000Z,36
49,1,212,2025-11-06T20:53:00.000Z,58
49,1,222,2025-11-06T20:54:00.000Z,51
49,1,224,2025-11-06T20:55:00.000Z,49
49,1,245,2025-11-06T20:56:00.000Z,33
49,1,237,2025-11-06T20:57:00.000Z,39
49,1,238,2025-11-06T20:58:00.000Z,39
49,1,226,2025-11-06T20:59:00.000Z,48
49,1,245,2025-11-06T21:00:00.000Z,33
49,1,218,2025-11-06T21:01:00.000Z,54
49,1,238,2025-11-06T21:02:00.000Z,39
49,1,241,2025-11-06T21:03:00.000Z,36
49,1,226,2025-11-06T21:04:00.000Z,48
49,1,238,2025-11-06T21:05:00.000Z,39
49,1,228,2025-11-06T21:06:00.000Z,46
48,1,232,2025-11-06T21:07:00.000Z,43
48,1,207,2025-11-06T21:08:00.000Z,62
48,1,244,2025-11-06T21:09:00.000Z,34
48,1,236,2025-11-06T21:10:00.000Z,40
48,1,234,2025-11-06T21:11:00.000Z,42
48,1,224,2025-11-06T21:12:00.000Z,49
48,1,240,2025-11-06T21:13:00.000Z,37
48,1,222,2025-11-06T21:14:00.000Z,51
48,1,230,2025-11-06T21:15:00.000Z,45
48,1,234,2025-11-06T21:16:00.000Z,42
48,1,223,2025-11-06T21:17:00.000Z,50
48,1,241,2025-11-06T21:18:00.000Z,36
48,1,249,2025-11-06T21:19:00.000Z,30
48,1,247,2025-11-06T21:20:00.000Z,32
48,1,239,2025-11-06T21:21:00.000Z,38
47,1,251,2025-11-06T21:22:00.000Z,29
47,1,243,2025-11-06T21:23:00.000Z,35
47,1,231,2025-11-06T21:24:00.000Z,44
47,1,245,2025-11-06T21:25:00.000Z,33
47,1,253,2025-11-06T21:26:00.000Z,27
47,1,238,2025-11-06T21:27:00.000Z,39
47,1,234,2025-11-06T21:28:00.000Z,42
47,1,230,2025-11-06T21:29:00.000Z,45
47,1,225,2025-11-06T21:30:00.000Z,48
46,1,244,2025-11-06T21:31:00.000Z,34
46,1,226,2025-11-06T21:32:00.000Z,48
46,1,243,2025-11-06T21:33:00.000Z,35
46,1,236,2025-11-06T21:34:00.000Z,40
46,1,221,2025-11-06T21:35:00.000Z,51
46,1,234,2025-11-06T21:36:00.000Z,42
46,1,246,2025-11-06T21:37:00.000Z,33
46,1,247,2025-11-06T21:38:00.000Z,32
46,1,242,2025-11-06T21:39:00.000Z,36
46,1,247,2025-11-06T21:40:00.000Z,32
46,1,233,2025-11-06T21:41:00.000Z,42
46,1,253,2025-11-06T21:42:00.000Z,27
46,1,247,2025-11-06T21:43:00.000Z,32
46,1,235,2025-11-06T21:44:00.000Z,41
46,1,241,2025-11-06T21:45:00.000Z,36
46,1,247,2025-11-06T21:46:00.000Z,32
46,1,234,2025-11-06T21:47:00.000Z,42
46,1,250,2025-11-06T21:48:00.000Z,30
46,1,233,2025-11-06T21:49:00.000Z,42
46,1,255,2025-11-06T21:50:00.000Z,26
46,1,253,2025-11-06T21:51:00.000Z,27
46,1,239,2025-11-06T21:52:00.000Z,38
46,1,5,2025-11-06T21:53:00.000Z,24
46,1,244,2025-11-06T21:54:00.000Z,34
46,1,235,2025-11-06T21:55:00.000Z,41
46,1,248,2025-11-06T21:56:00.000Z,31
46,1,251,2025-11-06T21:57:00.000Z,29
46,1,254,2025-11-06T21:58:00.000Z,27
46,1,242,2025-11-06T21:59:00.000Z,36
45,1,7,2025-11-06T22:00:00.000Z,23
45,1,249,2025-11-06T22:01:00.000Z,30
45,1,248,2025-11-06T22:02:00.000Z,31
45,1,2,2025-11-06T22:03:00.000Z,24
45,1,9,2025-11-06T22:04:00.000Z,23
45,1,242,2025-11-06T22:05:00.000Z,36
45,1,250,2025-11-06T22:06:00.000Z,30
45,1,239,2025-11-06T22:07:00.000Z,38
45,1,233,2025-11-06T22:08:00.000Z,42
45,1,241,2025-11-06T22:09:00.000Z,36
45,1,248,2025-11-06T22:10:00.000Z,31
45,1,238,2025-11-06T22:11:00.000Z,39
45,1,249,2025-11-06T22:12:00.000Z,30
45,1,241,2025-11-06T22:13:00.000Z,36
45,1,249,2025-11-06T22:14:00.000Z,30
45,1,251,2025-11-06T22:15:00.000Z,29
44,1,247,2025-11-06T22:16:00.000Z,32
44,1,250,2025-11-06T22:17:00.000Z,30
44,1,245,2025-11-06T22:18:00.000Z,33
44,1,245,2025-11-06T22:19:00.000Z,33
44,1,249,2025-11-06T22:20:00.000Z,30
44,1,226,2025-11-06T22:21:00.000Z,48
44,1,232,2025-11-06T22:22:00.000Z,43
44,1,251,2025-11-06T22:23:00.000Z,29
44,1,254,2025-11-06T22:24:00.000Z,27
44,1,224,2025-11-06T22:25:00.000Z,49
44,1,102,2025-11-06T22:26:00.000Z,65534
44,1,195,2025-11-06T22:27:00.000Z,71
44,1,210,2025-11-06T22:28:00.000Z,60
44,1,252,2025-11-06T22:29:00.000Z,28
44,1,245,2025-11-06T22:30:00.000Z,33
44,1,0,2025-11-06T22:31:00.000Z,25
44,1,245,2025-11-06T22:32:00.000Z,33
44,1,239,2025-11-06T22:33:00.000Z,38
44,1,245,2025-11-06T22:34:00.000Z,33
44,1,247,2025-11-06T22:35:00.000Z,32
44,1,219,2025-11-06T22:36:00.000Z,53
44,1,240,2025-11-06T22:37:00.000Z,37
44,1,0,2025-11-06T22:38:00.000Z,25
43,1,253,2025-11-06T22:39:00.000Z,27
43,1,238,2025-11-06T22:40:00.000Z,39
43,1,227,2025-11-06T22:41:00.000Z,47
43,1,245,2025-11-06T22:42:00.000Z,33
43,1,102,2025-11-06T22:43:00.000Z,65534
43,1,102,2025-11-06T22:44:00.000Z,65534
43,1,222,2025-11-06T22:45:00.000Z,51
43,1,12,2025-11-06T22:46:00.000Z,22
43,1,8,2025-11-06T22:47:00.000Z,23
43,1,7,2025-11-06T22:48:00.000Z,23
43,1,254,2025-11-06T22:49:00.000Z,27
43,1,102,2025-11-06T22:50:00.000Z,65534
42,1,101,2025-11-06T22:51:00.000Z,
42,1,101,2025-11-06T22:52:00.000Z,
42,1,248,2025-11-06T22:53:00.000Z,31
42,1,102,2025-11-06T22:54:00.000Z,65534
42,1,102,2025-11-06T22:55:00.000Z,65534
42,1,102,2025-11-06T22:56:00.000Z,65534
42,1,101,2025-11-06T22:57:00.000Z,
42,1,239,2025-11-06T22:58:00.000Z,38
42,1,102,2025-11-06T22:59:00.000Z,65534
42,1,102,2025-11-06T23:00:00.000Z,65534
42,1,102,2025-11-06T23:01:00.000Z,65534
42,1,102,2025-11-06T23:02:00.000Z,65534
42,1,101,2025-11-06T23:03:00.000Z,
42,1,102,2025-11-06T23:04:00.000Z,65534
41,1,102,2025-11-06T23:05:00.000Z,65534
41,1,102,2025-11-06T23:06:00.000Z,65534
41,1,248,2025-11-06T23:07:00.000Z,31
41,1,250,2025-11-06T23:08:00.000Z,30
41,1,243,2025-11-06T23:09:00.000Z,35
41,1,251,2025-11-06T23:10:00.000Z,29
41,1,2,2025-11-06T23:11:00.000Z,24
41,1,250,2025-11-06T23:12:00.000Z,30
41,1,244,2025-11-06T23:13:00.000Z,34
41,1,245,2025-11-06T23:14:00.000Z,33
41,1,246,2025-11-06T23:15:00.000Z,33
41,1,250,2025-11-06T23:16:00.000Z,30
41,1,0,2025-11-06T23:17:00.000Z,25
41,1,251,2025-11-06T23:18:00.000Z,29
