body_battery,field_four,field_two,stress_level_time,stress_level_value
10,1,242,2025-11-29T05:01:00.000Z,36
10,1,245,2025-11-29T05:02:00.000Z,33
10,1,244,2025-11-29T05:03:00.000Z,34
10,1,219,2025-11-29T05:04:00.000Z,53
10,1,217,2025-11-29T05:05:00.000Z,54
10,1,226,2025-11-29T05:06:00.000Z,48
10,1,245,2025-11-29T05:07:00.000Z,33
10,1,241,2025-11-29T05:08:00.000Z,36
10,1,226,2025-11-29T05:09:00.000Z,48
10,1,237,2025-11-29T05:10:00.000Z,39
10,1,204,2025-11-29T05:11:00.000Z,64
10,1,187,2025-11-29T05:12:00.000Z,77
10,1,204,2025-11-29T05:13:00.000Z,64
10,1,214,2025-11-29T05:14:00.000Z,57
10,1,187,2025-11-29T05:15:00.000Z,77
10,1,224,2025-11-29T05:16:00.000Z,49
10,1,213,2025-11-29T05:17:00.000Z,57
10,1,232,2025-11-29T05:18:00.000Z,43
10,1,229,2025-11-29T05:19:00.000Z,45
10,1,218,2025-11-29T05:20:00.000Z,54
9,1,205,2025-11-29T05:21:00.000Z,63
9,1,208,2025-11-29T05:22:00.000Z,61
9,1,209,2025-11-29T05:23:00.000Z,60
9,1,202,2025-11-29T05:24:00.000Z,66
9,1,220,2025-11-29T05:25:00.000Z,52
9,1,216,2025-11-29T05:26:00.000Z,55
9,1,215,2025-11-29T05:27:00.000Z,56
9,1,235,2025-11-29T05:28:00.000Z,41
9,1,220,2025-11-29T05:29:00.000Z,52
9,1,237,2025-11-29T05:30:00.000Z,39
9,1,251,2025-11-29T05:31:00.000Z,29
9,1,222,2025-11-29T05:32:00.000Z,51
9,1,245,2025-11-29T05:33:00.000Z,33
8,1,209,2025-11-29T05:34:00.000Z,60
8,1,194,2025-11-29T05:35:00.000Z,72
8,1,219,2025-11-29T05:36:00.000Z,53
8,1,209,2025-11-29T05:37:00.000Z,60
8,1,204,2025-11-29T05:38:00.000Z,64
8,1,191,2025-11-29T05:39:00.000Z,74
8,1,193,2025-11-29T05:40:00.000Z,72
8,1,194,2025-11-29T05:41:00.000Z,72
8,1,203,2025-11-29T05:42:00.000Z,65
8,1,225,2025-11-29T05:43:00.000Z,48
8,1,216,2025-11-29T05:44:00.000Z,55
8,1,195,2025-11-29T05:45:00.000Z,71
8,1,237,2025-11-29T05:46:00.000Z,39
8,1,225,2025-11-29T05:47:00.000Z,48
8,1,208,2025-11-29T05:48:00.000Z,61
8,1,192,2025-11-29T05:49:00.000Z,73
8,1,201,2025-11-29T05:50:00.000Z,66
8,1,210,2025-11-29T05:51:00.000Z,60
8,1,214,2025-11-29T05:52:00.000Z,57
7,1,203,2025-11-29T05:53:00.000Z,65
7,1,222,2025-11-29T05:54:00.000Z,51
7,1,240,2025-11-29T05:55:00.000Z,37
7,1,244,2025-11-29T05:56:00.000Z,34
7,1,220,2025-11-29T05:57:00.000Z,52
7,1,196,2025-11-29T05:58:00.000Z,70
7,1,203,2025-11-29T05:59:00.000Z,65
7,1,238,2025-11-29T06:00:00.000Z,39
7,1,215,2025-11-29T06:01:00.000Z,56
7,1,222,2025-11-29T06:02:00.000Z,51
7,1,198,2025-11-29T06:03:00.000Z,69
7,1,218,2025-11-29T06:04:00.000Z,54
7,1,191,2025-11-29T06:05:00.000Z,74
7,1,217,2025-11-29T06:06:00.000Z,54
7,1,239,2025-11-29T06:07:00.000Z,38
7,1,198,2025-11-29T06:08:00.000Z,69
7,1,237,2025-11-29T06:09:00.000Z,39
7,1,241,2025-11-29T06:10:00.000Z,36
7,1,201,2025-11-29T06:11:00.000Z,66
7,1,216,2025-11-29T06:12:00.000Z,55
7,1,238,2025-11-29T06:13:00.000Z,39
7,1,203,2025-11-29T06:14:00.000Z,65
7,1,205,2025-11-29T06:15:00.000Z,63
6,1,199,2025-11-29T06:16:00.000Z,68
6,1,205,2025-11-29T06:17:00.000Z,63
6,1,178,2025-11-29T06:18:00.000Z,84
6,1,189,2025-11-29T06:19:00.000Z,75
6,1,187,2025-11-29T06:20:00.000Z,77
6,1,226,2025-11-29T06:21:00.000Z,48
6,1,197,2025-11-29T06:22:00.000Z,69
6,1,182,2025-11-29T06:23:00.000Z,81
6,1,207,2025-11-29T06:24:00.000Z,62
6,1,197,2025-11-29T06:25:00.000Z,69
6,1,205,2025-11-29T06:26:00.000Z,63
6,1,190,2025-11-29T06:27:00.000Z,75
6,1,200,2025-11-29T06:28:00.000Z,67
6,1,203,2025-11-29T06:29:00.000Z,65
6,1,199,2025-11-29T06:30:00.000Z,68
6,1,216,2025-11-29T06:31:00.000Z,55
6,1,206,2025-11-29T06:32:00.000Z,63
6,1,216,2025-11-29T06:33:00.000Z,55
5,1,187,2025-11-29T06:34:00.000Z,77
5,1,197,2025-11-29T06:35:00.000Z,69
5,1,241,2025-11-29T06:36:00.000Z,36
5,1,183,2025-11-29T06:37:00.000Z,80
5,1,206,2025-11-29T06:38:00.000Z,63
5,1,181,2025-11-29T06:39:00.000Z,81
5,1,202,2025-11-29T06:40:00.000Z,66
5,1,179,2025-11-29T06:41:00.000Z,83
5,1,190,2025-11-29T06:42:00.000Z,75
5,1,183,2025-11-29T06:43:00.000Z,80
5,1,194,2025-11-29T06:44:00.000Z,72
5,1,199,2025-11-29T06:45:00.000Z,68
5,1,211,2025-11-29T06:46:00.000Z,59
5,1,207,2025-11-29T06:47:00.000Z,62
5,1,185,2025-11-29T06:48:00.000Z,78
5,1,179,2025-11-29T06:49:00.000Z,83
5,1,181,2025-11-29T06:50:00.000Z,81
5,1,180,2025-11-29T06:51:00.000Z,82
5,1,203,2025-11-29T06:52:00.000Z,65
5,1,197,2025-11-29T06:53:00.000Z,69
5,1,197,2025-11-29T06:54:00.000Z,69
5,1,214,2025-11-29T06:55:00.000Z,57
5,1,242,2025-11-29T06:56:00.000Z,36
5,1,239,2025-11-29T06:57:00.000Z,38
5,1,196,2025-11-29T06:58:00.000Z,70
5,1,202,2025-11-29T06:59:00.000Z,66
5,1,206,2025-11-29T07:00:00.000Z,63
5,1,198,2025-11-29T07:01:00.000Z,69
5,1,195,2025-11-29T07:02:00.000Z,71
5,1,188,2025-11-29T07:03:00.000Z,76
5,1,220,2025-11-29T07:04:00.000Z,52
5,1,194,2025-11-29T07:05:00.000Z,72
5,1,192,2025-11-29T07:06:00.000Z,73
5,1,179,2025-11-29T07:07:00.000Z,83
5,1,185,2025-11-29T07:08:00.000Z,78
5,1,192,2025-11-29T07:09:00.000Z,73
5,1,194,2025-11-29T07:10:00.000Z,72
5,1,199,2025-11-29T07:11:00.000Z,68
5,1,198,2025-11-29T07:12:00.000Z,69
5,1,199,2025-11-29T07:13:00.000Z,68
5,1,204,2025-11-29T07:14:00.000Z,64
5,1,195,2025-11-29T07:15:00.000Z,71
5,1,192,2025-11-29T07:16:00.000Z,73
5,1,200,2025-11-29T07:17:00.000Z,67
5,1,200,2025-11-29T07:18:00.000Z,67
5,1,193,2025-11-29T07:19:00.000Z,72
5,1,187,2025-11-29T07:20:00.000Z,77
5,1,200,2025-11-29T07:21:00.000Z,67
5,1,208,2025-11-29T07:22:00.000Z,61
5,1,178,2025-11-29T07:23:00.000Z,84
5,1,188,2025-11-29T07:24:00.000Z,76
5,1,238,2025-11-29T07:25:00.000Z,39
5,1,183,2025-11-29T07:26:00.000Z,80
5,1,192,2025-11-29T07:27:00.000Z,73
5,1,192,2025-11-29T07:28:00.000Z,73
5,1,192,2025-11-29T07:29:00.000Z,73
5,1,197,2025-11-29T07:30:00.000Z,69
5,1,220,2025-11-29T07:31:00.000Z,52
5,1,240,2025-11-29T07:32:00.000Z,37
5,1,239,2025-11-29T07:33:00.000Z,38
5,1,217,2025-11-29T07:34:00.000Z,54
5,1,224,2025-11-29T07:35:00.000Z,49
