body_battery,field_four,field_two,stress_level_time,stress_level_value
37,1,176,2025-11-30T00:57:00.000Z,85
37,1,102,2025-11-30T00:58:00.000Z,65534
37,1,102,2025-11-30T00:59:00.000Z,65534
36,1,179,2025-11-30T01:00:00.000Z,83
36,1,204,2025-11-30T01:01:00.000Z,64
36,1,204,2025-11-30T01:02:00.000Z,64
36,1,194,2025-11-30T01:03:00.000Z,72
36,1,187,2025-11-30T01:04:00.000Z,77
36,1,205,2025-11-30T01:05:00.000Z,63
36,1,179,2025-11-30T01:06:00.000Z,83
36,1,203,2025-11-30T01:07:00.000Z,65
36,1,102,2025-11-30T01:08:00.000Z,65534
35,1,198,2025-11-30T01:09:00.000Z,69
35,1,102,2025-11-30T01:10:00.000Z,65534
35,1,178,2025-11-30T01:11:00.000Z,84
35,1,210,2025-11-30T01:12:00.000Z,60
35,1,198,2025-11-30T01:13:00.000Z,69
35,1,201,2025-11-30T01:14:00.000Z,66
35,1,207,2025-11-30T01:15:00.000Z,62
35,1,196,2025-11-30T01:16:00.000Z,70
35,1,210,2025-11-30T01:17:00.000Z,60
34,1,189,2025-11-30T01:18:00.000Z,75
34,1,190,2025-11-30T01:19:00.000Z,75
34,1,185,2025-11-30T01:20:00.000Z,78
34,1,197,2025-11-30T01:21:00.000Z,69
34,1,197,2025-11-30T01:22:00.000Z,69
34,1,201,2025-11-30T01:23:00.000Z,66
34,1,102,2025-11-30T01:24:00.000Z,65534
34,1,102,2025-11-30T01:25:00.000Z,65534
34,1,102,2025-11-30T01:26:00.000Z,65534
33,1,102,2025-11-30T01:27:00.000Z,65534
33,1,200,2025-11-30T01:28:00.000Z,67
33,1,102,2025-11-30T01:29:00.000Z,65534
33,1,196,2025-11-30T01:30:00.000Z,70
33,1,194,2025-11-30T01:31:00.000Z,72
33,1,219,2025-11-30T01:32:00.000Z,53
33,1,193,2025-11-30T01:33:00.000Z,72
33,1,188,2025-11-30T01:34:00.000Z,76
33,1,102,2025-11-30T01:35:00.000Z,65534
33,1,194,2025-11-30T01:36:00.000Z,72
33,1,102,2025-11-30T01:37:00.000Z,65534
32,1,187,2025-11-30T01:38:00.000Z,77
32,1,102,2025-11-30T01:39:00.000Z,65534
32,1,185,2025-11-30T01:40:00.000Z,78
32,1,183,2025-11-30T01:41:00.000Z,80
32,1,102,2025-11-30T01:42:00.000Z,65534
32,1,182,2025-11-30T01:43:00.000Z,81
32,1,102,2025-11-30T01:44:00.000Z,65534
32,1,102,2025-11-30T01:45:00.000Z,65534
31,1,102,2025-11-30T01:46:00.000Z,65534
31,1,101,2025-11-30T01:47:00.000Z,
31,1,101,2025-11-30T01:48:00.000Z,
31,1,102,2025-11-30T01:49:00.000Z,65534
31,1,213,2025-11-30T01:50:00.000Z,57
31,1,102,2025-11-30T01:51:00.000Z,65534
31,1,102,2025-11-30T01:52:00.000Z,65534
31,1,197,2025-11-30T01:53:00.000Z,69
31,1,208,2025-11-30T01:54:00.000Z,61
31,1,213,2025-11-30T01:55:00.000Z,57
31,1,211,2025-11-30T01:56:00.000Z,59
31,1,211,2025-11-30T01:57:00.000Z,59
30,1,230,2025-11-30T01:58:00.000Z,45
30,1,214,2025-11-30T01:59:00.000Z,57
30,1,227,2025-11-30T02:00:00.000Z,47
30,1,247,2025-11-30T02:01:00.000Z,32
30,1,209,2025-11-30T02:02:00.000Z,60
