active_calories,active_time,activity_type,current_activity_type_intensity,cycles,distance,duration_min,heart_rate,moderate_activity_minutes,timestamp,timestamp16
,,,8,,,,,,2025-11-13T22:48:00.000Z,
,,,,,,,98,,2025-11-13T22:49:00.000Z,5212
,,,,,,,96,,2025-11-13T22:51:00.000Z,5332
,,,,,,,95,,2025-11-13T22:52:00.000Z,5392
,,,,,,,94,,2025-11-13T22:54:00.000Z,5512
,,,,,,,92,,2025-11-13T22:55:00.000Z,5572
,,,,,,,94,,2025-11-13T22:56:00.000Z,5632
,,,,,,,96,,2025-11-13T22:57:00.000Z,5692
,,,,,,,97,,2025-11-13T22:59:00.000Z,5812
,,,,,,,98,,2025-11-13T23:00:00.000Z,5872
,,,,,,,100,,2025-11-13T23:01:00.000Z,5932
,,,,,,,98,,2025-11-13T23:02:00.000Z,5992
,,,104,,,,,,2025-11-13T23:02:00.000Z,
,,,,,,,97,,2025-11-13T23:03:00.000Z,6052
,,,8,,,,,,2025-11-13T23:03:00.000Z,
,,,,,,,93,,2025-11-13T23:04:00.000Z,6112
,,,,,,,98,,2025-11-13T23:05:00.000Z,6172
,,,136,,,,,,2025-11-13T23:05:00.000Z,
,,,,,,,102,,2025-11-13T23:06:00.000Z,6232
19,8.19759601630018e-40,,160,0,,,,,2025-11-13T23:06:00.000Z,6232
,,,,,,,95,,2025-11-13T23:07:00.000Z,6292
,,,,,,,91,,2025-11-13T23:08:00.000Z,6352
,,,136,,,,,,2025-11-13T23:08:00.000Z,
,,,,,,,92,,2025-11-13T23:09:00.000Z,6412
,,,8,,,,,,2025-11-13T23:09:00.000Z,
,,,,,,,91,,2025-11-13T23:11:00.000Z,6532
,,,,,,,92,,2025-11-13T23:13:00.000Z,6652
,,,,,,,97,,2025-11-13T23:14:00.000Z,6712
,,,104,,,,,,2025-11-13T23:14:00.000Z,
,,,,,,,91,,2025-11-13T23:15:00.000Z,6772
,,,8,,,,,,2025-11-13T23:15:00.000Z,
,,,,,,,92,,2025-11-13T23:16:00.000Z,6832
,,,,,,,89,,2025-11-13T23:17:00.000Z,6892
,,,136,,,,,,2025-11-13T23:17:00.000Z,
,,,,,,,88,,2025-11-13T23:18:00.000Z,6952
,,,8,,,,,,2025-11-13T23:18:00.000Z,
,,,,,,,89,,2025-11-13T23:20:00.000Z,7072
,,,,,,,88,,2025-11-13T23:21:00.000Z,7132
,,,,,,,86,,2025-11-13T23:22:00.000Z,7192
,,,136,,,,,,2025-11-13T23:22:00.000Z,
,,,,,,,85,,2025-11-13T23:23:00.000Z,7252
,,,8,,,,,,2025-11-13T23:23:00.000Z,
,,,,,,,86,,2025-11-13T23:24:00.000Z,7312
,,,,,,,85,,2025-11-13T23:27:00.000Z,7492
,,,104,,,,,,2025-11-13T23:27:00.000Z,
,,,8,,,,,,2025-11-13T23:28:00.000Z,
,,,,,,,84,,2025-11-13T23:30:00.000Z,7672
,,,,,,,85,,2025-11-13T23:31:00.000Z,7732
,,,,,,,86,,2025-11-13T23:32:00.000Z,7792
,,,104,,,,,,2025-11-13T23:33:00.000Z,
,,,,,,,83,,2025-11-13T23:34:00.000Z,7912
,,,8,,,,,,2025-11-13T23:34:00.000Z,
,,,,,,,81,,2025-11-13T23:35:00.000Z,7972
,,,,,,,80,,2025-11-13T23:36:00.000Z,8032
,,,,,,,85,,2025-11-13T23:37:00.000Z,8092
,,,,,,,82,,2025-11-13T23:38:00.000Z,8152
,,,104,,,,,,2025-11-13T23:38:00.000Z,
,,,,,,,80,,2025-11-13T23:39:00.000Z,8212
,,,,,,,81,,2025-11-13T23:40:00.000Z,8272
,,,8,,,,,,2025-11-13T23:40:00.000Z,
,,,,,,,83,,2025-11-13T23:41:00.000Z,8332
,,,,,,,85,,2025-11-13T23:43:00.000Z,8452
,,,,,,,88,,2025-11-13T23:44:00.000Z,8512
,,,,,,,91,,2025-11-13T23:45:00.000Z,8572
,,,,,,,90,,2025-11-13T23:46:00.000Z,8632
,,,,,,,89,,2025-11-13T23:47:00.000Z,8692
,,,,,,,90,,2025-11-13T23:48:00.000Z,8752
,,,,,,,92,,2025-11-13T23:49:00.000Z,8812
,,,,,,,89,,2025-11-13T23:50:00.000Z,8872
,,,,,,,84,,2025-11-13T23:51:00.000Z,8932
,,,,,,,81,,2025-11-13T23:52:00.000Z,8992
,,,,,,,80,,2025-11-13T23:53:00.000Z,9052
,,,,,,,81,,2025-11-13T23:54:00.000Z,9112
,,,,,,,80,,2025-11-13T23:56:00.000Z,9232
,,,,,,,81,,2025-11-13T23:57:00.000Z,9292
,,,,,,,80,,2025-11-13T23:58:00.000Z,9352
,,,,,,,79,,2025-11-13T23:59:00.000Z,9412
,,,104,,,,,,2025-11-13T23:59:00.000Z,
,,,,,,,77,,2025-11-14T00:00:00.000Z,9472
,,,8,,,,,,2025-11-14T00:00:00.000Z,
,,,,,,,80,,2025-11-14T00:01:00.000Z,9532
,,,,,,,81,,2025-11-14T00:02:00.000Z,9592
,,,,,,,84,,2025-11-14T00:03:00.000Z,9652
,,,,,,,88,,2025-11-14T00:04:00.000Z,9712
,,,,,,,92,,2025-11-14T00:05:00.000Z,9772
,,,136,,,,,,2025-11-14T00:05:00.000Z,
,,,,,,,81,,2025-11-14T00:07:00.000Z,9892
,,,104,,,,,,2025-11-14T00:07:00.000Z,
,,,,,,,80,,2025-11-14T00:08:00.000Z,9952
,,,8,,,,,,2025-11-14T00:08:00.000Z,
,,,,,,,81,,2025-11-14T00:09:00.000Z,10012
,,,,,,,83,,2025-11-14T00:10:00.000Z,10072
,,,,,,,82,,2025-11-14T00:11:00.000Z,10132
,,,104,,,,,,2025-11-14T00:11:00.000Z,
,,,8,,,,,,2025-11-14T00:12:00.000Z,
,,,,,,,85,,2025-11-14T00:13:00.000Z,10252
,,,,,,,88,,2025-11-14T00:14:00.000Z,10312
,,,,,,,92,,2025-11-14T00:15:00.000Z,10372
,,,,,,,84,,2025-11-14T00:16:00.000Z,10432
,,,136,,,,,,2025-11-14T00:16:00.000Z,
,,,8,,,,,,2025-11-14T00:17:00.000Z,
,,,,,,,86,,2025-11-14T00:19:00.000Z,10612
,,,,,,,84,,2025-11-14T00:20:00.000Z,10672
,,,,,,,83,,2025-11-14T00:21:00.000Z,10732
,,,104,,,,,,2025-11-14T00:21:00.000Z,
,,,,,,,85,,2025-11-14T00:22:00.000Z,10792
,,,8,,,,,,2025-11-14T00:22:00.000Z,
,,,,,,,84,,2025-11-14T00:23:00.000Z,10852
167,7.150826063449542e-39,,134,5.448248429294889e-42,,,,,2025-11-14T00:23:00.000Z,10852
,,,,,,,82,,2025-11-14T00:24:00.000Z,10912
,,,8,,,,,,2025-11-14T00:24:00.000Z,
,,,,,,,87,,2025-11-14T00:26:00.000Z,11032
,,,,,,,85,,2025-11-14T00:28:00.000Z,11152
,,,136,,,,,,2025-11-14T00:28:00.000Z,
,,,,,,,97,,2025-11-14T00:29:00.000Z,11212
169,7.227897478987406e-39,,70,5.5589510079765493e-42,,,,,2025-11-14T00:29:00.000Z,11212
,,,,,,,110,,2025-11-14T00:30:00.000Z,11272
22,8.96831017167883e-40,,160,0,,,,,2025-11-14T00:30:00.000Z,11272
,,,,,,,85,,2025-11-14T00:31:00.000Z,11332
,,,,,,,76,,2025-11-14T00:32:00.000Z,11392
,,,,,,,75,,2025-11-14T00:33:00.000Z,11452
,,,,,,,76,,2025-11-14T00:34:00.000Z,11512
,,,,,,,78,,2025-11-14T00:35:00.000Z,11572
,,,,,,,79,,2025-11-14T00:36:00.000Z,11632
,,,,,,,80,,2025-11-14T00:37:00.000Z,11692
,,,,,,,78,,2025-11-14T00:38:00.000Z,11752
,,,,,,,84,,2025-11-14T00:39:00.000Z,11812
,,,104,,,,,,2025-11-14T00:39:00.000Z,
,,,,,,,89,,2025-11-14T00:40:00.000Z,11872
,,,,,,,106,,2025-11-14T00:41:00.000Z,11932
,,,,,,,103,,2025-11-14T00:42:00.000Z,11992
,,,,,,,112,,2025-11-14T00:43:00.000Z,12052
178,7.459111725601001e-39,,70,5.74532370373175e-42,,,,,2025-11-14T00:43:00.000Z,12052
,,,,,,,106,,2025-11-14T00:44:00.000Z,12112
24,9.598894480624997e-40,,64,0,,,,,2025-11-14T00:44:00.000Z,12112
,,,,,,,88,,2025-11-14T00:45:00.000Z,12172
,,,,,,,81,,2025-11-14T00:46:00.000Z,12232
,,,104,,,,,,2025-11-14T00:46:00.000Z,
,,,,,,,79,,2025-11-14T00:47:00.000Z,12292
,,,8,,,,,,2025-11-14T00:47:00.000Z,
,,,,,,,81,,2025-11-14T00:48:00.000Z,12352
,,,,,,,80,,2025-11-14T00:49:00.000Z,12412
,,,,,,,81,,2025-11-14T00:50:00.000Z,12472
,,,,,,,80,,2025-11-14T00:52:00.000Z,12592
,,,,,,,82,,2025-11-14T00:53:00.000Z,12652
,,,,,,,80,,2025-11-14T00:54:00.000Z,12712
,,,104,,,,,,2025-11-14T00:56:00.000Z,
,,,,,,,82,,2025-11-14T00:57:00.000Z,12892
,,,8,,,,,,2025-11-14T00:57:00.000Z,
,,,,,,,81,,2025-11-14T00:58:00.000Z,12952
,,,,,,,80,,2025-11-14T00:59:00.000Z,13012
,,,,,,,82,,2025-11-14T01:03:00.000Z,13252
,,,,,,,80,,2025-11-14T01:04:00.000Z,13312
,,,,,,,82,,2025-11-14T01:05:00.000Z,13372
,,,104,,,,,,2025-11-14T01:05:00.000Z,
,,,,,,,79,,2025-11-14T01:06:00.000Z,13432
,,,,,,,77,,2025-11-14T01:08:00.000Z,13552
,,,,,,,76,,2025-11-14T01:09:00.000Z,13612
,,,,,,,80,,2025-11-14T01:10:00.000Z,13672
,,,,,,,94,,2025-11-14T01:11:00.000Z,13732
,,,136,,,,,,2025-11-14T01:11:00.000Z,
,,,,,,,107,,2025-11-14T01:12:00.000Z,13792
,,,,,,,108,,2025-11-14T01:13:00.000Z,13852
,,,,,,,111,,2025-11-14T01:14:00.000Z,13912
,,,,,,,110,,2025-11-14T01:15:00.000Z,13972
191,7.795423357038957e-39,,70,6.210554793887589e-42,,,,,2025-11-14T01:15:00.000Z,13972
,,,,,,,111,,2025-11-14T01:16:00.000Z,14032
,,,,,,,115,,2025-11-14T01:17:00.000Z,14092
,,,,,,,116,,2025-11-14T01:18:00.000Z,14152
204,8.047657080617424e-39,,70,6.55387291764717e-42,,,,,2025-11-14T01:18:00.000Z,14152
,,,,,,,87,,2025-11-14T01:19:00.000Z,14212
,,,,,,,80,,2025-11-14T01:20:00.000Z,14272
,,,,,,,83,,2025-11-14T01:21:00.000Z,14332
,,,,,,,80,,2025-11-14T01:22:00.000Z,14392
,,,,,,,82,,2025-11-14T01:24:00.000Z,14512
,,,,,,,83,,2025-11-14T01:25:00.000Z,14572
,,,,,,,81,,2025-11-14T01:26:00.000Z,14632
,,,,,,,79,,2025-11-14T01:27:00.000Z,14692
,,,,,,,83,,2025-11-14T01:28:00.000Z,14752
,,,,,,,80,,2025-11-14T01:29:00.000Z,14812
,,,104,,,,,,2025-11-14T01:29:00.000Z,
,,,,,,,82,,2025-11-14T01:30:00.000Z,14872
,,,8,,,,,,2025-11-14T01:30:00.000Z,
,,,,,,,83,,2025-11-14T01:31:00.000Z,14932
,,,,,,,79,,2025-11-14T01:32:00.000Z,14992
,,,,,,,80,,2025-11-14T01:33:00.000Z,15052
,,,,,,,79,,2025-11-14T01:35:00.000Z,15172
,,,,,,,80,,2025-11-14T01:38:00.000Z,15352
,,,,,,,81,,2025-11-14T01:39:00.000Z,15412
,,,,,,,77,,2025-11-14T01:40:00.000Z,15472
,,,,,,,76,,2025-11-14T01:41:00.000Z,15532
,,,,,,,82,,2025-11-14T01:42:00.000Z,15592
,,,,,,,78,,2025-11-14T01:45:00.000Z,15772
,,,,,,,85,,2025-11-14T01:46:00.000Z,15832
,,,,,,,80,,2025-11-14T01:47:00.000Z,15892
,,,,,,,78,,2025-11-14T01:48:00.000Z,15952
,,,,,,,76,,2025-11-14T01:49:00.000Z,16012
,,,104,,,,,,2025-11-14T01:49:00.000Z,
,,,,,,,80,,2025-11-14T01:50:00.000Z,16072
,,,,,,,101,,2025-11-14T01:51:00.000Z,16132
,,,,,,,122,,2025-11-14T01:52:00.000Z,16192
,,,,,,,119,,2025-11-14T01:53:00.000Z,16252
,,,,,,,124,,2025-11-14T01:54:00.000Z,16312
,,,,,,,116,,2025-11-14T01:55:00.000Z,16372
,,,,,,,111,,2025-11-14T01:56:00.000Z,16432
,,,,,,,116,,2025-11-14T01:57:00.000Z,16492
,,,,,,,115,,2025-11-14T01:58:00.000Z,16552
,,,,,,,113,,2025-11-14T01:59:00.000Z,16612
,,,,,,,112,,2025-11-14T02:00:00.000Z,16672
241,8.972514067071804e-39,,70,8.109314213047716e-42,,,,,2025-11-14T02:00:00.000Z,16672
,,,,,,,111,,2025-11-14T02:01:00.000Z,16732
,,,,,,,110,,2025-11-14T02:02:00.000Z,16792
,,,,,,,96,,2025-11-14T02:03:00.000Z,16852
,,,,,,,98,,2025-11-14T02:04:00.000Z,16912
249,9.30882569850976e-39,,70,8.203201210157479e-42,,,,,2025-11-14T02:04:00.000Z,16912
,,,,,,,88,,2025-11-14T02:05:00.000Z,16972
,,,,,,,81,,2025-11-14T02:06:00.000Z,17032
,,,168,,,,,,2025-11-14T02:06:00.000Z,
,,,,,,,83,,2025-11-14T02:07:00.000Z,17092
,,,168,,,,,,2025-11-14T02:07:00.000Z,
24,9.598894480624997e-40,"generic",,0,0,1267,,,2025-11-14T02:07:00.000Z,
249,9.30882569850976e-39,"walking",,8.203201210157479e-42,6.718455422282119e-43,1267,,,2025-11-14T02:07:00.000Z,
,,,,,,,,,2025-11-14T02:07:00.000Z,
