body_battery,field_four,field_two,stress_level_time,stress_level_value
28,1,251,2025-11-13T05:01:00.000Z,29
28,1,0,2025-11-13T05:02:00.000Z,25
28,1,241,2025-11-13T05:03:00.000Z,36
28,1,254,2025-11-13T05:04:00.000Z,27
28,1,242,2025-11-13T05:05:00.000Z,36
28,1,245,2025-11-13T05:06:00.000Z,33
28,1,249,2025-11-13T05:07:00.000Z,30
28,1,249,2025-11-13T05:08:00.000Z,30
27,1,223,2025-11-13T05:09:00.000Z,50
27,1,242,2025-11-13T05:10:00.000Z,36
27,1,254,2025-11-13T05:11:00.000Z,27
27,1,247,2025-11-13T05:12:00.000Z,32
27,1,2,2025-11-13T05:13:00.000Z,24
27,1,245,2025-11-13T05:14:00.000Z,33
27,1,244,2025-11-13T05:15:00.000Z,34
27,1,245,2025-11-13T05:16:00.000Z,33
27,1,246,2025-11-13T05:17:00.000Z,33
27,1,0,2025-11-13T05:18:00.000Z,25
27,1,253,2025-11-13T05:19:00.000Z,27
27,1,249,2025-11-13T05:20:00.000Z,30
27,1,246,2025-11-13T05:21:00.000Z,33
27,1,237,2025-11-13T05:22:00.000Z,39
27,1,233,2025-11-13T05:23:00.000Z,42
27,1,241,2025-11-13T05:24:00.000Z,36
27,1,245,2025-11-13T05:25:00.000Z,33
27,1,234,2025-11-13T05:26:00.000Z,42
27,1,241,2025-11-13T05:27:00.000Z,36
27,1,0,2025-11-13T05:28:00.000Z,25
27,1,245,2025-11-13T05:29:00.000Z,33
27,1,0,2025-11-13T05:30:00.000Z,25
27,1,242,2025-11-13T05:31:00.000Z,36
27,1,243,2025-11-13T05:32:00.000Z,35
27,1,248,2025-11-13T05:33:00.000Z,31
27,1,246,2025-11-13T05:34:00.000Z,33
27,1,249,2025-11-13T05:35:00.000Z,30
27,1,243,2025-11-13T05:36:00.000Z,35
27,1,250,2025-11-13T05:37:00.000Z,30
27,1,244,2025-11-13T05:38:00.000Z,34
27,1,245,2025-11-13T05:39:00.000Z,33
27,1,243,2025-11-13T05:40:00.000Z,35
27,1,236,2025-11-13T05:41:00.000Z,40
27,1,18,2025-11-13T05:42:00.000Z,20
27,1,241,2025-11-13T05:43:00.000Z,36
27,1,246,2025-11-13T05:44:00.000Z,33
26,1,247,2025-11-13T05:45:00.000Z,32
26,1,240,2025-11-13T05:46:00.000Z,37
26,1,244,2025-11-13T05:47:00.000Z,34
26,1,254,2025-11-13T05:48:00.000Z,27
26,1,248,2025-11-13T05:49:00.000Z,31
26,1,251,2025-11-13T05:50:00.000Z,29
26,1,11,2025-11-13T05:51:00.000Z,22
26,1,0,2025-11-13T05:52:00.000Z,25
26,1,12,2025-11-13T05:53:00.000Z,22
26,1,2,2025-11-13T05:54:00.000Z,24
26,1,251,2025-11-13T05:55:00.000Z,29
26,1,252,2025-11-13T05:56:00.000Z,28
26,1,253,2025-11-13T05:57:00.000Z,27
26,1,250,2025-11-13T05:58:00.000Z,30
26,1,249,2025-11-13T05:59:00.000Z,30
26,1,248,2025-11-13T06:00:00.000Z,31
26,1,7,2025-11-13T06:01:00.000Z,23
26,1,10,2025-11-13T06:02:00.000Z,22
26,1,253,2025-11-13T06:03:00.000Z,27
26,1,251,2025-11-13T06:04:00.000Z,29
26,1,254,2025-11-13T06:05:00.000Z,27
26,1,250,2025-11-13T06:06:00.000Z,30
26,1,255,2025-11-13T06:07:00.000Z,26
26,1,255,2025-11-13T06:08:00.000Z,26
26,1,249,2025-11-13T06:09:00.000Z,30
25,1,248,2025-11-13T06:10:00.000Z,31
25,1,252,2025-11-13T06:11:00.000Z,28
25,1,8,2025-11-13T06:12:00.000Z,23
25,1,251,2025-11-13T06:13:00.000Z,29
25,1,0,2025-11-13T06:14:00.000Z,25
25,1,14,2025-11-13T06:15:00.000Z,21
25,1,0,2025-11-13T06:16:00.000Z,25
25,1,13,2025-11-13T06:17:00.000Z,22
25,1,14,2025-11-13T06:18:00.000Z,21
25,1,4,2025-11-13T06:19:00.000Z,24
25,1,246,2025-11-13T06:20:00.000Z,33
25,1,6,2025-11-13T06:21:00.000Z,23
25,1,4,2025-11-13T06:22:00.000Z,24
25,1,1,2025-11-13T06:23:00.000Z,25
