active_calories,active_time,activity_type,current_activity_type_intensity,cycles,distance,duration_min,heart_rate,moderate_activity_minutes,timestamp,timestamp16
73,2.1650061273818424e-39,"generic",,0,0,1095,,,2025-11-05T23:15:00.000Z,
244,7.112991004912771e-39,"walking",,4.695751153952462e-42,3.8462559989094715e-43,1095,,,2025-11-05T23:15:00.000Z,
248,2.114559382666149e-39,"running",,5.43984063850894e-42,5.58958339240669e-43,1095,,,2025-11-05T23:15:00.000Z,
,,,,,,,,,2025-11-05T23:15:00.000Z,
,,,,,,,125,,2025-11-05T23:17:00.000Z,36588
,,,,,,,123,,2025-11-05T23:18:00.000Z,36648
,,,,,,,,1,2025-11-05T23:18:00.000Z,36648
,,,,,,,122,,2025-11-05T23:19:00.000Z,36708
,,,,,,,120,,2025-11-05T23:20:00.000Z,36768
,,,,,,,122,,2025-11-05T23:21:00.000Z,36828
,,,,,,,113,,2025-11-05T23:22:00.000Z,36888
,,,,,,,116,,2025-11-05T23:23:00.000Z,36948
255,7.785614267788684e-39,,70,5.2422575550391407e-42,,,,,2025-11-05T23:23:00.000Z,36948
,,,,,,,114,,2025-11-05T23:24:00.000Z,37008
73,2.2490840352413314e-39,,96,0,,,,,2025-11-05T23:24:00.000Z,37008
,,,,,,,118,,2025-11-05T23:25:00.000Z,37068
,,,,,,,119,,2025-11-05T23:26:00.000Z,37128
,,,,,,,121,,2025-11-05T23:28:00.000Z,37248
,,,,,,,119,,2025-11-05T23:29:00.000Z,37308
263,8.206003807086129e-39,,38,5.544938023333301e-42,,,,,2025-11-05T23:29:00.000Z,37308
,,,,,,,111,,2025-11-05T23:30:00.000Z,37368
73,2.3331619431008204e-39,,64,0,,,,,2025-11-05T23:30:00.000Z,37368
,,,,,,,106,,2025-11-05T23:31:00.000Z,37428
74,2.4172398509603094e-39,,128,0,,,,,2025-11-05T23:31:00.000Z,37428
,,,,,,,110,,2025-11-05T23:32:00.000Z,37488
263,8.290081714945618e-39,,70,5.574365291084122e-42,,,,,2025-11-05T23:32:00.000Z,37488
,,,,,,,104,,2025-11-05T23:33:00.000Z,37548
,,,,,,,108,,2025-11-05T23:34:00.000Z,37608
,,,,,,,103,,2025-11-05T23:35:00.000Z,37668
,,,,,,,114,,2025-11-05T23:36:00.000Z,37728
,,,,,,,,1,2025-11-05T23:36:00.000Z,37728
,,,,,,,110,,2025-11-05T23:37:00.000Z,37788
,,,,,,,123,,2025-11-05T23:38:00.000Z,37848
,,,,,,,125,,2025-11-05T23:39:00.000Z,37908
,,,,,,,119,,2025-11-05T23:40:00.000Z,37968
,,,,,,,115,,2025-11-05T23:41:00.000Z,38028
,,,,,,,110,,2025-11-05T23:42:00.000Z,38088
,,,,,,,115,,2025-11-05T23:43:00.000Z,38148
127,3.510252653133667e-39,,192,0,,,,,2025-11-05T23:45:00.000Z,38268
,,,,,,,116,,2025-11-05T23:46:00.000Z,38328
,,,,,,,113,,2025-11-05T23:48:00.000Z,38448
,,,,,,,115,,2025-11-05T23:49:00.000Z,38508
,,,,,,,121,,2025-11-05T23:50:00.000Z,38568
,,,,,,,120,,2025-11-05T23:51:00.000Z,38628
,,,,,,,113,,2025-11-05T23:52:00.000Z,38688
,,,,,,,114,,2025-11-05T23:53:00.000Z,38748
,,,,,,,116,,2025-11-05T23:54:00.000Z,38808
,,,,,,,111,,2025-11-05T23:55:00.000Z,38868
,,,,,,,116,,2025-11-05T23:56:00.000Z,38928
,,,,,,,122,,2025-11-05T23:57:00.000Z,38988
,,,,,,,121,,2025-11-05T23:58:00.000Z,39048
,,,,,,,117,,2025-11-05T23:59:00.000Z,39108
,,,,,,,119,,2025-11-06T00:00:00.000Z,39168
195,4.771421271026002e-39,,192,0,,,,,2025-11-06T00:00:00.000Z,39168
,,,,,,,120,,2025-11-06T00:01:00.000Z,39228
,,,,,,,123,,2025-11-06T00:02:00.000Z,39288
,,,,,,,120,,2025-11-06T00:03:00.000Z,39348
,,,,,,,116,,2025-11-06T00:04:00.000Z,39408
,,,,,,,119,,2025-11-06T00:05:00.000Z,39468
,,,,,,,117,,2025-11-06T00:06:00.000Z,39528
,,,,,,,119,,2025-11-06T00:07:00.000Z,39588
,,,,,,,126,,2025-11-06T00:08:00.000Z,39648
,,,,,,,121,,2025-11-06T00:09:00.000Z,39708
,,,,,,,111,,2025-11-06T00:10:00.000Z,39768
,,,,,,,113,,2025-11-06T00:11:00.000Z,39828
,,,,,,,,33,2025-11-06T00:11:00.000Z,39828
240,5.6962782574803814e-39,,192,0,,,,,2025-11-06T00:11:00.000Z,39828
,,,,,,,116,,2025-11-06T00:12:00.000Z,39888
243,5.7803561653398704e-39,,160,0,,,,,2025-11-06T00:12:00.000Z,39888
,,,,,,,114,,2025-11-06T00:13:00.000Z,39948
,,,,,,,110,,2025-11-06T00:14:00.000Z,40008
269,8.458237530664596e-39,,38,5.6107990511565676e-42,,,,,2025-11-06T00:14:00.000Z,40008
,,,,,,,92,,2025-11-06T00:15:00.000Z,40068
,,,,,,,88,,2025-11-06T00:16:00.000Z,40128
,,,,,,,84,,2025-11-06T00:17:00.000Z,40188
,,,,,,,87,,2025-11-06T00:18:00.000Z,40248
,,,,,,,89,,2025-11-06T00:19:00.000Z,40308
,,,,,,,87,,2025-11-06T00:21:00.000Z,40428
,,,,,,,92,,2025-11-06T00:22:00.000Z,40488
,,,,,,,88,,2025-11-06T00:23:00.000Z,40548
,,,,,,,84,,2025-11-06T00:25:00.000Z,40668
,,,104,,,,,,2025-11-06T00:25:00.000Z,
,,,,,,,86,,2025-11-06T00:26:00.000Z,40728
,,,,,,,102,,2025-11-06T00:27:00.000Z,40788
275,8.626393346383574e-39,,70,5.647232811229013e-42,,,,,2025-11-06T00:27:00.000Z,40788
,,,,,,,88,,2025-11-06T00:28:00.000Z,40848
,,,,,,,86,,2025-11-06T00:29:00.000Z,40908
,,,,,,,90,,2025-11-06T00:30:00.000Z,40968
,,,,,,,81,,2025-11-06T00:31:00.000Z,41028
,,,104,,,,,,2025-11-06T00:32:00.000Z,
,,,,,,,80,,2025-11-06T00:33:00.000Z,41148
,,,8,,,,,,2025-11-06T00:33:00.000Z,
,,,,,,,84,,2025-11-06T00:34:00.000Z,41208
,,,104,,,,,,2025-11-06T00:34:00.000Z,
,,,,,,,94,,2025-11-06T00:35:00.000Z,41268
,,,,,,,104,,2025-11-06T00:36:00.000Z,41328
281,8.794549162102552e-39,,102,5.6864691682301077e-42,,,,,2025-11-06T00:36:00.000Z,41328
