active_calories,active_time,activity_type,current_activity_type_intensity,cycles,distance,duration_min,heart_rate,timestamp,timestamp16
7,1.6815581571897805e-40,"generic",,0,0,88,,2025-11-05T06:28:00.000Z,
15,5.0446744715693415e-40,"walking",,2.0318827732709848e-43,1.6640419263857203e-44,88,,2025-11-05T06:28:00.000Z,
,,,,,,,,2025-11-05T06:28:00.000Z,
,,,,,,,85,2025-11-05T06:30:00.000Z,41704
,,,200,,,,,2025-11-05T06:30:00.000Z,
,,,,,,,95,2025-11-05T06:31:00.000Z,41764
17,5.885453550164232e-40,,102,2.214051573633211e-43,,,,2025-11-05T06:31:00.000Z,41764
,,,,,,,87,2025-11-05T06:32:00.000Z,41824
,,,,,,,82,2025-11-05T06:33:00.000Z,41884
,,,,,,,87,2025-11-05T06:34:00.000Z,41944
,,,168,,,,,2025-11-05T06:34:00.000Z,
,,,,,,,98,2025-11-05T06:35:00.000Z,42004
20,6.726232628759122e-40,,70,2.368194404708941e-43,,,,2025-11-05T06:35:00.000Z,42004
,,,,,,,102,2025-11-05T06:36:00.000Z,42064
8,2.5223372357846707e-40,,192,0,,,,2025-11-05T06:36:00.000Z,42064
,,,,,,,91,2025-11-05T06:37:00.000Z,42124
,,,,,,,83,2025-11-05T06:38:00.000Z,42184
,,,8,,,,,2025-11-05T06:38:00.000Z,
,,,,,,,81,2025-11-05T06:39:00.000Z,42244
,,,104,,,,,2025-11-05T06:39:00.000Z,
,,,,,,,80,2025-11-05T06:40:00.000Z,42304
,,,,,,,78,2025-11-05T06:41:00.000Z,42364
,,,,,,,80,2025-11-05T06:43:00.000Z,42484
,,,,,,,82,2025-11-05T06:44:00.000Z,42544
,,,,,,,84,2025-11-05T06:46:00.000Z,42664
,,,,,,,81,2025-11-05T06:47:00.000Z,42724
,,,,,,,83,2025-11-05T06:48:00.000Z,42784
,,,,,,,82,2025-11-05T06:49:00.000Z,42844
,,,8,,,,,2025-11-05T06:49:00.000Z,
,,,,,,,81,2025-11-05T06:50:00.000Z,42904
,,,,,,,86,2025-11-05T06:51:00.000Z,42964
,,,,,,,84,2025-11-05T06:52:00.000Z,43024
,,,,,,,82,2025-11-05T06:53:00.000Z,43084
,,,,,,,83,2025-11-05T06:54:00.000Z,43144
,,,104,,,,,2025-11-05T06:54:00.000Z,
,,,8,,,,,2025-11-05T06:55:00.000Z,
,,,,,,,85,2025-11-05T06:56:00.000Z,43264
,,,,,,,98,2025-11-05T06:57:00.000Z,43324
,,,,,,,84,2025-11-05T06:58:00.000Z,43384
