active_calories,active_time,activity_type,current_activity_type_intensity,cycles,distance,duration_min,heart_rate,timestamp,timestamp16
50,1.7866555420141418e-39,"generic",,0,0,1182,,2025-11-18T00:42:00.000Z,
158,7.652490913677826e-39,"walking",,4.160455140580382e-42,3.4075094497293713e-43,1182,,2025-11-18T00:42:00.000Z,
2,8.407790785948902e-41,"running",,3.923635700109488e-44,4.8204667172773706e-45,1182,,2025-11-18T00:42:00.000Z,
,,,,,,,,2025-11-18T00:42:00.000Z,
,,,,,,,85,2025-11-18T00:43:00.000Z,29972
,,,,,,,82,2025-11-18T00:44:00.000Z,30032
,,,,,,,86,2025-11-18T00:45:00.000Z,30092
,,,,,,,89,2025-11-18T00:46:00.000Z,30152
,,,8,,,,,2025-11-18T00:46:00.000Z,
,,,,,,,91,2025-11-18T00:47:00.000Z,30212
,,,,,,,96,2025-11-18T00:48:00.000Z,30272
,,,,,,,93,2025-11-18T00:49:00.000Z,30332
,,,,,,,96,2025-11-18T00:50:00.000Z,30392
,,,136,,,,,2025-11-18T00:50:00.000Z,
,,,,,,,105,2025-11-18T00:51:00.000Z,30452
160,7.736568821537315e-39,,102,4.2235135714749987e-42,,,,2025-11-18T00:51:00.000Z,30452
,,,,,,,102,2025-11-18T00:52:00.000Z,30512
51,1.8497139729087585e-39,,128,0,,,,2025-11-18T00:52:00.000Z,30512
,,,,,,,96,2025-11-18T00:53:00.000Z,30572
,,,,,,,97,2025-11-18T00:54:00.000Z,30632
,,,,,,,87,2025-11-18T00:55:00.000Z,30692
,,,104,,,,,2025-11-18T00:55:00.000Z,
,,,8,,,,,2025-11-18T00:56:00.000Z,
,,,,,,,92,2025-11-18T00:58:00.000Z,30872
,,,136,,,,,2025-11-18T00:58:00.000Z,
,,,,,,,85,2025-11-18T00:59:00.000Z,30932
,,,,,,,84,2025-11-18T01:00:00.000Z,30992
,,,,,,,83,2025-11-18T01:01:00.000Z,31052
,,,,,,,84,2025-11-18T01:02:00.000Z,31112
,,,8,,,,,2025-11-18T01:02:00.000Z,
,,,,,,,87,2025-11-18T01:03:00.000Z,31172
,,,104,,,,,2025-11-18T01:03:00.000Z,
,,,,,,,88,2025-11-18T01:04:00.000Z,31232
,,,,,,,86,2025-11-18T01:05:00.000Z,31292
,,,136,,,,,2025-11-18T01:05:00.000Z,
