data16,event,event_type,timestamp
200,,"marker",2025-11-17T16:42:18.000Z
9,,"marker",2025-11-17T16:44:00.000Z
1,,"marker",2025-11-17T16:45:00.000Z
7,,"marker",2025-11-17T16:52:00.000Z
1,,"marker",2025-11-17T16:53:00.000Z
8,,"marker",2025-11-17T17:01:00.000Z
4,,"marker",2025-11-17T17:05:00.000Z
1,,"marker",2025-11-17T17:06:00.000Z
7,,"marker",2025-11-17T17:13:00.000Z
5,,"marker",2025-11-17T17:18:00.000Z
4,,"marker",2025-11-17T17:22:00.000Z
4,,"marker",2025-11-17T17:26:00.000Z
5,,"marker",2025-11-17T17:31:00.000Z
5,,"marker",2025-11-17T17:36:00.000Z
1,,"marker",2025-11-17T17:37:00.000Z
3,,"marker",2025-11-17T17:40:00.000Z
3,,"marker",2025-11-17T17:43:00.000Z
2,,"marker",2025-11-17T17:45:00.000Z
1,,"marker",2025-11-17T17:46:00.000Z
2,,"marker",2025-11-17T17:48:00.000Z
3,,"marker",2025-11-17T17:51:00.000Z
2,,"marker",2025-11-17T17:53:00.000Z
1,,"marker",2025-11-17T17:57:00.000Z
7,,"marker",2025-11-17T18:00:00.000Z
7,,"marker",2025-11-17T18:07:00.000Z
2,,"marker",2025-11-17T18:09:00.000Z
3,,"marker",2025-11-17T18:12:00.000Z
2,,"marker",2025-11-17T18:12:00.000Z
1,,"marker",2025-11-17T18:13:00.000Z
2,,"marker",2025-11-17T18:15:00.000Z
2,,"marker",2025-11-17T18:17:00.000Z
1,,"marker",2025-11-17T18:18:00.000Z
3,,"marker",2025-11-17T18:21:00.000Z
5,,"marker",2025-11-17T18:26:00.000Z
3,,"marker",2025-11-17T18:27:00.000Z
7,,"marker",2025-11-17T18:33:00.000Z
4,,"marker",2025-11-17T18:42:00.000Z
10,,"marker",2025-11-17T18:43:00.000Z
1,,"marker",2025-11-17T18:44:00.000Z
2,,"marker",2025-11-17T18:46:00.000Z
1,,"marker",2025-11-17T18:47:00.000Z
6,,"marker",2025-11-17T18:53:00.000Z
1,,"marker",2025-11-17T18:54:00.000Z
1,,"marker",2025-11-17T18:55:00.000Z
1,,"marker",2025-11-17T18:56:00.000Z
5,,"marker",2025-11-17T18:57:00.000Z
6,,"marker",2025-11-17T19:02:00.000Z
6,,"marker",2025-11-17T19:08:00.000Z
12,,"marker",2025-11-17T19:20:00.000Z
1,,"marker",2025-11-17T19:21:00.000Z
12,,"marker",2025-11-17T19:33:00.000Z
3,,"marker",2025-11-17T19:36:00.000Z
2,,"marker",2025-11-17T19:38:00.000Z
0,,"marker",2025-11-17T19:51:00.000Z
18,,"marker",2025-11-17T19:56:00.000Z
1,,"marker",2025-11-17T19:57:00.000Z
6,,"marker",2025-11-17T20:03:00.000Z
6,,"marker",2025-11-17T20:09:00.000Z
23,,"marker",2025-11-17T20:32:00.000Z
3,,"marker",2025-11-17T20:35:00.000Z
4,,"marker",2025-11-17T20:39:00.000Z
1,,"marker",2025-11-17T20:40:00.000Z
5,,"marker",2025-11-17T20:45:00.000Z
1,,"marker",2025-11-17T20:46:00.000Z
1,,"marker",2025-11-17T20:56:00.000Z
12,,"marker",2025-11-17T20:58:00.000Z
1,,"marker",2025-11-17T20:59:00.000Z
3,,"marker",2025-11-17T21:02:00.000Z
5,,"marker",2025-11-17T21:07:00.000Z
2,,"marker",2025-11-17T21:09:00.000Z
2,,"marker",2025-11-17T21:11:00.000Z
2,,"marker",2025-11-17T21:11:00.000Z
3,,"marker",2025-11-17T21:14:00.000Z
2,,"marker",2025-11-17T21:16:00.000Z
1,,"marker",2025-11-17T21:17:00.000Z
4,,"marker",2025-11-17T21:21:00.000Z
3,,"marker",2025-11-17T21:24:00.000Z
1,,"marker",2025-11-17T21:25:00.000Z
1,,"marker",2025-11-17T21:26:00.000Z
3,,"marker",2025-11-17T21:26:00.000Z
1,,"marker",2025-11-17T21:27:00.000Z
6,,"marker",2025-11-17T21:33:00.000Z
3,,"marker",2025-11-17T21:36:00.000Z
3,,"marker",2025-11-17T21:39:00.000Z
4,,"marker",2025-11-17T21:41:00.000Z
4,,"marker",2025-11-17T21:43:00.000Z
5,,"marker",2025-11-17T21:56:00.000Z
15,,"marker",2025-11-17T21:58:00.000Z
2,,"marker",2025-11-17T22:00:00.000Z
1,,"marker",2025-11-17T22:01:00.000Z
1,,"marker",2025-11-17T22:02:00.000Z
2,,"marker",2025-11-17T22:04:00.000Z
1,,"marker",2025-11-17T22:05:00.000Z
38,,"marker",2025-11-17T22:43:00.000Z
1,,"marker",2025-11-17T22:44:00.000Z
39,,"marker",2025-11-17T23:23:00.000Z
2,,"marker",2025-11-17T23:25:00.000Z
27,,"marker",2025-11-17T23:52:00.000Z
1,,"marker",2025-11-17T23:53:00.000Z
3,,"marker",2025-11-17T23:56:00.000Z
1,,"marker",2025-11-17T23:57:00.000Z
4,,"marker",2025-11-18T00:01:00.000Z
10,,"marker",2025-11-18T00:11:00.000Z
2,,"marker",2025-11-18T00:13:00.000Z
5,,"marker",2025-11-18T00:18:00.000Z
1,,"marker",2025-11-18T00:19:00.000Z
12,,"marker",2025-11-18T00:31:00.000Z
2,,"marker",2025-11-18T00:33:00.000Z
6,,"marker",2025-11-18T00:39:00.000Z
2,,"marker",2025-11-18T00:41:00.000Z
