active_calories,active_time,activity_type,current_activity_type_intensity,cycles,distance,duration_min,heart_rate,timestamp,timestamp16
4,1.471363387541058e-40,"generic",,0,0,702,,2025-11-17T16:42:00.000Z,
25,1.975830834697992e-39,"walking",,7.777206477002735e-43,6.369602169588456e-44,702,,2025-11-17T16:42:00.000Z,
2,8.407790785948902e-41,"running",,3.923635700109488e-44,4.8204667172773706e-45,702,,2025-11-17T16:42:00.000Z,
,,,,,,,,2025-11-17T16:42:00.000Z,
,,,,,,,75,2025-11-17T16:44:00.000Z,1232
,,,104,,,,,2025-11-17T16:44:00.000Z,
,,,,,,,73,2025-11-17T16:45:00.000Z,1292
,,,8,,,,,2025-11-17T16:45:00.000Z,
,,,,,,,75,2025-11-17T16:46:00.000Z,1352
,,,136,,,,,2025-11-17T16:47:00.000Z,
,,,,,,,79,2025-11-17T16:48:00.000Z,1472
,,,,,,,92,2025-11-17T16:49:00.000Z,1532
,,,,,,,84,2025-11-17T16:50:00.000Z,1592
27,2.228064558276459e-39,,102,8.688050478813866e-43,,,,2025-11-17T16:50:00.000Z,1592
,,,,,,,79,2025-11-17T16:51:00.000Z,1652
,,,,,,,81,2025-11-17T16:53:00.000Z,1772
,,,,,,,85,2025-11-17T16:54:00.000Z,1832
,,,,,,,93,2025-11-17T16:55:00.000Z,1892
,,,,,,,90,2025-11-17T16:56:00.000Z,1952
,,,136,,,,,2025-11-17T16:56:00.000Z,
,,,,,,,95,2025-11-17T16:57:00.000Z,2012
28,2.3121424661359482e-39,,38,9.41672568026277e-43,,,,2025-11-17T16:57:00.000Z,2012
,,,,,,,106,2025-11-17T16:58:00.000Z,2072
,,,,,,,91,2025-11-17T16:59:00.000Z,2132
,,,,,,,89,2025-11-17T17:00:00.000Z,2192
,,,,,,,88,2025-11-17T17:01:00.000Z,2252
,,,,,,,86,2025-11-17T17:02:00.000Z,2312
,,,,,,,85,2025-11-17T17:03:00.000Z,2372
,,,136,,,,,2025-11-17T17:03:00.000Z,
,,,,,,,86,2025-11-17T17:04:00.000Z,2432
,,,8,,,,,2025-11-17T17:04:00.000Z,
,,,,,,,89,2025-11-17T17:05:00.000Z,2492
,,,,,,,94,2025-11-17T17:06:00.000Z,2552
,,,,,,,85,2025-11-17T17:07:00.000Z,2612
