active_calories,active_time,activity_type,current_activity_type_intensity,cycles,distance,duration_min,heart_rate,timestamp,timestamp16
26,9.668959403841238e-40,"generic",,0,0,988,,2025-11-18T21:28:00.000Z,
248,1.0302346309716055e-38,"walking",,7.600642870497808e-42,6.224932116131562e-43,988,,2025-11-18T21:28:00.000Z,
1,1.6815581571897805e-40,"running",,6.866362475191604e-44,8.4358167552354e-45,988,,2025-11-18T21:28:00.000Z,
,,,,,,,,2025-11-18T21:28:00.000Z,
,,,,,,,85,2025-11-18T21:29:00.000Z,39196
,,,,,,,88,2025-11-18T21:30:00.000Z,39256
,,,,,,,92,2025-11-18T21:32:00.000Z,39376
,,,,,,,91,2025-11-18T21:33:00.000Z,39436
,,,,,,,90,2025-11-18T21:34:00.000Z,39496
,,,104,,,,,2025-11-18T21:34:00.000Z,
,,,,,,,100,2025-11-18T21:35:00.000Z,39556
,,,,,,,113,2025-11-18T21:36:00.000Z,39616
,,,,,,,114,2025-11-18T21:37:00.000Z,39676
,,,,,,,104,2025-11-18T21:38:00.000Z,39736
,,,,,,,108,2025-11-18T21:39:00.000Z,39796
,,,,,,,110,2025-11-18T21:40:00.000Z,39856
,,,,,,,114,2025-11-18T21:41:00.000Z,39916
,,,,,,,125,2025-11-18T21:42:00.000Z,39976
,,,,,,,128,2025-11-18T21:43:00.000Z,40036
,,,,,,,121,2025-11-18T21:44:00.000Z,40096
,,,,,,,105,2025-11-18T21:45:00.000Z,40156
280,1.1227203296170434e-38,,70,8.493269992272716e-42,,,,2025-11-18T21:45:00.000Z,40156
,,,,,,,110,2025-11-18T21:46:00.000Z,40216
282,1.1311281204029923e-38,,38,8.507282976915964e-42,,,,2025-11-18T21:46:00.000Z,40216
,,,,,,,99,2025-11-18T21:47:00.000Z,40276
,,,,,,,93,2025-11-18T21:48:00.000Z,40336
,,,,,,,97,2025-11-18T21:49:00.000Z,40396
,,,,,,,95,2025-11-18T21:50:00.000Z,40456
,,,,,,,94,2025-11-18T21:51:00.000Z,40516
,,,,,,,92,2025-11-18T21:53:00.000Z,40636
,,,,,,,93,2025-11-18T21:54:00.000Z,40696
,,,104,,,,,2025-11-18T21:54:00.000Z,
,,,,,,,94,2025-11-18T21:55:00.000Z,40756
,,,8,,,,,2025-11-18T21:55:00.000Z,
26,9.668959403841238e-40,"generic",,0,0,1015,,2025-11-18T21:55:00.000Z,
282,1.1311281204029923e-38,"walking",,8.507282976915964e-42,6.9674801723772826e-43,1015,,2025-11-18T21:55:00.000Z,
1,1.6815581571897805e-40,"running",,6.866362475191604e-44,8.4358167552354e-45,1015,,2025-11-18T21:55:00.000Z,
,,,,,,,,2025-11-18T21:55:00.000Z,
