active_calories,active_time,activity_type,current_activity_type_intensity,cycles,distance,duration_min,heart_rate,timestamp,timestamp16
17,1.8721347483379556e-39,"walking",,7.959375277364961e-43,6.518980585885482e-44,192,,2025-11-18T08:12:00.000Z,
0,8.407790785948902e-41,"running",,2.1019476964872256e-44,2.5825930697506378e-45,192,,2025-11-18T08:12:00.000Z,
,,,,,,,,2025-11-18T08:12:00.000Z,
,,,,,,,75,2025-11-18T08:13:00.000Z,56972
,,,,,,,74,2025-11-18T08:14:00.000Z,57032
,,,136,,,,,2025-11-18T08:14:00.000Z,
,,,,,,,79,2025-11-18T08:15:00.000Z,57092
17,1.9562126561974446e-39,,70,8.225621985586676e-43,,,,2025-11-18T08:15:00.000Z,57092
,,,,,,,89,2025-11-18T08:16:00.000Z,57152
19,2.0402905640569337e-39,,102,8.73008943274361e-43,,,,2025-11-18T08:16:00.000Z,57152
,,,,,,,85,2025-11-18T08:17:00.000Z,57212
,,,,,,,83,2025-11-18T08:18:00.000Z,57272
,,,,,,,74,2025-11-18T08:19:00.000Z,57332
,,,168,,,,,2025-11-18T08:19:00.000Z,
,,,,,,,68,2025-11-18T08:20:00.000Z,57392
,,,,,,,67,2025-11-18T08:22:00.000Z,57512
,,,8,,,,,2025-11-18T08:22:00.000Z,
,,,,,,,74,2025-11-18T08:24:00.000Z,57632
,,,,,,,69,2025-11-18T08:25:00.000Z,57692
,,,,,,,67,2025-11-18T08:26:00.000Z,57752
,,,136,,,,,2025-11-18T08:26:00.000Z,
,,,,,,,62,2025-11-18T08:27:00.000Z,57812
,,,,,,,63,2025-11-18T08:28:00.000Z,57872
,,,8,,,,,2025-11-18T08:28:00.000Z,
,,,,,,,67,2025-11-18T08:29:00.000Z,57932
,,,104,,,,,2025-11-18T08:29:00.000Z,
,,,8,,,,,2025-11-18T08:30:00.000Z,
,,,,,,,70,2025-11-18T08:31:00.000Z,58052
19,2.1243684719164227e-39,,70,8.926271217749085e-43,,,,2025-11-18T08:31:00.000Z,58052
,,,,,,,82,2025-11-18T08:32:00.000Z,58112
,,,,,,,79,2025-11-18T08:33:00.000Z,58172
,,,,,,,88,2025-11-18T08:35:00.000Z,58292
,,,,,,,74,2025-11-18T08:36:00.000Z,58352
,,,,,,,67,2025-11-18T08:37:00.000Z,58412
,,,,,,,64,2025-11-18T08:38:00.000Z,58472
,,,,,,,66,2025-11-18T08:39:00.000Z,58532
,,,136,,,,,2025-11-18T08:39:00.000Z,
,,,,,,,65,2025-11-18T08:40:00.000Z,58592
,,,,,,,63,2025-11-18T08:41:00.000Z,58652
,,,8,,,,,2025-11-18T08:41:00.000Z,
,,,,,,,65,2025-11-18T08:42:00.000Z,58712
,,,136,,,,,2025-11-18T08:42:00.000Z,
,,,,,,,66,2025-11-18T08:43:00.000Z,58772
,,,,,,,64,2025-11-18T08:44:00.000Z,58832
,,,,,,,65,2025-11-18T08:45:00.000Z,58892
,,,,,,,64,2025-11-18T08:46:00.000Z,58952
,,,,,,,65,2025-11-18T08:47:00.000Z,59012
,,,8,,,,,2025-11-18T08:47:00.000Z,
,,,,,,,63,2025-11-18T08:48:00.000Z,59072
,,,72,,,,,2025-11-18T08:48:00.000Z,
,,,,,,,64,2025-11-18T08:50:00.000Z,59192
,,,,,,,65,2025-11-18T08:52:00.000Z,59312
,,,,,,,66,2025-11-18T08:53:00.000Z,59372
,,,,,,,67,2025-11-18T08:55:00.000Z,59492
,,,,,,,68,2025-11-18T08:57:00.000Z,59612
,,,,,,,69,2025-11-18T09:00:00.000Z,59792
,,,8,,,,,2025-11-18T09:02:00.000Z,
,,,,,,,70,2025-11-18T09:04:00.000Z,60032
,,,,,,,69,2025-11-18T09:06:00.000Z,60152
,,,,,,,68,2025-11-18T09:10:00.000Z,60392
,,,,,,,69,2025-11-18T09:11:00.000Z,60452
,,,,,,,68,2025-11-18T09:18:00.000Z,60872
