body_battery,field_four,field_two,stress_level_time,stress_level_value
51,1,203,2025-11-18T15:03:00.000Z,65
51,1,216,2025-11-18T15:04:00.000Z,55
50,1,231,2025-11-18T15:05:00.000Z,44
50,1,224,2025-11-18T15:06:00.000Z,49
50,1,246,2025-11-18T15:07:00.000Z,33
50,1,245,2025-11-18T15:08:00.000Z,33
50,1,230,2025-11-18T15:09:00.000Z,45
50,1,229,2025-11-18T15:10:00.000Z,45
50,1,0,2025-11-18T15:11:00.000Z,25
50,1,244,2025-11-18T15:12:00.000Z,34
50,1,240,2025-11-18T15:13:00.000Z,37
50,1,227,2025-11-18T15:14:00.000Z,47
50,1,237,2025-11-18T15:15:00.000Z,39
50,1,228,2025-11-18T15:16:00.000Z,46
50,1,234,2025-11-18T15:17:00.000Z,42
50,1,102,2025-11-18T15:18:00.000Z,65534
50,1,102,2025-11-18T15:19:00.000Z,65534
50,1,179,2025-11-18T15:20:00.000Z,83
49,1,206,2025-11-18T15:21:00.000Z,63
49,1,198,2025-11-18T15:22:00.000Z,69
49,1,208,2025-11-18T15:23:00.000Z,61
49,1,181,2025-11-18T15:24:00.000Z,81
49,1,192,2025-11-18T15:25:00.000Z,73
49,1,198,2025-11-18T15:26:00.000Z,69
48,1,186,2025-11-18T15:27:00.000Z,78
48,1,181,2025-11-18T15:28:00.000Z,81
48,1,179,2025-11-18T15:29:00.000Z,83
48,1,186,2025-11-18T15:30:00.000Z,78
48,1,179,2025-11-18T15:32:00.000Z,83
48,1,182,2025-11-18T15:33:00.000Z,81
48,1,199,2025-11-18T15:34:00.000Z,68
47,1,234,2025-11-18T15:35:00.000Z,42
47,1,231,2025-11-18T15:36:00.000Z,44
47,1,210,2025-11-18T15:37:00.000Z,60
47,1,219,2025-11-18T15:38:00.000Z,53
47,1,23,2025-11-18T15:39:00.000Z,19
47,1,19,2025-11-18T15:40:00.000Z,20
47,1,6,2025-11-18T15:41:00.000Z,23
47,1,7,2025-11-18T15:42:00.000Z,23
47,1,0,2025-11-18T15:43:00.000Z,25
47,1,239,2025-11-18T15:44:00.000Z,38
47,1,234,2025-11-18T15:45:00.000Z,42
47,1,236,2025-11-18T15:46:00.000Z,40
47,1,195,2025-11-18T15:47:00.000Z,71
47,1,217,2025-11-18T15:48:00.000Z,54
46,1,197,2025-11-18T15:49:00.000Z,69
46,1,187,2025-11-18T15:50:00.000Z,77
46,1,188,2025-11-18T15:51:00.000Z,76
46,1,228,2025-11-18T15:52:00.000Z,46
46,1,206,2025-11-18T15:53:00.000Z,63
46,1,204,2025-11-18T15:54:00.000Z,64
46,1,225,2025-11-18T15:55:00.000Z,48
46,1,230,2025-11-18T15:56:00.000Z,45
46,1,233,2025-11-18T15:57:00.000Z,42
46,1,246,2025-11-18T15:58:00.000Z,33
45,1,223,2025-11-18T15:59:00.000Z,50
45,1,208,2025-11-18T16:00:00.000Z,61
45,1,227,2025-11-18T16:01:00.000Z,47
45,1,214,2025-11-18T16:02:00.000Z,57
45,1,205,2025-11-18T16:03:00.000Z,63
45,1,245,2025-11-18T16:04:00.000Z,33
45,1,238,2025-11-18T16:05:00.000Z,39
45,1,216,2025-11-18T16:06:00.000Z,55
45,1,241,2025-11-18T16:07:00.000Z,36
45,1,222,2025-11-18T16:08:00.000Z,51
45,1,226,2025-11-18T16:09:00.000Z,48
45,1,4,2025-11-18T16:10:00.000Z,24
45,1,236,2025-11-18T16:11:00.000Z,40
45,1,0,2025-11-18T16:12:00.000Z,25
45,1,247,2025-11-18T16:13:00.000Z,32
45,1,245,2025-11-18T16:14:00.000Z,33
45,1,243,2025-11-18T16:15:00.000Z,35
45,1,4,2025-11-18T16:16:00.000Z,24
45,1,16,2025-11-18T16:17:00.000Z,21
45,1,249,2025-11-18T16:18:00.000Z,30
45,1,3,2025-11-18T16:19:00.000Z,24
45,1,250,2025-11-18T16:20:00.000Z,30
45,1,5,2025-11-18T16:21:00.000Z,24
45,1,249,2025-11-18T16:22:00.000Z,30
45,1,0,2025-11-18T16:23:00.000Z,25
45,1,11,2025-11-18T16:24:00.000Z,22
44,1,251,2025-11-18T16:25:00.000Z,29
44,1,238,2025-11-18T16:26:00.000Z,39
44,1,0,2025-11-18T16:27:00.000Z,25
44,1,13,2025-11-18T16:28:00.000Z,22
44,1,242,2025-11-18T16:29:00.000Z,36
44,1,252,2025-11-18T16:30:00.000Z,28
44,1,242,2025-11-18T16:31:00.000Z,36
44,1,250,2025-11-18T16:32:00.000Z,30
44,1,224,2025-11-18T16:33:00.000Z,49
44,1,237,2025-11-18T16:34:00.000Z,39
44,1,5,2025-11-18T16:35:00.000Z,24
43,1,241,2025-11-18T16:36:00.000Z,36
43,1,2,2025-11-18T16:37:00.000Z,24
43,1,250,2025-11-18T16:38:00.000Z,30
43,1,9,2025-11-18T16:39:00.000Z,23
43,1,242,2025-11-18T16:40:00.000Z,36
43,1,251,2025-11-18T16:41:00.000Z,29
43,1,246,2025-11-18T16:42:00.000Z,33
43,1,242,2025-11-18T16:43:00.000Z,36
43,1,222,2025-11-18T16:44:00.000Z,51
43,1,102,2025-11-18T16:45:00.000Z,65534
43,1,174,2025-11-18T16:46:00.000Z,87
43,1,243,2025-11-18T16:47:00.000Z,35
43,1,254,2025-11-18T16:48:00.000Z,27
43,1,238,2025-11-18T16:49:00.000Z,39
43,1,247,2025-11-18T16:50:00.000Z,32
43,1,244,2025-11-18T16:51:00.000Z,34
43,1,253,2025-11-18T16:52:00.000Z,27
43,1,253,2025-11-18T16:53:00.000Z,27
43,1,251,2025-11-18T16:54:00.000Z,29
43,1,225,2025-11-18T16:55:00.000Z,48
42,1,102,2025-11-18T16:56:00.000Z,65534
42,1,192,2025-11-18T16:57:00.000Z,73
42,1,221,2025-11-18T16:58:00.000Z,51
42,1,223,2025-11-18T16:59:00.000Z,50
42,1,221,2025-11-18T17:00:00.000Z,51
42,1,244,2025-11-18T17:01:00.000Z,34
42,1,207,2025-11-18T17:02:00.000Z,62
42,1,227,2025-11-18T17:03:00.000Z,47
42,1,248,2025-11-18T17:04:00.000Z,31
42,1,248,2025-11-18T17:05:00.000Z,31
42,1,241,2025-11-18T17:06:00.000Z,36
42,1,220,2025-11-18T17:07:00.000Z,52
42,1,232,2025-11-18T17:08:00.000Z,43
41,1,237,2025-11-18T17:09:00.000Z,39
41,1,242,2025-11-18T17:10:00.000Z,36
41,1,241,2025-11-18T17:11:00.000Z,36
41,1,246,2025-11-18T17:12:00.000Z,33
41,1,8,2025-11-18T17:13:00.000Z,23
41,1,13,2025-11-18T17:14:00.000Z,22
41,1,35,2025-11-18T17:15:00.000Z,16
41,1,12,2025-11-18T17:16:00.000Z,22
41,1,10,2025-11-18T17:17:00.000Z,22
41,1,245,2025-11-18T17:18:00.000Z,33
41,1,7,2025-11-18T17:19:00.000Z,23
41,1,10,2025-11-18T17:20:00.000Z,22
41,1,2,2025-11-18T17:21:00.000Z,24
41,1,250,2025-11-18T17:22:00.000Z,30
41,1,240,2025-11-18T17:23:00.000Z,37
41,1,236,2025-11-18T17:24:00.000Z,40
41,1,232,2025-11-18T17:25:00.000Z,43
41,1,216,2025-11-18T17:26:00.000Z,55
40,1,185,2025-11-18T17:27:00.000Z,78
40,1,208,2025-11-18T17:28:00.000Z,61
40,1,228,2025-11-18T17:29:00.000Z,46
40,1,231,2025-11-18T17:30:00.000Z,44
40,1,215,2025-11-18T17:31:00.000Z,56
40,1,207,2025-11-18T17:32:00.000Z,62
40,1,201,2025-11-18T17:33:00.000Z,66
40,1,240,2025-11-18T17:34:00.000Z,37
40,1,213,2025-11-18T17:35:00.000Z,57
40,1,222,2025-11-18T17:36:00.000Z,51
