data16,event,event_type,timestamp
200,,"marker",2025-11-18T05:22:48.000Z
14,,"marker",2025-11-18T05:31:00.000Z
20,,"marker",2025-11-18T05:51:00.000Z
4,,"marker",2025-11-18T05:55:00.000Z
3,,"marker",2025-11-18T05:58:00.000Z
0,,"marker",2025-11-18T06:00:00.000Z
3,,"marker",2025-11-18T06:01:00.000Z
6,,"marker",2025-11-18T06:07:00.000Z
1,,"marker",2025-11-18T06:08:00.000Z
1,,"marker",2025-11-18T06:09:00.000Z
1,,"marker",2025-11-18T06:10:00.000Z
1,,"marker",2025-11-18T06:11:00.000Z
1,,"marker",2025-11-18T06:12:00.000Z
4,,"marker",2025-11-18T06:16:00.000Z
3,,"marker",2025-11-18T06:19:00.000Z
3,,"marker",2025-11-18T06:22:00.000Z
3,,"marker",2025-11-18T06:25:00.000Z
12,,"marker",2025-11-18T06:37:00.000Z
5,,"marker",2025-11-18T06:42:00.000Z
1,,"marker",2025-11-18T06:43:00.000Z
2,,"marker",2025-11-18T06:45:00.000Z
2,,"marker",2025-11-18T06:47:00.000Z
1,,"marker",2025-11-18T06:48:00.000Z
1,,"marker",2025-11-18T06:49:00.000Z
1,,"marker",2025-11-18T06:50:00.000Z
1,,"marker",2025-11-18T06:51:00.000Z
1,,"marker",2025-11-18T06:52:00.000Z
2,,"marker",2025-11-18T06:54:00.000Z
1,,"marker",2025-11-18T06:55:00.000Z
1,,"marker",2025-11-18T06:56:00.000Z
1,,"marker",2025-11-18T06:57:00.000Z
6,,"marker",2025-11-18T07:03:00.000Z
2,,"marker",2025-11-18T07:05:00.000Z
19,,"marker",2025-11-18T07:24:00.000Z
9,,"marker",2025-11-18T07:33:00.000Z
4,,"marker",2025-11-18T07:37:00.000Z
33,,"marker",2025-11-18T08:10:00.000Z
2,,"marker",2025-11-18T08:12:00.000Z
