active_calories,active_time,activity_type,current_activity_type_intensity,cycles,distance,duration_min,heart_rate,timestamp,timestamp16
134,4.077778531185218e-39,"generic",,0,0,1250,,2025-11-19T01:50:00.000Z,
439,1.6250858290774904e-38,"walking",,1.3665462624095616e-41,1.1192030704715882e-42,1250,,2025-11-19T01:50:00.000Z,
1,1.6815581571897805e-40,"running",,6.866362475191604e-44,8.4358167552354e-45,1250,,2025-11-19T01:50:00.000Z,
,,,,,,,,2025-11-19T01:50:00.000Z,
,,,,,,,101,2025-11-19T01:51:00.000Z,54916
,,,,,,,106,2025-11-19T01:52:00.000Z,54976
136,4.245934346904196e-39,,160,0,,,,2025-11-19T01:52:00.000Z,54976
,,,,,,,98,2025-11-19T01:53:00.000Z,55036
,,,,,,,95,2025-11-19T01:54:00.000Z,55096
,,,,,,,96,2025-11-19T01:55:00.000Z,55156
,,,,,,,91,2025-11-19T01:56:00.000Z,55216
,,,,,,,95,2025-11-19T01:58:00.000Z,55336
,,,,,,,96,2025-11-19T01:59:00.000Z,55396
,,,,,,,99,2025-11-19T02:00:00.000Z,55456
,,,136,,,,,2025-11-19T02:00:00.000Z,
,,,,,,,97,2025-11-19T02:02:00.000Z,55576
443,1.6419014106493882e-38,,38,1.3739731442704831e-41,,,,2025-11-19T02:02:00.000Z,55576
,,,,,,,110,2025-11-19T02:03:00.000Z,55636
137,4.330012254763685e-39,,128,0,,,,2025-11-19T02:03:00.000Z,55636
,,,,,,,102,2025-11-19T02:04:00.000Z,55696
,,,136,,,,,2025-11-19T02:04:00.000Z,
,,,,,,,96,2025-11-19T02:05:00.000Z,55756
,,,8,,,,,2025-11-19T02:05:00.000Z,
,,,,,,,92,2025-11-19T02:06:00.000Z,55816
,,,,,,,90,2025-11-19T02:09:00.000Z,55996
,,,,,,,91,2025-11-19T02:10:00.000Z,56056
,,,,,,,88,2025-11-19T02:11:00.000Z,56116
,,,,,,,86,2025-11-19T02:12:00.000Z,56176
,,,,,,,89,2025-11-19T02:14:00.000Z,56296
,,,,,,,86,2025-11-19T02:15:00.000Z,56356
,,,136,,,,,2025-11-19T02:15:00.000Z,
,,,,,,,87,2025-11-19T02:16:00.000Z,56416
443,1.650309201435337e-38,,166,1.3757948322741054e-41,,,,2025-11-19T02:16:00.000Z,56416
,,,,,,,90,2025-11-19T02:17:00.000Z,56476
,,,168,,,,,2025-11-19T02:17:00.000Z,
,,,,,,,93,2025-11-19T02:18:00.000Z,56536
,,,,,,,99,2025-11-19T02:19:00.000Z,56596
445,1.6671247830072349e-38,,70,1.386444700602974e-41,,,,2025-11-19T02:19:00.000Z,56596
,,,,,,,92,2025-11-19T02:20:00.000Z,56656
,,,,,,,85,2025-11-19T02:21:00.000Z,56716
,,,,,,,77,2025-11-19T02:22:00.000Z,56776
,,,104,,,,,2025-11-19T02:22:00.000Z,
,,,,,,,75,2025-11-19T02:23:00.000Z,56836
,,,8,,,,,2025-11-19T02:23:00.000Z,
,,,,,,,73,2025-11-19T02:24:00.000Z,56896
,,,,,,,72,2025-11-19T02:25:00.000Z,56956
,,,,,,,74,2025-11-19T02:26:00.000Z,57016
,,,,,,,73,2025-11-19T02:27:00.000Z,57076
,,,,,,,71,2025-11-19T02:28:00.000Z,57136
,,,104,,,,,2025-11-19T02:28:00.000Z,
,,,,,,,74,2025-11-19T02:29:00.000Z,57196
,,,,,,,77,2025-11-19T02:30:00.000Z,57256
,,,,,,,76,2025-11-19T02:31:00.000Z,57316
,,,,,,,81,2025-11-19T02:32:00.000Z,57376
,,,,,,,83,2025-11-19T02:33:00.000Z,57436
,,,,,,,87,2025-11-19T02:34:00.000Z,57496
,,,,,,,86,2025-11-19T02:35:00.000Z,57556
,,,136,,,,,2025-11-19T02:35:00.000Z,
,,,,,,,89,2025-11-19T02:36:00.000Z,57616
,,,,,,,94,2025-11-19T02:37:00.000Z,57676
446,1.6839403645791327e-38,,70,1.3928906735388682e-41,,,,2025-11-19T02:37:00.000Z,57676
,,,,,,,87,2025-11-19T02:38:00.000Z,57736
,,,,,,,84,2025-11-19T02:39:00.000Z,57796
,,,168,,,,,2025-11-19T02:39:00.000Z,
,,,,,,,85,2025-11-19T02:41:00.000Z,57916
,,,,,,,86,2025-11-19T02:42:00.000Z,57976
,,,,,,,93,2025-11-19T02:43:00.000Z,58036
,,,,,,,90,2025-11-19T02:44:00.000Z,58096
447,1.7007559461510305e-38,,38,1.4081648268000087e-41,,,,2025-11-19T02:44:00.000Z,58096
,,,,,,,95,2025-11-19T02:45:00.000Z,58156
,,,136,,,,,2025-11-19T02:45:00.000Z,
,,,,,,,84,2025-11-19T02:46:00.000Z,58216
,,,,,,,85,2025-11-19T02:47:00.000Z,58276
,,,,,,,87,2025-11-19T02:48:00.000Z,58336
