body_battery,field_four,field_two,stress_level_time,stress_level_value
7,1,192,2025-11-19T01:51:00.000Z,73
7,1,197,2025-11-19T01:52:00.000Z,69
7,1,228,2025-11-19T01:53:00.000Z,46
7,1,197,2025-11-19T01:54:00.000Z,69
7,1,214,2025-11-19T01:55:00.000Z,57
7,1,225,2025-11-19T01:56:00.000Z,48
7,1,195,2025-11-19T01:57:00.000Z,71
7,1,233,2025-11-19T01:58:00.000Z,42
7,1,209,2025-11-19T01:59:00.000Z,60
7,1,195,2025-11-19T02:00:00.000Z,71
7,1,102,2025-11-19T02:01:00.000Z,65534
7,1,102,2025-11-19T02:02:00.000Z,65534
7,1,201,2025-11-19T02:03:00.000Z,66
7,1,199,2025-11-19T02:04:00.000Z,68
6,1,207,2025-11-19T02:05:00.000Z,62
6,1,211,2025-11-19T02:06:00.000Z,59
6,1,208,2025-11-19T02:07:00.000Z,61
6,1,204,2025-11-19T02:08:00.000Z,64
6,1,228,2025-11-19T02:09:00.000Z,46
6,1,211,2025-11-19T02:10:00.000Z,59
6,1,206,2025-11-19T02:11:00.000Z,63
6,1,230,2025-11-19T02:12:00.000Z,45
6,1,218,2025-11-19T02:13:00.000Z,54
6,1,224,2025-11-19T02:14:00.000Z,49
6,1,235,2025-11-19T02:15:00.000Z,41
6,1,222,2025-11-19T02:16:00.000Z,51
6,1,204,2025-11-19T02:17:00.000Z,64
6,1,102,2025-11-19T02:18:00.000Z,65534
6,1,102,2025-11-19T02:19:00.000Z,65534
6,1,225,2025-11-19T02:20:00.000Z,48
6,1,249,2025-11-19T02:21:00.000Z,30
6,1,251,2025-11-19T02:22:00.000Z,29
6,1,255,2025-11-19T02:23:00.000Z,26
6,1,18,2025-11-19T02:24:00.000Z,20
6,1,11,2025-11-19T02:25:00.000Z,22
6,1,6,2025-11-19T02:26:00.000Z,23
6,1,2,2025-11-19T02:27:00.000Z,24
6,1,21,2025-11-19T02:28:00.000Z,20
6,1,245,2025-11-19T02:29:00.000Z,33
6,1,251,2025-11-19T02:30:00.000Z,29
6,1,248,2025-11-19T02:31:00.000Z,31
5,1,251,2025-11-19T02:32:00.000Z,29
5,1,223,2025-11-19T02:33:00.000Z,50
5,1,237,2025-11-19T02:34:00.000Z,39
5,1,102,2025-11-19T02:35:00.000Z,65534
5,1,200,2025-11-19T02:36:00.000Z,67
5,1,200,2025-11-19T02:37:00.000Z,67
5,1,230,2025-11-19T02:38:00.000Z,45
5,1,211,2025-11-19T02:39:00.000Z,59
5,1,211,2025-11-19T02:40:00.000Z,59
5,1,102,2025-11-19T02:41:00.000Z,65534
5,1,233,2025-11-19T02:42:00.000Z,42
5,1,102,2025-11-19T02:43:00.000Z,65534
5,1,102,2025-11-19T02:44:00.000Z,65534
5,1,236,2025-11-19T02:45:00.000Z,40
5,1,102,2025-11-19T02:46:00.000Z,65534
5,1,223,2025-11-19T02:47:00.000Z,50
