data16,event,event_type,timestamp
200,,"marker",2025-11-18T23:22:00.000Z
4,,"marker",2025-11-18T23:26:00.000Z
1,,"marker",2025-11-18T23:27:00.000Z
3,,"marker",2025-11-18T23:30:00.000Z
1,,"marker",2025-11-18T23:31:00.000Z
8,,"marker",2025-11-18T23:39:00.000Z
1,,"marker",2025-11-18T23:40:00.000Z
1,,"marker",2025-11-18T23:41:00.000Z
6,,"marker",2025-11-18T23:46:00.000Z
1,,"marker",2025-11-18T23:47:00.000Z
0,,"marker",2025-11-18T23:48:00.000Z
2,,"marker",2025-11-18T23:49:00.000Z
1,,"marker",2025-11-18T23:50:00.000Z
1,,"marker",2025-11-18T23:51:00.000Z
1,,"marker",2025-11-18T23:52:00.000Z
2,,"marker",2025-11-18T23:54:00.000Z
3,,"marker",2025-11-18T23:57:00.000Z
3,,"marker",2025-11-19T00:00:00.000Z
7,,"marker",2025-11-19T00:07:00.000Z
5,,"marker",2025-11-19T00:12:00.000Z
3,,"marker",2025-11-19T00:15:00.000Z
1,,"marker",2025-11-19T00:16:00.000Z
3,,"marker",2025-11-19T00:19:00.000Z
1,,"marker",2025-11-19T00:20:00.000Z
1,,"marker",2025-11-19T00:21:00.000Z
