data16,event,event_type,timestamp
200,,"marker",2025-11-18T15:02:00.000Z
6,,"marker",2025-11-18T15:03:00.000Z
13,,"marker",2025-11-18T15:16:00.000Z
14,,"marker",2025-11-18T15:30:00.000Z
18,,"marker",2025-11-18T15:48:00.000Z
9,,"marker",2025-11-18T15:57:00.000Z
12,,"marker",2025-11-18T16:09:00.000Z
2,,"marker",2025-11-18T16:11:00.000Z
1,,"marker",2025-11-18T16:12:00.000Z
2,,"marker",2025-11-18T16:14:00.000Z
3,,"marker",2025-11-18T16:17:00.000Z
1,,"marker",2025-11-18T16:18:00.000Z
2,,"marker",2025-11-18T16:20:00.000Z
2,,"marker",2025-11-18T16:22:00.000Z
1,,"marker",2025-11-18T16:23:00.000Z
1,,"marker",2025-11-18T16:24:00.000Z
5,,"marker",2025-11-18T16:29:00.000Z
3,,"marker",2025-11-18T16:32:00.000Z
1,,"marker",2025-11-18T16:33:00.000Z
9,,"marker",2025-11-18T16:42:00.000Z
1,,"marker",2025-11-18T16:43:00.000Z
2,,"marker",2025-11-18T16:45:00.000Z
1,,"marker",2025-11-18T16:46:00.000Z
6,,"marker",2025-11-18T16:52:00.000Z
1,,"marker",2025-11-18T16:53:00.000Z
4,,"marker",2025-11-18T16:57:00.000Z
1,,"marker",2025-11-18T17:00:00.000Z
5,,"marker",2025-11-18T17:02:00.000Z
1,,"marker",2025-11-18T17:03:00.000Z
1,,"marker",2025-11-18T17:04:00.000Z
4,,"marker",2025-11-18T17:08:00.000Z
2,,"marker",2025-11-18T17:10:00.000Z
4,,"marker",2025-11-18T17:14:00.000Z
2,,"marker",2025-11-18T17:15:00.000Z
4,,"marker",2025-11-18T17:18:00.000Z
1,,"marker",2025-11-18T17:19:00.000Z
4,,"marker",2025-11-18T17:23:00.000Z
3,,"marker",2025-11-18T17:30:00.000Z
