data16,event,event_type,timestamp
200,,"marker",2025-11-19T01:50:00.000Z
20,,"marker",2025-11-19T02:09:00.000Z
1,,"marker",2025-11-19T02:10:00.000Z
6,,"marker",2025-11-19T02:16:00.000Z
1,,"marker",2025-11-19T02:17:00.000Z
3,,"marker",2025-11-19T02:20:00.000Z
1,,"marker",2025-11-19T02:21:00.000Z
12,,"marker",2025-11-19T02:33:00.000Z
1,,"marker",2025-11-19T02:39:00.000Z
11,,"marker",2025-11-19T02:44:00.000Z
0,,"marker",2025-11-19T02:50:00.000Z
21,,"marker",2025-11-19T03:05:00.000Z
10,,"marker",2025-11-19T03:15:00.000Z
2,,"marker",2025-11-19T03:17:00.000Z
3,,"marker",2025-11-19T03:20:00.000Z
1,,"marker",2025-11-19T03:21:00.000Z
3,,"marker",2025-11-19T03:24:00.000Z
1,,"marker",2025-11-19T03:51:00.000Z
29,,"marker",2025-11-19T03:53:00.000Z
3,,"marker",2025-11-19T03:56:00.000Z
2,,"marker",2025-11-19T03:58:00.000Z
1,,"marker",2025-11-19T03:59:00.000Z
1,,"marker",2025-11-19T04:00:00.000Z
1,,"marker",2025-11-19T04:01:00.000Z
3,,"marker",2025-11-19T04:04:00.000Z
1,,"marker",2025-11-19T04:05:00.000Z
2,,"marker",2025-11-19T04:05:00.000Z
1,,"marker",2025-11-19T04:06:00.000Z
2,,"marker",2025-11-19T04:08:00.000Z
1,,"marker",2025-11-19T04:09:00.000Z
4,,"marker",2025-11-19T04:13:00.000Z
1,,"marker",2025-11-19T04:14:00.000Z
1,,"marker",2025-11-19T04:15:00.000Z
4,,"marker",2025-11-19T04:19:00.000Z
1,,"marker",2025-11-19T04:20:00.000Z
3,,"marker",2025-11-19T04:20:00.000Z
1,,"marker",2025-11-19T04:21:00.000Z
1,,"marker",2025-11-19T04:22:00.000Z
6,,"marker",2025-11-19T04:28:00.000Z
4,,"marker",2025-11-19T04:35:00.000Z
12,,"marker",2025-11-19T04:40:00.000Z
1,,"marker",2025-11-19T04:41:00.000Z
1,,"marker",2025-11-19T04:42:00.000Z
2,,"marker",2025-11-19T04:44:00.000Z
2,,"marker",2025-11-19T04:46:00.000Z
3,,"marker",2025-11-19T04:49:00.000Z
1,,"marker",2025-11-19T04:50:00.000Z
5,,"marker",2025-11-19T04:50:00.000Z
2,,"marker",2025-11-19T04:52:00.000Z
3,,"marker",2025-11-19T04:55:00.000Z
2,,"marker",2025-11-19T04:57:00.000Z
1,,"marker",2025-11-19T04:58:00.000Z
