active_calories,active_time,activity_type,current_activity_type_intensity,cycles,distance,duration_min,heart_rate,moderate_activity_minutes,timestamp,timestamp16
,,,,,,,91,,2025-11-30T19:17:00.000Z,19500
,,,104,,,,,,2025-11-30T19:17:00.000Z,
,,,,,,,89,,2025-11-30T19:18:00.000Z,19560
319,1.1119303314417423e-38,,70,1.0805412458408664e-41,,,,,2025-11-30T19:18:00.000Z,19560
,,,,,,,96,,2025-11-30T19:19:00.000Z,19620
,,,,,,,89,,2025-11-30T19:20:00.000Z,19680
,,,8,,,,,,2025-11-30T19:20:00.000Z,
,,,,,,,87,,2025-11-30T19:21:00.000Z,19740
,,,,,,,89,,2025-11-30T19:22:00.000Z,19800
,,,,,,,87,,2025-11-30T19:23:00.000Z,19860
,,,72,,,,,,2025-11-30T19:23:00.000Z,
,,,,,,,90,,2025-11-30T19:24:00.000Z,19920
,,,8,,,,,,2025-11-30T19:24:00.000Z,
,,,,,,,89,,2025-11-30T19:25:00.000Z,19980
,,,40,,,,,,2025-11-30T19:25:00.000Z,
,,,,,,,87,,2025-11-30T19:26:00.000Z,20040
,,,8,,,,,,2025-11-30T19:26:00.000Z,
,,,,,,,89,,2025-11-30T19:27:00.000Z,20100
,,,168,,,,,,2025-11-30T19:27:00.000Z,
,,,,,,,99,,2025-11-30T19:28:00.000Z,20160
,,,,,,,111,,2025-11-30T19:29:00.000Z,20220
,,,,,,,118,,2025-11-30T19:30:00.000Z,20280
329,1.137153703799589e-38,,70,1.1092678643595252e-41,,,,,2025-11-30T19:30:00.000Z,20280
,,,,,,,127,,2025-11-30T19:31:00.000Z,20340
,,,,,,,135,,2025-11-30T19:32:00.000Z,20400
,,,,,,,146,,2025-11-30T19:33:00.000Z,20460
,,,,,,,,3,2025-11-30T19:33:00.000Z,20460
,,,,,,,137,,2025-11-30T19:34:00.000Z,20520
,,,,,,,139,,2025-11-30T19:35:00.000Z,20580
,,,,,,,133,,2025-11-30T19:36:00.000Z,20640
,,,,,,,116,,2025-11-30T19:38:00.000Z,20760
,,,,,,,119,,2025-11-30T19:39:00.000Z,20820
,,,,,,,,4,2025-11-30T19:39:00.000Z,20820
,,,,,,,120,,2025-11-30T19:40:00.000Z,20880
,,,,,,,129,,2025-11-30T19:41:00.000Z,20940
384,1.229639402445027e-38,,70,1.2062377180908025e-41,,,,,2025-11-30T19:41:00.000Z,20940
,,,,,,,115,,2025-11-30T19:42:00.000Z,21000
,,,,,,,91,,2025-11-30T19:43:00.000Z,21060
,,,,,,,87,,2025-11-30T19:44:00.000Z,21120
,,,,,,,91,,2025-11-30T19:45:00.000Z,21180
,,,,,,,90,,2025-11-30T19:46:00.000Z,21240
,,,,,,,86,,2025-11-30T19:47:00.000Z,21300
,,,,,,,89,,2025-11-30T19:48:00.000Z,21360
,,,,,,,92,,2025-11-30T19:49:00.000Z,21420
,,,,,,,86,,2025-11-30T19:50:00.000Z,21480
,,,136,,,,,,2025-11-30T19:50:00.000Z,
,,,,,,,83,,2025-11-30T19:51:00.000Z,21540
,,,,,,,81,,2025-11-30T19:52:00.000Z,21600
,,,,,,,80,,2025-11-30T19:53:00.000Z,21660
,,,,,,,79,,2025-11-30T19:54:00.000Z,21720
,,,,,,,78,,2025-11-30T19:57:00.000Z,21900
,,,8,,,,,,2025-11-30T19:59:00.000Z,
384,1.238047193230976e-38,,70,1.2122633014873992e-41,,,,,2025-11-30T20:00:00.000Z,22080
,,,,,,,91,,2025-11-30T20:01:00.000Z,22140
386,1.2464549840169248e-38,,38,1.217728365498266e-41,,,,,2025-11-30T20:01:00.000Z,22140
,,,,,,,99,,2025-11-30T20:02:00.000Z,22200
,,,,,,,95,,2025-11-30T20:03:00.000Z,22260
,,,,,,,88,,2025-11-30T20:04:00.000Z,22320
,,,136,,,,,,2025-11-30T20:04:00.000Z,
,,,,,,,84,,2025-11-30T20:05:00.000Z,22380
,,,,,,,83,,2025-11-30T20:06:00.000Z,22440
,,,,,,,86,,2025-11-30T20:08:00.000Z,22560
,,,,,,,85,,2025-11-30T20:09:00.000Z,22620
,,,,,,,82,,2025-11-30T20:11:00.000Z,22740
,,,,,,,81,,2025-11-30T20:13:00.000Z,22860
,,,,,,,83,,2025-11-30T20:14:00.000Z,22920
,,,,,,,80,,2025-11-30T20:15:00.000Z,22980
,,,,,,,79,,2025-11-30T20:16:00.000Z,23040
,,,,,,,81,,2025-11-30T20:17:00.000Z,23100
,,,,,,,80,,2025-11-30T20:19:00.000Z,23220
,,,,,,,81,,2025-11-30T20:21:00.000Z,23340
,,,,,,,79,,2025-11-30T20:22:00.000Z,23400
,,,,,,,81,,2025-11-30T20:23:00.000Z,23460
,,,,,,,82,,2025-11-30T20:24:00.000Z,23520
,,,,,,,80,,2025-11-30T20:26:00.000Z,23640
,,,,,,,77,,2025-11-30T20:28:00.000Z,23760
,,,,,,,79,,2025-11-30T20:32:00.000Z,24000
,,,,,,,80,,2025-11-30T20:33:00.000Z,24060
,,,,,,,82,,2025-11-30T20:35:00.000Z,24180
,,,,,,,80,,2025-11-30T20:37:00.000Z,24300
,,,,,,,81,,2025-11-30T20:38:00.000Z,24360
,,,104,,,,,,2025-11-30T20:38:00.000Z,
,,,,,,,82,,2025-11-30T20:39:00.000Z,24420
,,,,,,,87,,2025-11-30T20:40:00.000Z,24480
,,,,,,,101,,2025-11-30T20:41:00.000Z,24540
390,1.2632705655888226e-38,,70,1.2402892707738956e-41,,,,,2025-11-30T20:41:00.000Z,24540
,,,,,,,107,,2025-11-30T20:42:00.000Z,24600
41,1.4293244336113134e-39,,128,0,,,,,2025-11-30T20:42:00.000Z,24600
,,,,,,,94,,2025-11-30T20:43:00.000Z,24660
395,1.2716783563747715e-38,,70,1.2433721273954102e-41,,,,,2025-11-30T20:43:00.000Z,24660
,,,,,,,102,,2025-11-30T20:44:00.000Z,24720
,,,,,,,93,,2025-11-30T20:45:00.000Z,24780
,,,,,,,80,,2025-11-30T20:46:00.000Z,24840
,,,104,,,,,,2025-11-30T20:46:00.000Z,
,,,,,,,76,,2025-11-30T20:47:00.000Z,24900
,,,8,,,,,,2025-11-30T20:48:00.000Z,
,,,40,,,,,,2025-11-30T20:49:00.000Z,
,,,,,,,77,,2025-11-30T20:52:00.000Z,25200
,,,8,,,,,,2025-11-30T20:52:00.000Z,
,,,,,,,78,,2025-11-30T20:54:00.000Z,25320
,,,,,,,76,,2025-11-30T20:55:00.000Z,25380
,,,72,,,,,,2025-11-30T20:55:00.000Z,
,,,,,,,78,,2025-11-30T20:56:00.000Z,25440
,,,8,,,,,,2025-11-30T20:56:00.000Z,
,,,,,,,77,,2025-11-30T20:57:00.000Z,25500
,,,,,,,78,,2025-11-30T20:58:00.000Z,25560
,,,104,,,,,,2025-11-30T20:58:00.000Z,
,,,,,,,76,,2025-11-30T20:59:00.000Z,25620
,,,8,,,,,,2025-11-30T20:59:00.000Z,
,,,,,,,77,,2025-11-30T21:00:00.000Z,25680
,,,104,,,,,,2025-11-30T21:00:00.000Z,
,,,8,,,,,,2025-11-30T21:01:00.000Z,
,,,,,,,78,,2025-11-30T21:02:00.000Z,25800
,,,,,,,81,,2025-11-30T21:03:00.000Z,25860
,,,,,,,79,,2025-11-30T21:04:00.000Z,25920
,,,,,,,78,,2025-11-30T21:05:00.000Z,25980
,,,,,,,81,,2025-11-30T21:06:00.000Z,26040
,,,72,,,,,,2025-11-30T21:06:00.000Z,
,,,,,,,80,,2025-11-30T21:07:00.000Z,26100
,,,,,,,83,,2025-11-30T21:08:00.000Z,26160
,,,,,,,86,,2025-11-30T21:09:00.000Z,26220
,,,,,,,97,,2025-11-30T21:10:00.000Z,26280
,,,,,,,112,,2025-11-30T21:11:00.000Z,26340
404,1.313717310304516e-38,,102,1.259346929888713e-41,,,,,2025-11-30T21:11:00.000Z,26340
,,,,,,,105,,2025-11-30T21:12:00.000Z,26400
,,,,,,,84,,2025-11-30T21:13:00.000Z,26460
,,,,,,,80,,2025-11-30T21:15:00.000Z,26580
,,,,,,,81,,2025-11-30T21:16:00.000Z,26640
,,,,,,,82,,2025-11-30T21:18:00.000Z,26760
,,,,,,,81,,2025-11-30T21:19:00.000Z,26820
,,,,,,,82,,2025-11-30T21:20:00.000Z,26880
,,,104,,,,,,2025-11-30T21:20:00.000Z,
,,,,,,,83,,2025-11-30T21:21:00.000Z,26940
,,,,,,,90,,2025-11-30T21:22:00.000Z,27000
,,,,,,,95,,2025-11-30T21:23:00.000Z,27060
408,1.3389406826623627e-38,,70,1.2742006936105562e-41,,,,,2025-11-30T21:23:00.000Z,27060
,,,,,,,104,,2025-11-30T21:24:00.000Z,27120
,,,,,,,89,,2025-11-30T21:25:00.000Z,27180
,,,,,,,76,,2025-11-30T21:26:00.000Z,27240
,,,,,,,77,,2025-11-30T21:27:00.000Z,27300
,,,104,,,,,,2025-11-30T21:27:00.000Z,
,,,,,,,76,,2025-11-30T21:29:00.000Z,27420
,,,,,,,78,,2025-11-30T21:30:00.000Z,27480
,,,,,,,75,,2025-11-30T21:31:00.000Z,27540
,,,8,,,,,,2025-11-30T21:31:00.000Z,
,,,,,,,76,,2025-11-30T21:32:00.000Z,27600
,,,,,,,77,,2025-11-30T21:33:00.000Z,27660
,,,104,,,,,,2025-11-30T21:33:00.000Z,
41,1.4293244336113134e-39,"generic",,0,0,993,,,2025-11-30T21:33:00.000Z,
408,1.3389406826623627e-38,"walking",,1.2742006936105562e-41,1.0435918079335496e-42,993,,,2025-11-30T21:33:00.000Z,
5,8.407790785948902e-41,"running",,2.200038588989963e-43,2.7026843481432745e-44,993,,,2025-11-30T21:33:00.000Z,
,,,,,,,,,2025-11-30T21:33:00.000Z,
