body_battery,field_four,field_two,stress_level_time,stress_level_value
46,2,101,2025-11-30T08:57:00.000Z,
46,2,101,2025-11-30T08:58:00.000Z,
46,2,101,2025-11-30T08:59:00.000Z,
46,2,101,2025-11-30T09:00:00.000Z,
46,2,101,2025-11-30T09:01:00.000Z,
46,2,101,2025-11-30T09:02:00.000Z,
46,2,101,2025-11-30T09:03:00.000Z,
46,2,101,2025-11-30T09:04:00.000Z,
46,2,101,2025-11-30T09:05:00.000Z,
46,2,101,2025-11-30T09:06:00.000Z,
46,2,101,2025-11-30T09:07:00.000Z,
46,2,101,2025-11-30T09:08:00.000Z,
47,1,20,2025-11-30T09:09:00.000Z,20
47,1,18,2025-11-30T09:10:00.000Z,20
47,1,34,2025-11-30T09:11:00.000Z,16
48,1,74,2025-11-30T09:12:00.000Z,6
48,1,81,2025-11-30T09:13:00.000Z,5
49,1,78,2025-11-30T09:14:00.000Z,5
49,1,75,2025-11-30T09:15:00.000Z,6
49,1,79,2025-11-30T09:16:00.000Z,5
50,1,71,2025-11-30T09:17:00.000Z,7
50,1,80,2025-11-30T09:18:00.000Z,5
50,1,90,2025-11-30T09:19:00.000Z,2
50,1,71,2025-11-30T09:20:00.000Z,7
51,1,55,2025-11-30T09:21:00.000Z,11
51,1,79,2025-11-30T09:22:00.000Z,5
52,1,81,2025-11-30T09:23:00.000Z,5
52,1,88,2025-11-30T09:24:00.000Z,3
52,1,88,2025-11-30T09:25:00.000Z,3
54,1,79,2025-11-30T09:26:00.000Z,5
54,1,70,2025-11-30T09:27:00.000Z,7
54,1,53,2025-11-30T09:28:00.000Z,12
54,1,87,2025-11-30T09:29:00.000Z,3
54,1,69,2025-11-30T09:30:00.000Z,8
55,1,78,2025-11-30T09:31:00.000Z,5
55,1,85,2025-11-30T09:32:00.000Z,4
55,1,84,2025-11-30T09:33:00.000Z,4
55,1,90,2025-11-30T09:34:00.000Z,2
57,1,76,2025-11-30T09:35:00.000Z,6
57,1,87,2025-11-30T09:36:00.000Z,3
57,1,90,2025-11-30T09:37:00.000Z,2
57,1,69,2025-11-30T09:38:00.000Z,8
57,1,48,2025-11-30T09:39:00.000Z,13
57,1,72,2025-11-30T09:40:00.000Z,7
58,1,89,2025-11-30T09:41:00.000Z,3
58,1,91,2025-11-30T09:42:00.000Z,2
58,1,88,2025-11-30T09:43:00.000Z,3
59,1,89,2025-11-30T09:44:00.000Z,3
59,1,90,2025-11-30T09:45:00.000Z,2
60,1,90,2025-11-30T09:46:00.000Z,2
60,1,83,2025-11-30T09:47:00.000Z,4
60,1,92,2025-11-30T09:48:00.000Z,2
61,1,83,2025-11-30T09:49:00.000Z,4
61,1,60,2025-11-30T09:50:00.000Z,10
61,1,45,2025-11-30T09:51:00.000Z,14
61,1,42,2025-11-30T09:52:00.000Z,14
61,1,46,2025-11-30T09:53:00.000Z,13
61,1,17,2025-11-30T09:54:00.000Z,21
61,1,5,2025-11-30T09:55:00.000Z,24
62,1,6,2025-11-30T09:56:00.000Z,23
62,1,50,2025-11-30T09:57:00.000Z,12
62,1,33,2025-11-30T09:58:00.000Z,17
62,1,45,2025-11-30T09:59:00.000Z,14
62,1,58,2025-11-30T10:00:00.000Z,10
63,1,50,2025-11-30T10:01:00.000Z,12
63,1,55,2025-11-30T10:02:00.000Z,11
63,1,28,2025-11-30T10:03:00.000Z,18
63,1,35,2025-11-30T10:04:00.000Z,16
63,1,29,2025-11-30T10:05:00.000Z,18
63,1,34,2025-11-30T10:06:00.000Z,16
63,1,21,2025-11-30T10:07:00.000Z,20
64,1,39,2025-11-30T10:08:00.000Z,15
64,1,40,2025-11-30T10:09:00.000Z,15
64,1,38,2025-11-30T10:10:00.000Z,15
64,1,41,2025-11-30T10:11:00.000Z,15
64,1,32,2025-11-30T10:12:00.000Z,17
64,1,47,2025-11-30T10:13:00.000Z,13
64,1,30,2025-11-30T10:14:00.000Z,17
64,1,41,2025-11-30T10:15:00.000Z,15
64,1,21,2025-11-30T10:16:00.000Z,20
65,1,26,2025-11-30T10:17:00.000Z,18
65,1,26,2025-11-30T10:18:00.000Z,18
65,1,22,2025-11-30T10:19:00.000Z,19
65,1,12,2025-11-30T10:20:00.000Z,22
65,1,7,2025-11-30T10:21:00.000Z,23
65,1,38,2025-11-30T10:22:00.000Z,15
66,1,36,2025-11-30T10:23:00.000Z,16
66,1,46,2025-11-30T10:24:00.000Z,13
66,1,54,2025-11-30T10:25:00.000Z,11
66,1,49,2025-11-30T10:26:00.000Z,13
66,1,16,2025-11-30T10:27:00.000Z,21
66,1,90,2025-11-30T10:28:00.000Z,2
66,1,76,2025-11-30T10:29:00.000Z,6
67,1,76,2025-11-30T10:30:00.000Z,6
67,1,64,2025-11-30T10:31:00.000Z,9
67,1,83,2025-11-30T10:32:00.000Z,4
67,1,87,2025-11-30T10:33:00.000Z,3
67,1,71,2025-11-30T10:34:00.000Z,7
68,1,86,2025-11-30T10:35:00.000Z,3
68,1,70,2025-11-30T10:36:00.000Z,7
68,1,82,2025-11-30T10:37:00.000Z,4
68,1,80,2025-11-30T10:38:00.000Z,5
68,1,77,2025-11-30T10:39:00.000Z,6
69,1,81,2025-11-30T10:40:00.000Z,5
69,1,82,2025-11-30T10:41:00.000Z,4
69,1,84,2025-11-30T10:42:00.000Z,4
69,1,85,2025-11-30T10:43:00.000Z,4
70,1,82,2025-11-30T10:44:00.000Z,4
70,1,92,2025-11-30T10:45:00.000Z,2
70,1,84,2025-11-30T10:46:00.000Z,4
71,1,88,2025-11-30T10:47:00.000Z,3
71,1,94,2025-11-30T10:48:00.000Z,1
71,1,93,2025-11-30T10:49:00.000Z,2
72,1,92,2025-11-30T10:50:00.000Z,2
72,1,86,2025-11-30T10:51:00.000Z,3
72,1,77,2025-11-30T10:52:00.000Z,6
72,1,81,2025-11-30T10:53:00.000Z,5
72,1,85,2025-11-30T10:54:00.000Z,4
72,1,75,2025-11-30T10:55:00.000Z,6
73,1,94,2025-11-30T10:56:00.000Z,1
73,1,88,2025-11-30T10:57:00.000Z,3
73,1,86,2025-11-30T10:58:00.000Z,3
73,1,77,2025-11-30T10:59:00.000Z,6
74,1,78,2025-11-30T11:00:00.000Z,5
74,1,81,2025-11-30T11:01:00.000Z,5
74,1,76,2025-11-30T11:02:00.000Z,6
74,1,71,2025-11-30T11:03:00.000Z,7
74,1,79,2025-11-30T11:04:00.000Z,5
74,1,67,2025-11-30T11:05:00.000Z,8
75,1,67,2025-11-30T11:06:00.000Z,8
75,1,64,2025-11-30T11:07:00.000Z,9
75,1,53,2025-11-30T11:08:00.000Z,12
75,1,72,2025-11-30T11:09:00.000Z,7
75,1,84,2025-11-30T11:10:00.000Z,4
76,1,57,2025-11-30T11:11:00.000Z,11
76,1,61,2025-11-30T11:12:00.000Z,10
76,1,54,2025-11-30T11:13:00.000Z,11
77,1,64,2025-11-30T11:14:00.000Z,9
77,1,45,2025-11-30T11:15:00.000Z,14
77,1,49,2025-11-30T11:16:00.000Z,13
77,1,59,2025-11-30T11:17:00.000Z,10
77,1,60,2025-11-30T11:18:00.000Z,10
77,1,60,2025-11-30T11:19:00.000Z,10
77,1,59,2025-11-30T11:20:00.000Z,10
77,1,58,2025-11-30T11:21:00.000Z,10
77,1,60,2025-11-30T11:22:00.000Z,10
78,1,61,2025-11-30T11:23:00.000Z,10
78,1,70,2025-11-30T11:24:00.000Z,7
78,1,69,2025-11-30T11:25:00.000Z,8
78,1,69,2025-11-30T11:26:00.000Z,8
78,1,58,2025-11-30T11:27:00.000Z,10
78,1,60,2025-11-30T11:28:00.000Z,10
79,1,71,2025-11-30T11:29:00.000Z,7
79,1,71,2025-11-30T11:30:00.000Z,7
79,1,43,2025-11-30T11:31:00.000Z,14
80,1,70,2025-11-30T11:32:00.000Z,7
80,1,85,2025-11-30T11:33:00.000Z,4
80,1,77,2025-11-30T11:34:00.000Z,6
80,1,62,2025-11-30T11:35:00.000Z,9
80,1,60,2025-11-30T11:36:00.000Z,10
80,1,52,2025-11-30T11:37:00.000Z,12
80,1,63,2025-11-30T11:38:00.000Z,9
81,1,45,2025-11-30T11:39:00.000Z,14
81,1,42,2025-11-30T11:40:00.000Z,14
81,1,56,2025-11-30T11:41:00.000Z,11
81,1,37,2025-11-30T11:42:00.000Z,16
81,1,73,2025-11-30T11:43:00.000Z,7
81,1,85,2025-11-30T11:44:00.000Z,4
81,1,92,2025-11-30T11:45:00.000Z,2
81,1,84,2025-11-30T11:46:00.000Z,4
81,1,54,2025-11-30T11:47:00.000Z,11
82,1,64,2025-11-30T11:48:00.000Z,9
82,1,87,2025-11-30T11:49:00.000Z,3
82,1,94,2025-11-30T11:50:00.000Z,1
82,1,89,2025-11-30T11:51:00.000Z,3
82,1,90,2025-11-30T11:52:00.000Z,2
83,1,84,2025-11-30T11:53:00.000Z,4
83,1,87,2025-11-30T11:54:00.000Z,3
83,1,79,2025-11-30T11:55:00.000Z,5
83,1,70,2025-11-30T11:56:00.000Z,7
83,1,50,2025-11-30T11:57:00.000Z,12
83,1,23,2025-11-30T11:58:00.000Z,19
83,1,8,2025-11-30T11:59:00.000Z,23
83,1,252,2025-11-30T12:00:00.000Z,28
83,1,35,2025-11-30T12:01:00.000Z,16
83,1,11,2025-11-30T12:02:00.000Z,22
83,1,5,2025-11-30T12:03:00.000Z,24
83,1,8,2025-11-30T12:04:00.000Z,23
83,1,9,2025-11-30T12:05:00.000Z,23
83,1,38,2025-11-30T12:06:00.000Z,15
83,1,12,2025-11-30T12:07:00.000Z,22
83,1,102,2025-11-30T12:08:00.000Z,65534
83,1,209,2025-11-30T12:09:00.000Z,60
83,1,203,2025-11-30T12:10:00.000Z,65
83,1,204,2025-11-30T12:11:00.000Z,64
83,1,224,2025-11-30T12:12:00.000Z,49
83,1,193,2025-11-30T12:13:00.000Z,72
81,1,183,2025-11-30T12:14:00.000Z,80
81,1,205,2025-11-30T12:15:00.000Z,63
81,1,199,2025-11-30T12:16:00.000Z,68
81,1,211,2025-11-30T12:17:00.000Z,59
81,1,197,2025-11-30T12:18:00.000Z,69
80,1,191,2025-11-30T12:19:00.000Z,74
80,1,102,2025-11-30T12:20:00.000Z,65534
80,1,187,2025-11-30T12:21:00.000Z,77
80,1,184,2025-11-30T12:22:00.000Z,79
80,1,102,2025-11-30T12:23:00.000Z,65534
80,1,201,2025-11-30T12:24:00.000Z,66
80,1,102,2025-11-30T12:25:00.000Z,65534
80,1,208,2025-11-30T12:26:00.000Z,61
80,1,209,2025-11-30T12:27:00.000Z,60
80,1,211,2025-11-30T12:28:00.000Z,59
79,1,201,2025-11-30T12:29:00.000Z,66
79,1,195,2025-11-30T12:30:00.000Z,71
79,1,102,2025-11-30T12:31:00.000Z,65534
79,1,102,2025-11-30T12:32:00.000Z,65534
78,1,102,2025-11-30T12:33:00.000Z,65534
78,1,196,2025-11-30T12:34:00.000Z,70
78,1,201,2025-11-30T12:35:00.000Z,66
78,1,102,2025-11-30T12:36:00.000Z,65534
78,1,221,2025-11-30T12:37:00.000Z,51
78,1,102,2025-11-30T12:38:00.000Z,65534
77,1,102,2025-11-30T12:39:00.000Z,65534
77,1,194,2025-11-30T12:40:00.000Z,72
77,1,102,2025-11-30T12:41:00.000Z,65534
77,1,214,2025-11-30T12:42:00.000Z,57
77,1,241,2025-11-30T12:43:00.000Z,36
77,1,102,2025-11-30T12:44:00.000Z,65534
77,1,222,2025-11-30T12:45:00.000Z,51
77,1,253,2025-11-30T12:46:00.000Z,27
77,1,102,2025-11-30T12:47:00.000Z,65534
77,1,102,2025-11-30T12:48:00.000Z,65534
77,1,235,2025-11-30T12:49:00.000Z,41
76,1,102,2025-11-30T12:50:00.000Z,65534
76,1,102,2025-11-30T12:51:00.000Z,65534
76,1,102,2025-11-30T12:52:00.000Z,65534
76,1,102,2025-11-30T12:53:00.000Z,65534
76,1,102,2025-11-30T12:54:00.000Z,65534
76,1,102,2025-11-30T12:55:00.000Z,65534
