active_calories,active_time,activity_type,current_activity_type_intensity,cycles,distance,duration_min,heart_rate,moderate_activity_minutes,timestamp,timestamp16,vigorous_activity_inutes
,,,,,,,61,,2025-11-30T10:57:00.000Z,55036,
,,,,,,,62,,2025-11-30T10:59:00.000Z,55156,
,,,8,,,,,,2025-11-30T10:59:00.000Z,,
,,,72,,,,,,2025-11-30T11:00:00.000Z,,
,,,,,,,60,,2025-11-30T11:01:00.000Z,55276,
,,,,,,,62,,2025-11-30T11:02:00.000Z,55336,
,,,8,,,,,,2025-11-30T11:03:00.000Z,,
,,,,,,,63,,2025-11-30T11:06:00.000Z,55576,
,,,,,,,62,,2025-11-30T11:07:00.000Z,55636,
,,,,,,,63,,2025-11-30T11:09:00.000Z,55756,
,,,,,,,62,,2025-11-30T11:12:00.000Z,55936,
,,,,,,,63,,2025-11-30T11:13:00.000Z,55996,
,,,,,,,62,,2025-11-30T11:16:00.000Z,56176,
,,,,,,,63,,2025-11-30T11:17:00.000Z,56236,
,,,,,,,62,,2025-11-30T11:18:00.000Z,56296,
,,,,,,,63,,2025-11-30T11:21:00.000Z,56476,
,,,,,,,62,,2025-11-30T11:22:00.000Z,56536,
,,,,,,,63,,2025-11-30T11:23:00.000Z,56596,
,,,,,,,62,,2025-11-30T11:25:00.000Z,56716,
,,,,,,,63,,2025-11-30T11:26:00.000Z,56776,
,,,,,,,62,,2025-11-30T11:28:00.000Z,56896,
,,,,,,,63,,2025-11-30T11:30:00.000Z,57016,
,,,,,,,62,,2025-11-30T11:31:00.000Z,57076,
,,,,,,,61,,2025-11-30T11:33:00.000Z,57196,
,,,,,,,62,,2025-11-30T11:34:00.000Z,57256,
,,,,,,,63,,2025-11-30T11:35:00.000Z,57316,
,,,,,,,62,,2025-11-30T11:37:00.000Z,57436,
,,,,,,,63,,2025-11-30T11:38:00.000Z,57496,
,,,8,,,,,,2025-11-30T11:38:00.000Z,,
,,,,,,,69,,2025-11-30T11:40:00.000Z,57616,
,,,,,,,65,,2025-11-30T11:41:00.000Z,57676,
,,,136,,,,,,2025-11-30T11:41:00.000Z,,
,,,,,,,69,,2025-11-30T11:42:00.000Z,57736,
,,,,,,,65,,2025-11-30T11:43:00.000Z,57796,
,,,,,,,63,,2025-11-30T11:44:00.000Z,57856,
,,,,,,,62,,2025-11-30T11:45:00.000Z,57916,
,,,8,,,,,,2025-11-30T11:45:00.000Z,,
,,,168,,,,,,2025-11-30T11:46:00.000Z,,
,,,,,,,63,,2025-11-30T11:47:00.000Z,58036,
,,,,,,,62,,2025-11-30T11:49:00.000Z,58156,
,,,,,,,63,,2025-11-30T11:50:00.000Z,58216,
,,,,,,,62,,2025-11-30T11:51:00.000Z,58276,
,,,,,,,63,,2025-11-30T11:53:00.000Z,58396,
,,,,,,,62,,2025-11-30T11:54:00.000Z,58456,
,,,,,,,64,,2025-11-30T11:55:00.000Z,58516,
,,,8,,,,,,2025-11-30T11:55:00.000Z,,
,,,,,,,63,,2025-11-30T11:56:00.000Z,58576,
,,,,,,,70,,2025-11-30T11:57:00.000Z,58636,
,,,,,,,68,,2025-11-30T11:59:00.000Z,58756,
,,,,,,,73,,2025-11-30T12:00:00.000Z,58816,
,,,136,,,,,,2025-11-30T12:00:00.000Z,,
,,,8,,,,,,2025-11-30T12:01:00.000Z,,
,,,,,,,69,,2025-11-30T12:02:00.000Z,58936,
,,,,,,,70,,2025-11-30T12:03:00.000Z,58996,
,,,104,,,,,,2025-11-30T12:03:00.000Z,,
,,,,,,,71,,2025-11-30T12:04:00.000Z,59056,
,,,8,,,,,,2025-11-30T12:04:00.000Z,,
,,,,,,,70,,2025-11-30T12:05:00.000Z,59116,
,,,,,,,71,,2025-11-30T12:06:00.000Z,59176,
,,,,,,,74,,2025-11-30T12:07:00.000Z,59236,
,,,,,,,83,,2025-11-30T12:08:00.000Z,59296,
,,,168,,,,,,2025-11-30T12:08:00.000Z,,
,,,,,,,91,,2025-11-30T12:09:00.000Z,59356,
9,7.777206477002735e-40,,70,3.2650254218768238e-43,,,,,2025-11-30T12:09:00.000Z,59356,
,,,,,,,87,,2025-11-30T12:10:00.000Z,59416,
,,,,,,,86,,2025-11-30T12:11:00.000Z,59476,
,,,168,,,,,,2025-11-30T12:11:00.000Z,,
,,,,,,,87,,2025-11-30T12:12:00.000Z,59536,
11,8.617985555597625e-40,,166,4.203895392974451e-43,,,,,2025-11-30T12:12:00.000Z,59536,
,,,,,,,92,,2025-11-30T12:13:00.000Z,59596,
,,,,,,,95,,2025-11-30T12:14:00.000Z,59656,
,,,,,,,96,,2025-11-30T12:15:00.000Z,59716,
,,,,,,,89,,2025-11-30T12:16:00.000Z,59776,
,,,,,,,82,,2025-11-30T12:17:00.000Z,59836,
,,,,,,,87,,2025-11-30T12:18:00.000Z,59896,
,,,,,,,91,,2025-11-30T12:19:00.000Z,59956,
,,,168,,,,,,2025-11-30T12:20:00.000Z,,
,,,,,,,96,,2025-11-30T12:21:00.000Z,60076,
11,9.458764634192515e-40,,38,4.358038224050181e-43,,,,,2025-11-30T12:21:00.000Z,60076,
,,,,,,,91,,2025-11-30T12:22:00.000Z,60136,
,,,,,,,93,,2025-11-30T12:23:00.000Z,60196,
,,,,,,,89,,2025-11-30T12:24:00.000Z,60256,
,,,168,,,,,,2025-11-30T12:24:00.000Z,,
,,,,,,,87,,2025-11-30T12:25:00.000Z,60316,
,,,,,,,96,,2025-11-30T12:26:00.000Z,60376,
,,,,,,,91,,2025-11-30T12:27:00.000Z,60436,
,,,,,,,92,,2025-11-30T12:28:00.000Z,60496,
16,1.2821880948572076e-39,,70,5.5491419187262756e-43,,,,,2025-11-30T12:28:00.000Z,60496,
,,,,,,,87,,2025-11-30T12:29:00.000Z,60556,
,,,,,,,88,,2025-11-30T12:30:00.000Z,60616,
,,,,,,,92,,2025-11-30T12:31:00.000Z,60676,
,,,168,,,,,,2025-11-30T12:31:00.000Z,,
,,,,,,,94,,2025-11-30T12:32:00.000Z,60736,
,,,,,,,97,,2025-11-30T12:33:00.000Z,60796,
19,1.4503439105761857e-39,,134,6.6982066594726256e-43,,,,,2025-11-30T12:33:00.000Z,60796,
,,,,,,,96,,2025-11-30T12:34:00.000Z,60856,
,,,,,,,90,,2025-11-30T12:35:00.000Z,60916,
,,,136,,,,,,2025-11-30T12:35:00.000Z,,
,,,,,,,89,,2025-11-30T12:36:00.000Z,60976,
20,1.5344218184356747e-39,,102,7.1045832141268225e-43,,,,,2025-11-30T12:36:00.000Z,60976,
,,,,,,,90,,2025-11-30T12:37:00.000Z,61036,
,,,8,,,,,,2025-11-30T12:37:00.000Z,,
,,,,,,,78,,2025-11-30T12:38:00.000Z,61096,
,,,200,,,,,,2025-11-30T12:38:00.000Z,,
,,,,,,,85,,2025-11-30T12:39:00.000Z,61156,
22,1.6184997262951637e-39,,38,7.2727390298458e-43,,,,,2025-11-30T12:39:00.000Z,61156,
,,,,,,,92,,2025-11-30T12:40:00.000Z,61216,
,,,136,,,,,,2025-11-30T12:40:00.000Z,,
,,,,,,,89,,2025-11-30T12:41:00.000Z,61276,
22,1.7025776341546527e-39,,70,7.791219461645983e-43,,,,,2025-11-30T12:41:00.000Z,61276,
,,,,,,,87,,2025-11-30T12:42:00.000Z,61336,
,,,,,,,81,,2025-11-30T12:43:00.000Z,61396,
,,,,,,,83,,2025-11-30T12:44:00.000Z,61456,
,,,,,,,92,,2025-11-30T12:45:00.000Z,61516,
,,,168,,,,,,2025-11-30T12:45:00.000Z,,
,,,,,,,81,,2025-11-30T12:46:00.000Z,61576,
22,1.7866555420141418e-39,,38,7.931349308078465e-43,,,,,2025-11-30T12:46:00.000Z,61576,
,,,,,,,84,,2025-11-30T12:47:00.000Z,61636,
,,,,,,,83,,2025-11-30T12:49:00.000Z,61756,
,,,168,,,,,,2025-11-30T12:49:00.000Z,,
,,,,,,,91,,2025-11-30T12:51:00.000Z,61876,
24,1.9548113577331198e-39,,102,8.449829739878647e-43,,,,,2025-11-30T12:51:00.000Z,61876,
,,,,,,,85,,2025-11-30T12:52:00.000Z,61936,
,,,200,,,,,,2025-11-30T12:52:00.000Z,,
,,,,,,,87,,2025-11-30T12:53:00.000Z,61996,
25,2.038889265592609e-39,,102,9.178504941327552e-43,,,,,2025-11-30T12:53:00.000Z,61996,
,,,,,,,90,,2025-11-30T12:54:00.000Z,62056,
,,,,,,,94,,2025-11-30T12:55:00.000Z,62116,
,,,200,,,,,,2025-11-30T12:55:00.000Z,,
,,,,,,,90,,2025-11-30T12:56:00.000Z,62176,
,,,,,,,87,,2025-11-30T12:57:00.000Z,62236,
,,,,,,,85,,2025-11-30T12:58:00.000Z,62296,
,,,,,,,84,,2025-11-30T12:59:00.000Z,62356,
28,2.375200897030565e-39,,38,9.682972388484486e-43,,,,,2025-11-30T12:59:00.000Z,62356,
,,,,,,,79,,2025-11-30T13:00:00.000Z,62416,
,,,168,,,,,,2025-11-30T13:00:00.000Z,,
,,,,,,,81,,2025-11-30T13:01:00.000Z,62476,
28,2.459278804890054e-39,,38,1.0103361927781931e-42,,,,,2025-11-30T13:01:00.000Z,62476,
,,,136,,,,,,2025-11-30T13:04:00.000Z,,
,,,,,,,83,,2025-11-30T13:05:00.000Z,62716,
,,,,,,,84,,2025-11-30T13:06:00.000Z,62776,
,,,,,,,83,,2025-11-30T13:07:00.000Z,62836,
,,,,,,,80,,2025-11-30T13:08:00.000Z,62896,
,,,,,,,81,,2025-11-30T13:09:00.000Z,62956,
,,,168,,,,,,2025-11-30T13:09:00.000Z,,
,,,,,,,82,,2025-11-30T13:10:00.000Z,63016,
28,2.543356712749543e-39,,38,1.0411647589933391e-42,,,,,2025-11-30T13:10:00.000Z,63016,
,,,,,,,89,,2025-11-30T13:12:00.000Z,63136,
,,,,,,,82,,2025-11-30T13:13:00.000Z,63196,
,,,,,,,81,,2025-11-30T13:14:00.000Z,63256,
,,,,,,,80,,2025-11-30T13:15:00.000Z,63316,
,,,,,,,77,,2025-11-30T13:16:00.000Z,63376,
,,,,,,,79,,2025-11-30T13:17:00.000Z,63436,
,,,,,,,80,,2025-11-30T13:18:00.000Z,63496,
,,,,,,,79,,2025-11-30T13:19:00.000Z,63556,
,,,136,,,,,,2025-11-30T13:19:00.000Z,,
,,,,,,,80,,2025-11-30T13:20:00.000Z,63616,
,,,8,,,,,,2025-11-30T13:20:00.000Z,,
,,,,,,,78,,2025-11-30T13:21:00.000Z,63676,
,,,,,,,81,,2025-11-30T13:22:00.000Z,63736,
,,,,,,,79,,2025-11-30T13:23:00.000Z,63796,
,,,104,,,,,,2025-11-30T13:24:00.000Z,,
,,,,,,,78,,2025-11-30T13:25:00.000Z,63916,
,,,8,,,,,,2025-11-30T13:26:00.000Z,,
,,,,,,,77,,2025-11-30T13:29:00.000Z,64156,
,,,,,,,98,,2025-11-30T13:30:00.000Z,64216,
,,,168,,,,,,2025-11-30T13:30:00.000Z,,
,,,,,,,106,,2025-11-30T13:31:00.000Z,64276,
31,2.627434620609032e-39,,102,1.0705920267441602e-42,,,,,2025-11-30T13:31:00.000Z,64276,
,,,,,,,105,,2025-11-30T13:32:00.000Z,64336,
,,,40,,,,,,2025-11-30T13:32:00.000Z,,
,,,,,,,87,,2025-11-30T13:33:00.000Z,64396,
,,,8,,,,,,2025-11-30T13:33:00.000Z,,
,,,,,,,74,,2025-11-30T13:34:00.000Z,64456,
,,,,,,,75,,2025-11-30T13:36:00.000Z,64576,
,,,,,,,74,,2025-11-30T13:37:00.000Z,64636,
,,,,,,,75,,2025-11-30T13:38:00.000Z,64696,
,,,104,,,,,,2025-11-30T13:38:00.000Z,,
,,,8,,,,,,2025-11-30T13:39:00.000Z,,
,,,,,,,77,,2025-11-30T13:41:00.000Z,64876,
,,,,,,,78,,2025-11-30T13:42:00.000Z,64936,
,,,136,,,,,,2025-11-30T13:42:00.000Z,,
,,,,,,,82,,2025-11-30T13:43:00.000Z,64996,
,,,,,,,101,,2025-11-30T13:44:00.000Z,65056,
,,,,,,,103,,2025-11-30T13:45:00.000Z,65116,
37,2.879668344187499e-39,,134,1.2709777071426091e-42,,,,,2025-11-30T13:45:00.000Z,65116,
,,,,,,,100,,2025-11-30T13:46:00.000Z,65176,
,,,200,,,,,,2025-11-30T13:46:00.000Z,,
,,,,,,,96,,2025-11-30T13:47:00.000Z,65236,
38,2.963746252046988e-39,,102,1.3130166610723536e-42,,,,,2025-11-30T13:47:00.000Z,65236,
,,,200,,,,,,2025-11-30T13:48:00.000Z,,
,,,,,,,102,,2025-11-30T13:49:00.000Z,65356,
4,1.6815581571897805e-40,,192,0,,,,,2025-11-30T13:49:00.000Z,65356,
,,,,,,,106,,2025-11-30T13:51:00.000Z,65476,
,,,,,,,110,,,0,
,,,,,,,112,,2025-11-30T13:53:00.000Z,60,
,,,,,,,118,,2025-11-30T13:54:00.000Z,120,
,,,,,,,134,,2025-11-30T13:55:00.000Z,180,
,,,,,,,138,,2025-11-30T13:56:00.000Z,240,
,,,,,,,,1,2025-11-30T13:56:00.000Z,240,1
71,3.552291607063411e-39,,102,2.228064558276459e-42,,,,,2025-11-30T13:56:00.000Z,240,
,,,,,,,139,,2025-11-30T13:57:00.000Z,300,
,,,,,,,,1,2025-11-30T13:57:00.000Z,300,
5,8.407790785948902e-41,,129,2.200038588989963e-43,,,,,2025-11-30T13:57:00.000Z,300,
,,,,,,,137,,2025-11-30T13:58:00.000Z,360,
,,,,,,,138,,2025-11-30T13:59:00.000Z,420,
,,,,,,,133,,2025-11-30T14:00:00.000Z,480,
87,3.8045253306418783e-39,,102,2.673677469931751e-42,,,,,2025-11-30T14:00:00.000Z,480,
,,,,,,,124,,2025-11-30T14:01:00.000Z,540,
,,,,,,,118,,2025-11-30T14:02:00.000Z,600,
,,,,,,,,3,2025-11-30T14:02:00.000Z,600,
,,,,,,,115,,2025-11-30T14:03:00.000Z,660,
94,4.0567590542203454e-39,,38,2.8838722395804735e-42,,,,,2025-11-30T14:03:00.000Z,660,
,,,,,,,103,,2025-11-30T14:04:00.000Z,720,
5,2.5223372357846707e-40,,96,0,,,,,2025-11-30T14:04:00.000Z,720,
,,,,,,,98,,2025-11-30T14:05:00.000Z,780,
,,,136,,,,,,2025-11-30T14:05:00.000Z,,
,,,,,,,95,,2025-11-30T14:06:00.000Z,840,
,,,8,,,,,,2025-11-30T14:06:00.000Z,,
,,,,,,,94,,2025-11-30T14:07:00.000Z,900,
,,,,,,,96,,2025-11-30T14:08:00.000Z,960,
,,,,,,,97,,2025-11-30T14:10:00.000Z,1080,
,,,,,,,95,,2025-11-30T14:11:00.000Z,1140,
,,,,,,,92,,2025-11-30T14:13:00.000Z,1260,
,,,104,,,,,,2025-11-30T14:13:00.000Z,,
,,,,,,,91,,2025-11-30T14:14:00.000Z,1320,
,,,8,,,,,,2025-11-30T14:14:00.000Z,,
,,,,,,,92,,2025-11-30T14:16:00.000Z,1440,
,,,,,,,91,,2025-11-30T14:18:00.000Z,1560,
,,,,,,,92,,2025-11-30T14:19:00.000Z,1620,
,,,,,,,90,,2025-11-30T14:20:00.000Z,1680,
,,,104,,,,,,2025-11-30T14:20:00.000Z,,
,,,,,,,91,,2025-11-30T14:21:00.000Z,1740,
,,,8,,,,,,2025-11-30T14:23:00.000Z,,
,,,,,,,92,,2025-11-30T14:25:00.000Z,1980,
,,,104,,,,,,2025-11-30T14:25:00.000Z,,
,,,,,,,102,,2025-11-30T14:27:00.000Z,2100,
,,,,,,,120,,2025-11-30T14:28:00.000Z,2160,
106,4.3089927777988125e-39,,102,3.180947514017335e-42,,,,,2025-11-30T14:28:00.000Z,2160,
,,,,,,,114,,2025-11-30T14:29:00.000Z,2220,
7,3.363116314379561e-40,,128,0,,,,,2025-11-30T14:29:00.000Z,2220,
,,,,,,,107,,2025-11-30T14:30:00.000Z,2280,
9,4.203895392974451e-40,,0,0,,,,,2025-11-30T14:30:00.000Z,2280,
,,,,,,,101,,2025-11-30T14:31:00.000Z,2340,
,,,8,,,,,,2025-11-30T14:31:00.000Z,,
,,,,,,,100,,2025-11-30T14:32:00.000Z,2400,
,,,,,,,115,,2025-11-30T14:33:00.000Z,2460,
,,,,,,,114,,2025-11-30T14:34:00.000Z,2520,
113,4.5612265013772796e-39,,38,3.3589124189865865e-42,,,,,2025-11-30T14:34:00.000Z,2520,
,,,,,,,107,,2025-11-30T14:35:00.000Z,2580,
,,,,,,,95,,2025-11-30T14:36:00.000Z,2640,
,,,,,,,91,,2025-11-30T14:37:00.000Z,2700,
,,,,,,,90,,2025-11-30T14:38:00.000Z,2760,
,,,,,,,91,,2025-11-30T14:39:00.000Z,2820,
,,,,,,,92,,2025-11-30T14:40:00.000Z,2880,
,,,,,,,91,,2025-11-30T14:41:00.000Z,2940,
,,,,,,,92,,2025-11-30T14:43:00.000Z,3060,
,,,,,,,91,,2025-11-30T14:44:00.000Z,3120,
,,,,,,,93,,2025-11-30T14:45:00.000Z,3180,
,,,,,,,92,,2025-11-30T14:46:00.000Z,3240,
,,,,,,,91,,2025-11-30T14:47:00.000Z,3300,
,,,72,,,,,,2025-11-30T14:48:00.000Z,,
,,,,,,,90,,2025-11-30T14:49:00.000Z,3420,
,,,8,,,,,,2025-11-30T14:49:00.000Z,,
,,,,,,,92,,2025-11-30T14:51:00.000Z,3540,
,,,,,,,91,,2025-11-30T14:52:00.000Z,3600,
,,,,,,,87,,2025-11-30T14:53:00.000Z,3660,
,,,,,,,89,,2025-11-30T14:54:00.000Z,3720,
,,,,,,,87,,2025-11-30T14:55:00.000Z,3780,
,,,104,,,,,,2025-11-30T14:55:00.000Z,,
,,,,,,,92,,2025-11-30T14:56:00.000Z,3840,
114,4.6453044092367686e-39,,38,3.3827344928801084e-42,,,,,2025-11-30T14:56:00.000Z,3840,
,,,,,,,100,,2025-11-30T14:57:00.000Z,3900,
,,,8,,,,,,2025-11-30T14:57:00.000Z,,
,,,,,,,84,,2025-11-30T14:58:00.000Z,3960,
,,,104,,,,,,2025-11-30T14:58:00.000Z,,
,,,8,,,,,,2025-11-30T14:59:00.000Z,,
116,4.7293823170962576e-39,,70,3.500443563883393e-42,,,,,2025-11-30T15:00:00.000Z,4080,
,,,,,,,99,,2025-11-30T15:01:00.000Z,4140,
,,,,,,,112,,2025-11-30T15:02:00.000Z,4200,
,,,,,,,132,,2025-11-30T15:04:00.000Z,4320,
135,5.065693948534214e-39,,70,4.161856439044707e-42,,,,,2025-11-30T15:04:00.000Z,4320,
,,,,,,,131,,2025-11-30T15:05:00.000Z,4380,
,,,,,,,,5,2025-11-30T15:08:00.000Z,4560,
,,,,,,,137,,2025-11-30T15:09:00.000Z,4620,
156,5.486083487831659e-39,,70,4.8288745080633196e-42,,,,,2025-11-30T15:09:00.000Z,4620,
,,,,,,,129,,2025-11-30T15:10:00.000Z,4680,
13,5.0446744715693415e-40,,128,0,,,,,2025-11-30T15:10:00.000Z,4680,
,,,,,,,116,,2025-11-30T15:11:00.000Z,4740,
,,,8,,,,,,2025-11-30T15:11:00.000Z,,
,,,,,,,95,,2025-11-30T15:12:00.000Z,4800,
,,,,,,,,2,2025-11-30T15:12:00.000Z,4800,
,,,104,,,,,,2025-11-30T15:12:00.000Z,,
,,,,,,,96,,2025-11-30T15:13:00.000Z,4860,
,,,8,,,,,,2025-11-30T15:13:00.000Z,,
,,,,,,,97,,2025-11-30T15:14:00.000Z,4920,
,,,,,,,96,,2025-11-30T15:15:00.000Z,4980,
,,,136,,,,,,2025-11-30T15:15:00.000Z,,
,,,,,,,94,,2025-11-30T15:16:00.000Z,5040,
,,,,,,,93,,2025-11-30T15:17:00.000Z,5100,
,,,8,,,,,,2025-11-30T15:17:00.000Z,,
,,,104,,,,,,2025-11-30T15:18:00.000Z,,
,,,,,,,92,,2025-11-30T15:19:00.000Z,5220,
,,,8,,,,,,2025-11-30T15:19:00.000Z,,
,,,,,,,91,,2025-11-30T15:21:00.000Z,5340,
,,,104,,,,,,2025-11-30T15:21:00.000Z,,
,,,,,,,89,,2025-11-30T15:22:00.000Z,5400,
,,,8,,,,,,2025-11-30T15:22:00.000Z,,
,,,,,,,91,,2025-11-30T15:23:00.000Z,5460,
,,,,,,,90,,2025-11-30T15:24:00.000Z,5520,
,,,104,,,,,,2025-11-30T15:25:00.000Z,,
,,,,,,,87,,2025-11-30T15:26:00.000Z,5640,
,,,8,,,,,,2025-11-30T15:26:00.000Z,,
,,,136,,,,,,2025-11-30T15:27:00.000Z,,
,,,,,,,92,,2025-11-30T15:28:00.000Z,5760,
,,,,,,,88,,2025-11-30T15:29:00.000Z,5820,
,,,8,,,,,,2025-11-30T15:29:00.000Z,,
,,,,,,,86,,2025-11-30T15:30:00.000Z,5880,
,,,,,,,88,,2025-11-30T15:31:00.000Z,5940,
,,,,,,,87,,2025-11-30T15:32:00.000Z,6000,
,,,,,,,89,,2025-11-30T15:33:00.000Z,6060,
,,,104,,,,,,2025-11-30T15:33:00.000Z,,
,,,,,,,88,,2025-11-30T15:34:00.000Z,6120,
,,,8,,,,,,2025-11-30T15:34:00.000Z,,
,,,,,,,86,,2025-11-30T15:36:00.000Z,6240,
,,,,,,,83,,2025-11-30T15:37:00.000Z,6300,
,,,,,,,81,,2025-11-30T15:38:00.000Z,6360,
,,,,,,,80,,2025-11-30T15:39:00.000Z,6420,
,,,,,,,83,,2025-11-30T15:40:00.000Z,6480,
,,,,,,,82,,2025-11-30T15:41:00.000Z,6540,
,,,,,,,83,,2025-11-30T15:44:00.000Z,6720,
,,,104,,,,,,2025-11-30T15:44:00.000Z,,
,,,,,,,82,,2025-11-30T15:45:00.000Z,6780,
,,,8,,,,,,2025-11-30T15:45:00.000Z,,
,,,,,,,84,,2025-11-30T15:46:00.000Z,6840,
,,,,,,,85,,2025-11-30T15:47:00.000Z,6900,
,,,72,,,,,,2025-11-30T15:48:00.000Z,,
,,,,,,,81,,2025-11-30T15:49:00.000Z,7020,
,,,,,,,83,,2025-11-30T15:50:00.000Z,7080,
,,,,,,,81,,2025-11-30T15:51:00.000Z,7140,
,,,8,,,,,,2025-11-30T15:51:00.000Z,,
,,,,,,,83,,2025-11-30T15:52:00.000Z,7200,
,,,72,,,,,,2025-11-30T15:52:00.000Z,,
,,,,,,,80,,2025-11-30T15:53:00.000Z,7260,
,,,,,,,83,,2025-11-30T15:54:00.000Z,7320,
,,,8,,,,,,2025-11-30T15:54:00.000Z,,
,,,,,,,81,,2025-11-30T15:55:00.000Z,7380,
,,,72,,,,,,2025-11-30T15:55:00.000Z,,
,,,,,,,80,,2025-11-30T15:56:00.000Z,7440,
,,,,,,,82,,2025-11-30T15:57:00.000Z,7500,
,,,8,,,,,,2025-11-30T15:57:00.000Z,,
,,,72,,,,,,2025-11-30T15:59:00.000Z,,
,,,,,,,80,,2025-11-30T16:00:00.000Z,7680,
