active_calories,active_time,activity_type,current_activity_type_intensity,cycles,distance,duration_min,heart_rate,timestamp,timestamp16
,,,,,,,,2025-11-24T05:00:00.000Z,
,,,8,,,,,2025-11-24T05:00:00.000Z,
,,,,,,,84,2025-11-24T05:01:00.000Z,39564
,,,72,,,,,2025-11-24T05:02:00.000Z,
,,,8,,,,,2025-11-24T05:03:00.000Z,
,,,,,,,83,2025-11-24T05:04:00.000Z,39744
,,,,,,,85,2025-11-24T05:06:00.000Z,39864
,,,,,,,84,2025-11-24T05:08:00.000Z,39984
,,,,,,,85,2025-11-24T05:12:00.000Z,40224
,,,,,,,82,2025-11-24T05:13:00.000Z,40284
,,,,,,,84,2025-11-24T05:14:00.000Z,40344
,,,104,,,,,2025-11-24T05:14:00.000Z,
,,,,,,,83,2025-11-24T05:15:00.000Z,40404
,,,8,,,,,2025-11-24T05:15:00.000Z,
,,,,,,,82,2025-11-24T05:16:00.000Z,40464
,,,,,,,80,2025-11-24T05:20:00.000Z,40704
,,,,,,,79,2025-11-24T05:22:00.000Z,40824
,,,,,,,80,2025-11-24T05:25:00.000Z,41004
,,,,,,,78,2025-11-24T05:27:00.000Z,41124
,,,,,,,79,2025-11-24T05:28:00.000Z,41184
,,,,,,,80,2025-11-24T05:29:00.000Z,41244
,,,,,,,81,2025-11-24T05:30:00.000Z,41304
,,,104,,,,,2025-11-24T05:30:00.000Z,
,,,,,,,85,2025-11-24T05:31:00.000Z,41364
0,2.1019476964872256e-41,,102,2.1019476964872256e-44,,,,2025-11-24T05:31:00.000Z,41364
,,,,,,,86,2025-11-24T05:32:00.000Z,41424
,,,,,,,82,2025-11-24T05:33:00.000Z,41484
,,,136,,,,,2025-11-24T05:33:00.000Z,
0,2.1019476964872256e-41,"walking",,2.1019476964872256e-44,1.7221958126552003e-45,33,,2025-11-24T05:33:00.000Z,
,,,,,,,,2025-11-24T05:33:00.000Z,
