active_calories,active_time,activity_type,current_activity_type_intensity,cycles,distance,duration_min,heart_rate,timestamp,timestamp16
16,5.885453550164232e-40,"generic",,0,0,717,,2025-11-24T16:57:00.000Z,
39,2.0276788778780103e-39,"walking",,8.88423226381934e-43,7.276662665545911e-44,717,,2025-11-24T16:57:00.000Z,
,,,,,,,,2025-11-24T16:57:00.000Z,
,,,,,,,76,2025-11-24T16:58:00.000Z,17048
,,,168,,,,,2025-11-24T16:58:00.000Z,
,,,,,,,81,2025-11-24T16:59:00.000Z,17108
39,2.1117567857374993e-39,,166,9.080414048824815e-43,,,,2025-11-24T16:59:00.000Z,17108
16,5.885453550164232e-40,"generic",,0,0,719,,2025-11-24T16:59:00.000Z,
39,2.1187632780591234e-39,"walking",,9.122453002754559e-43,7.471863541626357e-44,719,,2025-11-24T16:59:00.000Z,
,,,,,,,,2025-11-24T16:59:00.000Z,
