body_battery,field_four,field_two,stress_level_time,stress_level_value
91,1,31,2025-11-24T16:46:00.000Z,17
91,1,23,2025-11-24T16:47:00.000Z,19
91,1,2,2025-11-24T16:48:00.000Z,24
91,1,102,2025-11-24T16:49:00.000Z,65534
91,1,236,2025-11-24T16:50:00.000Z,40
91,1,102,2025-11-24T16:51:00.000Z,65534
91,1,34,2025-11-24T16:52:00.000Z,16
89,1,252,2025-11-24T16:53:00.000Z,28
89,1,7,2025-11-24T16:54:00.000Z,23
89,1,102,2025-11-24T16:55:00.000Z,65534
89,1,7,2025-11-24T16:56:00.000Z,23
89,1,102,2025-11-24T16:57:00.000Z,65534
