active_calories,active_time,activity_type,current_activity_type_intensity,cycles,distance,duration_min,heart_rate,timestamp,timestamp16
5,2.1019476964872256e-40,"generic",,0,0,520,,2025-12-03T13:40:00.000Z,
35,2.8460371810437035e-39,"walking",,1.3830815842885944e-42,1.1327676396062524e-43,520,,2025-12-03T13:40:00.000Z,
0,8.407790785948902e-41,"running",,4.0637655465419695e-44,4.9928264283893235e-45,520,,2025-12-03T13:40:00.000Z,
,,,,,,,,2025-12-03T13:40:00.000Z,
,,,,,,,97,2025-12-03T13:41:00.000Z,61932
,,,,,,,101,2025-12-03T13:42:00.000Z,61992
,,,,,,,90,2025-12-03T13:43:00.000Z,62052
,,,,,,,93,2025-12-03T13:44:00.000Z,62112
,,,,,,,77,2025-12-03T13:45:00.000Z,62172
,,,,,,,74,2025-12-03T13:46:00.000Z,62232
,,,200,,,,,2025-12-03T13:46:00.000Z,
,,,,,,,80,2025-12-03T13:47:00.000Z,62292
35,2.9301150889031925e-39,,102,1.4041010612534667e-42,,,,2025-12-03T13:47:00.000Z,62292
,,,,,,,75,2025-12-03T13:48:00.000Z,62352
,,,,,,,66,2025-12-03T13:49:00.000Z,62412
,,,72,,,,,2025-12-03T13:50:00.000Z,
,,,,,,,67,2025-12-03T13:51:00.000Z,62532
,,,8,,,,,2025-12-03T13:51:00.000Z,
,,,,,,,69,2025-12-03T13:52:00.000Z,62592
,,,104,,,,,2025-12-03T13:52:00.000Z,
,,,,,,,68,2025-12-03T13:53:00.000Z,62652
,,,,,,,67,2025-12-03T13:55:00.000Z,62772
,,,8,,,,,2025-12-03T13:55:00.000Z,
,,,,,,,68,2025-12-03T13:56:00.000Z,62832
,,,104,,,,,2025-12-03T13:56:00.000Z,
,,,,,,,69,2025-12-03T13:57:00.000Z,62892
,,,,,,,68,2025-12-03T13:58:00.000Z,62952
,,,8,,,,,2025-12-03T13:58:00.000Z,
,,,,,,,69,2025-12-03T13:59:00.000Z,63012
,,,72,,,,,2025-12-03T13:59:00.000Z,
