active_calories,active_time,activity_type,current_activity_type_intensity,cycles,distance,duration_min,heart_rate,timestamp,timestamp16
5,2.1019476964872256e-40,"generic",,0,0,96,,2025-12-03T06:36:00.000Z,
17,9.96323208134945e-40,"walking",,3.713440930460765e-43,3.0412380571241504e-44,96,,2025-12-03T06:36:00.000Z,
,,,,,,,,2025-12-03T06:36:00.000Z,
,,,,,,,83,2025-12-03T06:37:00.000Z,36492
17,1.080401115994434e-39,,102,4.203895392974451e-43,,,,2025-12-03T06:37:00.000Z,36492
,,,,,,,89,2025-12-03T06:38:00.000Z,36552
,,,,,,,80,2025-12-03T06:39:00.000Z,36612
,,,136,,,,,2025-12-03T06:39:00.000Z,
,,,,,,,76,2025-12-03T06:40:00.000Z,36672
,,,8,,,,,2025-12-03T06:40:00.000Z,
,,,,,,,77,2025-12-03T06:41:00.000Z,36732
,,,136,,,,,2025-12-03T06:41:00.000Z,
,,,,,,,76,2025-12-03T06:42:00.000Z,36792
,,,8,,,,,2025-12-03T06:42:00.000Z,
,,,,,,,75,2025-12-03T06:43:00.000Z,36852
,,,,,,,74,2025-12-03T06:44:00.000Z,36912
,,,,,,,75,2025-12-03T06:45:00.000Z,36972
,,,104,,,,,2025-12-03T06:45:00.000Z,
,,,,,,,76,2025-12-03T06:46:00.000Z,37032
,,,8,,,,,2025-12-03T06:46:00.000Z,
,,,,,,,77,2025-12-03T06:47:00.000Z,37092
,,,,,,,79,2025-12-03T06:48:00.000Z,37152
,,,,,,,81,2025-12-03T06:49:00.000Z,37212
,,,,,,,85,2025-12-03T06:50:00.000Z,37272
,,,136,,,,,2025-12-03T06:50:00.000Z,
,,,,,,,78,2025-12-03T06:51:00.000Z,37332
,,,,,,,77,2025-12-03T06:52:00.000Z,37392
,,,8,,,,,2025-12-03T06:52:00.000Z,
,,,,,,,75,2025-12-03T06:53:00.000Z,37452
,,,,,,,77,2025-12-03T06:54:00.000Z,37512
,,,,,,,84,2025-12-03T06:55:00.000Z,37572
,,,,,,,75,2025-12-03T06:56:00.000Z,37632
,,,,,,,76,2025-12-03T06:57:00.000Z,37692
