active_calories,active_time,activity_type,current_activity_type_intensity,cycles,distance,duration_min,heart_rate,timestamp,timestamp16
,,,,,,,,2025-12-01T05:00:00.000Z,
,,,8,,,,,2025-12-01T05:00:00.000Z,
,,,,,,,89,2025-12-01T05:01:00.000Z,54540
,,,8,,,,,2025-12-01T05:01:00.000Z,
,,,,,,,88,2025-12-01T05:02:00.000Z,54600
,,,,,,,87,2025-12-01T05:03:00.000Z,54660
,,,136,,,,,2025-12-01T05:05:00.000Z,
,,,,,,,86,2025-12-01T05:06:00.000Z,54840
,,,8,,,,,2025-12-01T05:06:00.000Z,
,,,,,,,88,2025-12-01T05:07:00.000Z,54900
,,,136,,,,,2025-12-01T05:08:00.000Z,
,,,,,,,87,2025-12-01T05:09:00.000Z,55020
,,,8,,,,,2025-12-01T05:10:00.000Z,
,,,,,,,86,2025-12-01T05:11:00.000Z,55140
,,,,,,,85,2025-12-01T05:12:00.000Z,55200
,,,,,,,84,2025-12-01T05:13:00.000Z,55260
,,,,,,,87,2025-12-01T05:14:00.000Z,55320
,,,,,,,83,2025-12-01T05:15:00.000Z,55380
,,,,,,,82,2025-12-01T05:17:00.000Z,55500
,,,104,,,,,2025-12-01T05:17:00.000Z,
,,,,,,,81,2025-12-01T05:18:00.000Z,55560
,,,8,,,,,2025-12-01T05:18:00.000Z,
,,,,,,,82,2025-12-01T05:19:00.000Z,55620
,,,,,,,81,2025-12-01T05:20:00.000Z,55680
,,,136,,,,,2025-12-01T05:20:00.000Z,
,,,,,,,82,2025-12-01T05:21:00.000Z,55740
,,,8,,,,,2025-12-01T05:21:00.000Z,
,,,72,,,,,2025-12-01T05:23:00.000Z,
,,,,,,,83,2025-12-01T05:24:00.000Z,55920
0,2.1019476964872256e-41,,102,2.382207389352189e-44,,,,2025-12-01T05:24:00.000Z,55920
,,,,,,,85,2025-12-01T05:25:00.000Z,55980
,,,,,,,83,2025-12-01T05:26:00.000Z,56040
,,,8,,,,,2025-12-01T05:26:00.000Z,
,,,,,,,84,2025-12-01T05:27:00.000Z,56100
,,,,,,,83,2025-12-01T05:28:00.000Z,56160
,,,168,,,,,2025-12-01T05:28:00.000Z,
,,,,,,,90,2025-12-01T05:29:00.000Z,56220
,,,,,,,109,2025-12-01T05:30:00.000Z,56280
5,1.6815581571897805e-40,,38,9.668959403841238e-44,,,,2025-12-01T05:30:00.000Z,56280
,,,,,,,115,2025-12-01T05:31:00.000Z,56340
8,2.5223372357846707e-40,,6,1.1630777253895982e-43,,,,2025-12-01T05:31:00.000Z,56340
,,,,,,,111,2025-12-01T05:32:00.000Z,56400
,,,,,,,113,2025-12-01T05:33:00.000Z,56460
4,1.6815581571897805e-40,,160,0,,,,2025-12-01T05:33:00.000Z,56460
,,,,,,,101,2025-12-01T05:34:00.000Z,56520
1,6.305843089461677e-41,,161,3.5032461608120427e-44,,,,2025-12-01T05:34:00.000Z,56520
,,,,,,,98,2025-12-01T05:35:00.000Z,56580
,,,,,,,111,2025-12-01T05:36:00.000Z,56640
,,,,,,,112,2025-12-01T05:37:00.000Z,56700
,,,,,,,110,2025-12-01T05:38:00.000Z,56760
,,,,,,,106,2025-12-01T05:39:00.000Z,56820
,,,,,,,110,2025-12-01T05:40:00.000Z,56880
