body_battery,field_four,field_two,stress_level_time,stress_level_value
83,1,29,2025-12-01T16:08:00.000Z,18
83,1,46,2025-12-01T16:09:00.000Z,13
83,1,27,2025-12-01T16:10:00.000Z,18
83,1,27,2025-12-01T16:11:00.000Z,18
83,1,32,2025-12-01T16:12:00.000Z,17
83,1,11,2025-12-01T16:13:00.000Z,22
83,1,17,2025-12-01T16:14:00.000Z,21
83,1,25,2025-12-01T16:15:00.000Z,19
83,1,102,2025-12-01T16:16:00.000Z,65534
83,1,247,2025-12-01T16:17:00.000Z,32
83,1,18,2025-12-01T16:18:00.000Z,20
83,1,41,2025-12-01T16:19:00.000Z,15
83,1,28,2025-12-01T16:20:00.000Z,18
83,1,44,2025-12-01T16:21:00.000Z,14
83,1,53,2025-12-01T16:22:00.000Z,12
83,1,32,2025-12-01T16:23:00.000Z,17
83,1,40,2025-12-01T16:24:00.000Z,15
83,1,44,2025-12-01T16:25:00.000Z,14
83,1,49,2025-12-01T16:26:00.000Z,13
83,1,39,2025-12-01T16:27:00.000Z,15
83,1,25,2025-12-01T16:28:00.000Z,19
83,1,24,2025-12-01T16:29:00.000Z,19
83,1,40,2025-12-01T16:30:00.000Z,15
83,1,246,2025-12-01T16:31:00.000Z,33
83,1,6,2025-12-01T16:32:00.000Z,23
83,1,10,2025-12-01T16:33:00.000Z,22
83,1,20,2025-12-01T16:34:00.000Z,20
83,1,36,2025-12-01T16:35:00.000Z,16
83,1,40,2025-12-01T16:36:00.000Z,15
83,1,29,2025-12-01T16:37:00.000Z,18
83,1,18,2025-12-01T16:38:00.000Z,20
83,1,28,2025-12-01T16:39:00.000Z,18
83,1,22,2025-12-01T16:40:00.000Z,19
83,1,26,2025-12-01T16:41:00.000Z,18
83,1,37,2025-12-01T16:42:00.000Z,16
83,1,25,2025-12-01T16:43:00.000Z,19
83,1,38,2025-12-01T16:44:00.000Z,15
83,1,254,2025-12-01T16:45:00.000Z,27
83,1,252,2025-12-01T16:46:00.000Z,28
83,1,251,2025-12-01T16:47:00.000Z,29
83,1,14,2025-12-01T16:48:00.000Z,21
83,1,4,2025-12-01T16:49:00.000Z,24
82,1,248,2025-12-01T16:50:00.000Z,31
82,1,4,2025-12-01T16:51:00.000Z,24
82,1,30,2025-12-01T16:52:00.000Z,17
82,1,8,2025-12-01T16:53:00.000Z,23
82,1,250,2025-12-01T16:54:00.000Z,30
82,1,44,2025-12-01T16:55:00.000Z,14
82,1,2,2025-12-01T16:56:00.000Z,24
82,1,254,2025-12-01T16:57:00.000Z,27
82,1,246,2025-12-01T16:58:00.000Z,33
82,1,242,2025-12-01T16:59:00.000Z,36
82,1,233,2025-12-01T17:00:00.000Z,42
82,1,102,2025-12-01T17:01:00.000Z,65534
81,1,222,2025-12-01T17:02:00.000Z,51
81,1,249,2025-12-01T17:03:00.000Z,30
80,1,248,2025-12-01T17:04:00.000Z,31
80,1,222,2025-12-01T17:05:00.000Z,51
80,1,227,2025-12-01T17:06:00.000Z,47
80,1,245,2025-12-01T17:07:00.000Z,33
80,1,250,2025-12-01T17:08:00.000Z,30
80,1,221,2025-12-01T17:09:00.000Z,51
80,1,194,2025-12-01T17:10:00.000Z,72
80,1,206,2025-12-01T17:11:00.000Z,63
79,1,212,2025-12-01T17:12:00.000Z,58
79,1,185,2025-12-01T17:13:00.000Z,78
79,1,185,2025-12-01T17:14:00.000Z,78
79,1,220,2025-12-01T17:15:00.000Z,52
79,1,0,2025-12-01T17:17:00.000Z,25
79,1,253,2025-12-01T17:18:00.000Z,27
79,1,0,2025-12-01T17:19:00.000Z,25
78,1,0,2025-12-01T17:20:00.000Z,25
78,1,2,2025-12-01T17:21:00.000Z,24
78,1,249,2025-12-01T17:22:00.000Z,30
78,1,249,2025-12-01T17:23:00.000Z,30
78,1,3,2025-12-01T17:24:00.000Z,24
78,1,253,2025-12-01T17:25:00.000Z,27
78,1,249,2025-12-01T17:26:00.000Z,30
77,1,5,2025-12-01T17:27:00.000Z,24
77,1,251,2025-12-01T17:28:00.000Z,29
77,1,4,2025-12-01T17:29:00.000Z,24
77,1,254,2025-12-01T17:30:00.000Z,27
77,1,253,2025-12-01T17:31:00.000Z,27
77,1,248,2025-12-01T17:32:00.000Z,31
77,1,102,2025-12-01T17:33:00.000Z,65534
77,1,102,2025-12-01T17:34:00.000Z,65534
76,1,182,2025-12-01T17:35:00.000Z,81
76,1,204,2025-12-01T17:36:00.000Z,64
76,1,102,2025-12-01T17:37:00.000Z,65534
76,1,187,2025-12-01T17:38:00.000Z,77
76,1,206,2025-12-01T17:39:00.000Z,63
76,1,222,2025-12-01T17:40:00.000Z,51
76,1,102,2025-12-01T17:41:00.000Z,65534
76,1,102,2025-12-01T17:42:00.000Z,65534
76,1,102,2025-12-01T17:43:00.000Z,65534
75,1,102,2025-12-01T17:44:00.000Z,65534
