active_calories,active_time,activity_type,current_activity_type_intensity,cycles,distance,duration_min,heart_rate,timestamp,timestamp16
19,8.183583031656932e-40,"generic",,0,0,805,,2025-12-02T18:25:00.000Z,
162,7.798225953967607e-39,"walking",,5.956919771844797e-42,4.878718694439353e-43,805,,2025-12-02T18:25:00.000Z,
,,,,,,,,2025-12-02T18:25:00.000Z,
,,,,,,,83,2025-12-02T18:27:00.000Z,58228
,,,136,,,,,2025-12-02T18:27:00.000Z,
,,,,,,,82,2025-12-02T18:28:00.000Z,58288
162,7.819245430932479e-39,,134,5.97513665188102e-42,,,,2025-12-02T18:28:00.000Z,58288
,,,,,,,76,2025-12-02T18:29:00.000Z,58348
,,,,,,,69,2025-12-02T18:30:00.000Z,58408
,,,,,,,70,2025-12-02T18:31:00.000Z,58468
,,,,,,,71,2025-12-02T18:32:00.000Z,58528
,,,8,,,,,2025-12-02T18:33:00.000Z,
,,,,,,,70,2025-12-02T18:34:00.000Z,58648
,,,,,,,69,2025-12-02T18:35:00.000Z,58708
,,,72,,,,,2025-12-02T18:35:00.000Z,
19,8.183583031656932e-40,"generic",,0,0,815,,2025-12-02T18:35:00.000Z,
162,7.819245430932479e-39,"walking",,5.97513665188102e-42,4.893642523084412e-43,815,,2025-12-02T18:35:00.000Z,
,,,,,,,,2025-12-02T18:35:00.000Z,
