body_battery,field_four,field_two,stress_level_time,stress_level_value
64,1,237,2025-12-02T15:02:00.000Z,39
63,1,205,2025-12-02T15:03:00.000Z,63
63,1,210,2025-12-02T15:04:00.000Z,60
63,1,226,2025-12-02T15:05:00.000Z,48
63,1,253,2025-12-02T15:06:00.000Z,27
63,1,1,2025-12-02T15:07:00.000Z,25
63,1,246,2025-12-02T15:08:00.000Z,33
63,1,248,2025-12-02T15:09:00.000Z,31
63,1,249,2025-12-02T15:10:00.000Z,30
63,1,6,2025-12-02T15:11:00.000Z,23
63,1,12,2025-12-02T15:12:00.000Z,22
63,1,251,2025-12-02T15:13:00.000Z,29
63,1,247,2025-12-02T15:14:00.000Z,32
63,1,248,2025-12-02T15:15:00.000Z,31
63,1,245,2025-12-02T15:16:00.000Z,33
63,1,2,2025-12-02T15:17:00.000Z,24
63,1,7,2025-12-02T15:18:00.000Z,23
63,1,252,2025-12-02T15:19:00.000Z,28
63,1,18,2025-12-02T15:20:00.000Z,20
62,1,251,2025-12-02T15:21:00.000Z,29
62,1,247,2025-12-02T15:22:00.000Z,32
62,1,239,2025-12-02T15:23:00.000Z,38
62,1,6,2025-12-02T15:24:00.000Z,23
62,1,253,2025-12-02T15:25:00.000Z,27
62,1,249,2025-12-02T15:26:00.000Z,30
62,1,250,2025-12-02T15:27:00.000Z,30
62,1,1,2025-12-02T15:28:00.000Z,25
62,1,253,2025-12-02T15:29:00.000Z,27
62,1,242,2025-12-02T15:30:00.000Z,36
62,1,14,2025-12-02T15:31:00.000Z,21
62,1,102,2025-12-02T15:32:00.000Z,65534
62,1,102,2025-12-02T15:33:00.000Z,65534
61,1,102,2025-12-02T15:34:00.000Z,65534
61,1,102,2025-12-02T15:35:00.000Z,65534
61,1,102,2025-12-02T15:36:00.000Z,65534
61,1,102,2025-12-02T15:37:00.000Z,65534
61,1,102,2025-12-02T15:38:00.000Z,65534
61,1,102,2025-12-02T15:39:00.000Z,65534
61,1,102,2025-12-02T15:40:00.000Z,65534
60,1,102,2025-12-02T15:41:00.000Z,65534
60,1,102,2025-12-02T15:42:00.000Z,65534
60,1,102,2025-12-02T15:43:00.000Z,65534
60,1,242,2025-12-02T15:44:00.000Z,36
60,1,252,2025-12-02T15:45:00.000Z,28
60,1,14,2025-12-02T15:46:00.000Z,21
60,1,16,2025-12-02T15:47:00.000Z,21
60,1,251,2025-12-02T15:48:00.000Z,29
60,1,19,2025-12-02T15:49:00.000Z,20
60,1,14,2025-12-02T15:50:00.000Z,21
60,1,254,2025-12-02T15:51:00.000Z,27
60,1,247,2025-12-02T15:52:00.000Z,32
60,1,252,2025-12-02T15:53:00.000Z,28
59,1,1,2025-12-02T15:54:00.000Z,25
59,1,9,2025-12-02T15:55:00.000Z,23
59,1,2,2025-12-02T15:56:00.000Z,24
59,1,17,2025-12-02T15:57:00.000Z,21
59,1,249,2025-12-02T15:58:00.000Z,30
59,1,102,2025-12-02T15:59:00.000Z,65534
58,1,102,2025-12-02T16:00:00.000Z,65534
58,1,102,2025-12-02T16:01:00.000Z,65534
58,1,224,2025-12-02T16:02:00.000Z,49
58,1,0,2025-12-02T16:03:00.000Z,25
58,1,250,2025-12-02T16:04:00.000Z,30
58,1,254,2025-12-02T16:05:00.000Z,27
58,1,0,2025-12-02T16:06:00.000Z,25
58,1,3,2025-12-02T16:07:00.000Z,24
58,1,18,2025-12-02T16:08:00.000Z,20
58,1,12,2025-12-02T16:09:00.000Z,22
58,1,23,2025-12-02T16:10:00.000Z,19
58,1,12,2025-12-02T16:11:00.000Z,22
58,1,8,2025-12-02T16:12:00.000Z,23
58,1,8,2025-12-02T16:13:00.000Z,23
58,1,245,2025-12-02T16:14:00.000Z,33
58,1,2,2025-12-02T16:15:00.000Z,24
57,1,237,2025-12-02T16:16:00.000Z,39
57,1,244,2025-12-02T16:17:00.000Z,34
57,1,102,2025-12-02T16:18:00.000Z,65534
57,1,226,2025-12-02T16:19:00.000Z,48
57,1,253,2025-12-02T16:20:00.000Z,27
57,1,102,2025-12-02T16:21:00.000Z,65534
57,1,102,2025-12-02T16:22:00.000Z,65534
57,1,102,2025-12-02T16:23:00.000Z,65534
56,1,102,2025-12-02T16:24:00.000Z,65534
56,1,102,2025-12-02T16:25:00.000Z,65534
56,1,102,2025-12-02T16:26:00.000Z,65534
56,1,102,2025-12-02T16:27:00.000Z,65534
56,1,101,2025-12-02T16:28:00.000Z,
56,1,101,2025-12-02T16:29:00.000Z,
56,1,240,2025-12-02T16:30:00.000Z,37
56,1,13,2025-12-02T16:31:00.000Z,22
56,1,28,2025-12-02T16:32:00.000Z,18
55,1,233,2025-12-02T16:33:00.000Z,42
55,1,224,2025-12-02T16:34:00.000Z,49
55,1,199,2025-12-02T16:35:00.000Z,68
55,1,102,2025-12-02T16:36:00.000Z,65534
55,1,102,2025-12-02T16:37:00.000Z,65534
55,1,190,2025-12-02T16:38:00.000Z,75
54,1,198,2025-12-02T16:39:00.000Z,69
54,1,195,2025-12-02T16:40:00.000Z,71
54,1,188,2025-12-02T16:41:00.000Z,76
54,1,206,2025-12-02T16:42:00.000Z,63
54,1,239,2025-12-02T16:43:00.000Z,38
54,1,200,2025-12-02T16:44:00.000Z,67
53,1,209,2025-12-02T16:45:00.000Z,60
53,1,207,2025-12-02T16:46:00.000Z,62
53,1,210,2025-12-02T16:47:00.000Z,60
53,1,216,2025-12-02T16:48:00.000Z,55
53,1,212,2025-12-02T16:49:00.000Z,58
53,1,220,2025-12-02T16:50:00.000Z,52
53,1,213,2025-12-02T16:51:00.000Z,57
53,1,202,2025-12-02T16:52:00.000Z,66
53,1,196,2025-12-02T16:53:00.000Z,70
52,1,193,2025-12-02T16:54:00.000Z,72
52,1,198,2025-12-02T16:55:00.000Z,69
52,1,187,2025-12-02T16:56:00.000Z,77
52,1,189,2025-12-02T16:57:00.000Z,75
52,1,199,2025-12-02T16:58:00.000Z,68
52,1,217,2025-12-02T16:59:00.000Z,54
52,1,102,2025-12-02T17:00:00.000Z,65534
52,1,102,2025-12-02T17:01:00.000Z,65534
52,1,102,2025-12-02T17:02:00.000Z,65534
51,1,185,2025-12-02T17:03:00.000Z,78
51,1,102,2025-12-02T17:04:00.000Z,65534
51,1,102,2025-12-02T17:05:00.000Z,65534
51,1,189,2025-12-02T17:06:00.000Z,75
51,1,226,2025-12-02T17:07:00.000Z,48
51,1,209,2025-12-02T17:08:00.000Z,60
51,1,238,2025-12-02T17:09:00.000Z,39
51,1,245,2025-12-02T17:10:00.000Z,33
51,1,238,2025-12-02T17:11:00.000Z,39
51,1,236,2025-12-02T17:12:00.000Z,40
50,1,231,2025-12-02T17:13:00.000Z,44
49,1,102,2025-12-02T17:14:00.000Z,65534
49,1,241,2025-12-02T17:15:00.000Z,36
49,1,228,2025-12-02T17:16:00.000Z,46
49,1,249,2025-12-02T17:17:00.000Z,30
49,1,245,2025-12-02T17:18:00.000Z,33
49,1,248,2025-12-02T17:19:00.000Z,31
49,1,5,2025-12-02T17:20:00.000Z,24
49,1,237,2025-12-02T17:22:00.000Z,39
49,1,219,2025-12-02T17:23:00.000Z,53
49,1,231,2025-12-02T17:24:00.000Z,44
49,1,238,2025-12-02T17:25:00.000Z,39
49,1,246,2025-12-02T17:26:00.000Z,33
49,1,226,2025-12-02T17:27:00.000Z,48
48,1,235,2025-12-02T17:28:00.000Z,41
48,1,231,2025-12-02T17:29:00.000Z,44
48,1,210,2025-12-02T17:30:00.000Z,60
48,1,208,2025-12-02T17:31:00.000Z,61
48,1,220,2025-12-02T17:32:00.000Z,52
48,1,209,2025-12-02T17:33:00.000Z,60
48,1,238,2025-12-02T17:34:00.000Z,39
48,1,237,2025-12-02T17:35:00.000Z,39
48,1,220,2025-12-02T17:36:00.000Z,52
48,1,241,2025-12-02T17:37:00.000Z,36
47,1,217,2025-12-02T17:38:00.000Z,54
47,1,231,2025-12-02T17:39:00.000Z,44
47,1,102,2025-12-02T17:40:00.000Z,65534
47,1,102,2025-12-02T17:41:00.000Z,65534
47,1,188,2025-12-02T17:42:00.000Z,76
47,1,239,2025-12-02T17:43:00.000Z,38
47,1,227,2025-12-02T17:44:00.000Z,47
47,1,236,2025-12-02T17:45:00.000Z,40
47,1,0,2025-12-02T17:46:00.000Z,25
47,1,231,2025-12-02T17:47:00.000Z,44
47,1,233,2025-12-02T17:48:00.000Z,42
47,1,243,2025-12-02T17:49:00.000Z,35
46,1,227,2025-12-02T17:50:00.000Z,47
46,1,236,2025-12-02T17:51:00.000Z,40
46,1,243,2025-12-02T17:52:00.000Z,35
46,1,210,2025-12-02T17:53:00.000Z,60
46,1,213,2025-12-02T17:54:00.000Z,57
46,1,234,2025-12-02T17:55:00.000Z,42
46,1,216,2025-12-02T17:56:00.000Z,55
46,1,195,2025-12-02T17:57:00.000Z,71
46,1,212,2025-12-02T17:58:00.000Z,58
46,1,209,2025-12-02T17:59:00.000Z,60
45,1,222,2025-12-02T18:00:00.000Z,51
45,1,212,2025-12-02T18:01:00.000Z,58
45,1,102,2025-12-02T18:02:00.000Z,65534
45,1,194,2025-12-02T18:03:00.000Z,72
45,1,167,2025-12-02T18:04:00.000Z,92
45,1,181,2025-12-02T18:05:00.000Z,81
45,1,102,2025-12-02T18:06:00.000Z,65534
44,1,102,2025-12-02T18:07:00.000Z,65534
44,1,101,2025-12-02T18:08:00.000Z,
44,1,213,2025-12-02T18:09:00.000Z,57
44,1,12,2025-12-02T18:10:00.000Z,22
44,1,238,2025-12-02T18:11:00.000Z,39
44,1,237,2025-12-02T18:12:00.000Z,39
44,1,5,2025-12-02T18:13:00.000Z,24
44,1,219,2025-12-02T18:14:00.000Z,53
44,1,240,2025-12-02T18:15:00.000Z,37
44,1,237,2025-12-02T18:16:00.000Z,39
44,1,221,2025-12-02T18:17:00.000Z,51
44,1,214,2025-12-02T18:18:00.000Z,57
44,1,241,2025-12-02T18:19:00.000Z,36
44,1,225,2025-12-02T18:20:00.000Z,48
44,1,233,2025-12-02T18:21:00.000Z,42
43,1,227,2025-12-02T18:22:00.000Z,47
43,1,243,2025-12-02T18:23:00.000Z,35
43,1,227,2025-12-02T18:24:00.000Z,47
43,1,216,2025-12-02T18:25:00.000Z,55
