data16,event,event_type,timestamp
200,,"marker",2025-12-02T18:56:04.000Z
6,,"marker",2025-12-02T18:58:00.000Z
2,,"marker",2025-12-02T19:00:00.000Z
0,,"marker",2025-12-02T19:00:00.000Z
2,,"marker",2025-12-02T19:02:00.000Z
1,,"marker",2025-12-02T19:03:00.000Z
2,,"marker",2025-12-02T19:05:00.000Z
16,,"marker",2025-12-02T19:21:00.000Z
9,,"marker",2025-12-02T19:30:00.000Z
1,,"marker",2025-12-02T19:31:00.000Z
8,,"marker",2025-12-02T19:39:00.000Z
2,,"marker",2025-12-02T19:41:00.000Z
1,,"marker",2025-12-02T19:42:00.000Z
1,,"marker",2025-12-02T19:43:00.000Z
5,,"marker",2025-12-02T19:48:00.000Z
14,,"marker",2025-12-02T20:02:00.000Z
4,,"marker",2025-12-02T20:06:00.000Z
1,,"marker",2025-12-02T20:07:00.000Z
2,,"marker",2025-12-02T20:09:00.000Z
3,,"marker",2025-12-02T20:12:00.000Z
1,,"marker",2025-12-02T20:13:00.000Z
1,,"marker",2025-12-02T20:14:00.000Z
3,,"marker",2025-12-02T20:17:00.000Z
1,,"marker",2025-12-02T20:18:00.000Z
2,,"marker",2025-12-02T20:20:00.000Z
2,,"marker",2025-12-02T20:22:00.000Z
1,,"marker",2025-12-02T20:23:00.000Z
1,,"marker",2025-12-02T20:24:00.000Z
3,,"marker",2025-12-02T20:27:00.000Z
1,,"marker",2025-12-02T20:42:00.000Z
2,,"marker",2025-12-02T20:57:00.000Z
31,,"marker",2025-12-02T20:58:00.000Z
0,,"marker",2025-12-02T21:02:00.000Z
6,,"marker",2025-12-02T21:04:00.000Z
6,,"marker",2025-12-02T21:10:00.000Z
2,,"marker",2025-12-02T21:12:00.000Z
7,,"marker",2025-12-02T21:19:00.000Z
2,,"marker",2025-12-02T21:21:00.000Z
1,,"marker",2025-12-02T21:22:00.000Z
5,,"marker",2025-12-02T21:27:00.000Z
2,,"marker",2025-12-02T21:29:00.000Z
1,,"marker",2025-12-02T21:30:00.000Z
4,,"marker",2025-12-02T21:34:00.000Z
3,,"marker",2025-12-02T21:37:00.000Z
