body_battery,field_four,field_two,stress_level_time,stress_level_value
13,1,187,2025-11-27T19:09:00.000Z,77
13,1,206,2025-11-27T19:10:00.000Z,63
13,1,204,2025-11-27T19:11:00.000Z,64
13,1,231,2025-11-27T19:12:00.000Z,44
13,1,239,2025-11-27T19:13:00.000Z,38
13,1,216,2025-11-27T19:14:00.000Z,55
12,1,203,2025-11-27T19:15:00.000Z,65
12,1,223,2025-11-27T19:16:00.000Z,50
12,1,233,2025-11-27T19:17:00.000Z,42
12,1,221,2025-11-27T19:18:00.000Z,51
12,1,232,2025-11-27T19:19:00.000Z,43
12,1,240,2025-11-27T19:20:00.000Z,37
12,1,238,2025-11-27T19:21:00.000Z,39
12,1,228,2025-11-27T19:22:00.000Z,46
12,1,231,2025-11-27T19:23:00.000Z,44
12,1,234,2025-11-27T19:24:00.000Z,42
12,1,233,2025-11-27T19:25:00.000Z,42
12,1,243,2025-11-27T19:26:00.000Z,35
12,1,225,2025-11-27T19:27:00.000Z,48
12,1,232,2025-11-27T19:28:00.000Z,43
12,1,227,2025-11-27T19:29:00.000Z,47
12,1,237,2025-11-27T19:30:00.000Z,39
12,1,241,2025-11-27T19:31:00.000Z,36
12,1,239,2025-11-27T19:32:00.000Z,38
12,1,253,2025-11-27T19:33:00.000Z,27
12,1,1,2025-11-27T19:34:00.000Z,25
12,1,248,2025-11-27T19:35:00.000Z,31
12,1,250,2025-11-27T19:36:00.000Z,30
12,1,102,2025-11-27T19:37:00.000Z,65534
12,1,102,2025-11-27T19:38:00.000Z,65534
12,1,102,2025-11-27T19:39:00.000Z,65534
12,1,229,2025-11-27T19:40:00.000Z,45
12,1,246,2025-11-27T19:41:00.000Z,33
12,1,249,2025-11-27T19:42:00.000Z,30
12,1,250,2025-11-27T19:43:00.000Z,30
12,1,247,2025-11-27T19:44:00.000Z,32
12,1,234,2025-11-27T19:45:00.000Z,42
12,1,245,2025-11-27T19:46:00.000Z,33
12,1,249,2025-11-27T19:47:00.000Z,30
12,1,246,2025-11-27T19:48:00.000Z,33
12,1,248,2025-11-27T19:49:00.000Z,31
12,1,246,2025-11-27T19:50:00.000Z,33
12,1,239,2025-11-27T19:51:00.000Z,38
12,1,237,2025-11-27T19:52:00.000Z,39
12,1,241,2025-11-27T19:53:00.000Z,36
12,1,234,2025-11-27T19:54:00.000Z,42
12,1,240,2025-11-27T19:55:00.000Z,37
12,1,235,2025-11-27T19:56:00.000Z,41
