body_battery,field_four,field_two,stress_level_time,stress_level_value
19,1,101,2025-11-27T05:01:00.000Z,
19,1,239,2025-11-27T05:02:00.000Z,38
19,1,233,2025-11-27T05:03:00.000Z,42
19,1,238,2025-11-27T05:04:00.000Z,39
19,1,230,2025-11-27T05:05:00.000Z,45
19,1,225,2025-11-27T05:06:00.000Z,48
18,1,234,2025-11-27T05:07:00.000Z,42
18,1,242,2025-11-27T05:08:00.000Z,36
18,1,248,2025-11-27T05:09:00.000Z,31
18,1,242,2025-11-27T05:10:00.000Z,36
18,1,218,2025-11-27T05:11:00.000Z,54
18,1,219,2025-11-27T05:12:00.000Z,53
18,1,215,2025-11-27T05:13:00.000Z,56
18,1,213,2025-11-27T05:14:00.000Z,57
18,1,206,2025-11-27T05:15:00.000Z,63
18,1,209,2025-11-27T05:16:00.000Z,60
18,1,172,2025-11-27T05:17:00.000Z,88
18,1,172,2025-11-27T05:18:00.000Z,88
18,1,190,2025-11-27T05:19:00.000Z,75
18,1,186,2025-11-27T05:20:00.000Z,78
18,1,182,2025-11-27T05:21:00.000Z,81
18,1,178,2025-11-27T05:22:00.000Z,84
18,1,187,2025-11-27T05:23:00.000Z,77
17,1,176,2025-11-27T05:24:00.000Z,85
17,1,170,2025-11-27T05:25:00.000Z,90
17,1,168,2025-11-27T05:26:00.000Z,91
17,1,166,2025-11-27T05:27:00.000Z,93
17,1,163,2025-11-27T05:28:00.000Z,95
17,1,212,2025-11-27T05:29:00.000Z,58
17,1,215,2025-11-27T05:30:00.000Z,56
17,1,169,2025-11-27T05:31:00.000Z,90
17,1,170,2025-11-27T05:32:00.000Z,90
17,1,170,2025-11-27T05:33:00.000Z,90
16,1,182,2025-11-27T05:34:00.000Z,81
16,1,175,2025-11-27T05:35:00.000Z,86
16,1,176,2025-11-27T05:36:00.000Z,85
16,1,195,2025-11-27T05:37:00.000Z,71
16,1,192,2025-11-27T05:38:00.000Z,73
16,1,163,2025-11-27T05:39:00.000Z,95
16,1,163,2025-11-27T05:40:00.000Z,95
16,1,102,2025-11-27T05:41:00.000Z,65534
15,1,162,2025-11-27T05:42:00.000Z,96
15,1,102,2025-11-27T05:43:00.000Z,65534
15,1,101,2025-11-27T05:44:00.000Z,
15,1,102,2025-11-27T05:45:00.000Z,65534
15,1,160,2025-11-27T05:46:00.000Z,97
15,1,199,2025-11-27T05:47:00.000Z,68
15,1,189,2025-11-27T05:48:00.000Z,75
15,1,203,2025-11-27T05:49:00.000Z,65
15,1,255,2025-11-27T05:50:00.000Z,26
15,1,222,2025-11-27T05:51:00.000Z,51
15,1,243,2025-11-27T05:52:00.000Z,35
15,1,218,2025-11-27T05:53:00.000Z,54
15,1,201,2025-11-27T05:54:00.000Z,66
15,1,234,2025-11-27T05:55:00.000Z,42
15,1,251,2025-11-27T05:56:00.000Z,29
15,1,252,2025-11-27T05:57:00.000Z,28
15,1,211,2025-11-27T05:58:00.000Z,59
15,1,227,2025-11-27T05:59:00.000Z,47
14,1,230,2025-11-27T06:00:00.000Z,45
14,1,230,2025-11-27T06:01:00.000Z,45
14,1,215,2025-11-27T06:02:00.000Z,56
14,1,237,2025-11-27T06:03:00.000Z,39
14,1,244,2025-11-27T06:04:00.000Z,34
14,1,227,2025-11-27T06:05:00.000Z,47
14,1,231,2025-11-27T06:06:00.000Z,44
14,1,225,2025-11-27T06:07:00.000Z,48
14,1,204,2025-11-27T06:08:00.000Z,64
14,1,204,2025-11-27T06:09:00.000Z,64
14,1,225,2025-11-27T06:10:00.000Z,48
14,1,230,2025-11-27T06:11:00.000Z,45
14,1,196,2025-11-27T06:12:00.000Z,70
14,1,216,2025-11-27T06:13:00.000Z,55
14,1,193,2025-11-27T06:14:00.000Z,72
14,1,203,2025-11-27T06:15:00.000Z,65
14,1,215,2025-11-27T06:16:00.000Z,56
14,1,223,2025-11-27T06:17:00.000Z,50
14,1,212,2025-11-27T06:18:00.000Z,58
14,1,183,2025-11-27T06:19:00.000Z,80
14,1,197,2025-11-27T06:20:00.000Z,69
14,1,195,2025-11-27T06:21:00.000Z,71
14,1,214,2025-11-27T06:22:00.000Z,57
13,1,186,2025-11-27T06:23:00.000Z,78
13,1,192,2025-11-27T06:24:00.000Z,73
13,1,190,2025-11-27T06:25:00.000Z,75
13,1,206,2025-11-27T06:26:00.000Z,63
13,1,231,2025-11-27T06:27:00.000Z,44
12,1,201,2025-11-27T06:28:00.000Z,66
12,1,239,2025-11-27T06:29:00.000Z,38
12,1,184,2025-11-27T06:30:00.000Z,79
12,1,185,2025-11-27T06:31:00.000Z,78
12,1,198,2025-11-27T06:32:00.000Z,69
12,1,202,2025-11-27T06:33:00.000Z,66
12,1,180,2025-11-27T06:34:00.000Z,82
12,1,193,2025-11-27T06:35:00.000Z,72
12,1,209,2025-11-27T06:36:00.000Z,60
12,1,196,2025-11-27T06:37:00.000Z,70
12,1,210,2025-11-27T06:38:00.000Z,60
12,1,195,2025-11-27T06:39:00.000Z,71
12,1,193,2025-11-27T06:40:00.000Z,72
12,1,200,2025-11-27T06:41:00.000Z,67
