body_battery,field_four,field_two,stress_level_time,stress_level_value
23,1,232,2025-11-27T15:09:00.000Z,43
23,1,231,2025-11-27T15:10:00.000Z,44
23,1,214,2025-11-27T15:11:00.000Z,57
23,1,230,2025-11-27T15:12:00.000Z,45
23,1,229,2025-11-27T15:13:00.000Z,45
22,1,234,2025-11-27T15:14:00.000Z,42
22,1,218,2025-11-27T15:15:00.000Z,54
22,1,249,2025-11-27T15:16:00.000Z,30
22,1,238,2025-11-27T15:17:00.000Z,39
22,1,7,2025-11-27T15:18:00.000Z,23
22,1,3,2025-11-27T15:19:00.000Z,24
22,1,253,2025-11-27T15:20:00.000Z,27
22,1,247,2025-11-27T15:21:00.000Z,32
22,1,0,2025-11-27T15:22:00.000Z,25
22,1,249,2025-11-27T15:23:00.000Z,30
21,1,0,2025-11-27T15:24:00.000Z,25
21,1,0,2025-11-27T15:25:00.000Z,25
21,1,224,2025-11-27T15:26:00.000Z,49
21,1,238,2025-11-27T15:27:00.000Z,39
21,1,0,2025-11-27T15:28:00.000Z,25
21,1,1,2025-11-27T15:29:00.000Z,25
21,1,248,2025-11-27T15:30:00.000Z,31
21,1,10,2025-11-27T15:31:00.000Z,22
21,1,248,2025-11-27T15:32:00.000Z,31
21,1,247,2025-11-27T15:33:00.000Z,32
21,1,7,2025-11-27T15:34:00.000Z,23
21,1,21,2025-11-27T15:35:00.000Z,20
21,1,8,2025-11-27T15:36:00.000Z,23
21,1,3,2025-11-27T15:37:00.000Z,24
21,1,29,2025-11-27T15:38:00.000Z,18
21,1,11,2025-11-27T15:39:00.000Z,22
21,1,32,2025-11-27T15:40:00.000Z,17
21,1,10,2025-11-27T15:41:00.000Z,22
21,1,19,2025-11-27T15:42:00.000Z,20
21,1,18,2025-11-27T15:43:00.000Z,20
21,1,8,2025-11-27T15:44:00.000Z,23
21,1,21,2025-11-27T15:45:00.000Z,20
21,1,25,2025-11-27T15:46:00.000Z,19
21,1,20,2025-11-27T15:47:00.000Z,20
21,1,251,2025-11-27T15:48:00.000Z,29
21,1,23,2025-11-27T15:49:00.000Z,19
21,1,252,2025-11-27T15:50:00.000Z,28
21,1,9,2025-11-27T15:51:00.000Z,23
21,1,15,2025-11-27T15:52:00.000Z,21
21,1,24,2025-11-27T15:53:00.000Z,19
21,1,5,2025-11-27T15:54:00.000Z,24
21,1,255,2025-11-27T15:55:00.000Z,26
21,1,11,2025-11-27T15:56:00.000Z,22
21,1,3,2025-11-27T15:57:00.000Z,24
21,1,229,2025-11-27T15:58:00.000Z,45
21,1,10,2025-11-27T15:59:00.000Z,22
21,1,251,2025-11-27T16:00:00.000Z,29
21,1,24,2025-11-27T16:01:00.000Z,19
21,1,34,2025-11-27T16:02:00.000Z,16
21,1,23,2025-11-27T16:03:00.000Z,19
21,1,2,2025-11-27T16:04:00.000Z,24
21,1,34,2025-11-27T16:05:00.000Z,16
21,1,4,2025-11-27T16:06:00.000Z,24
21,1,20,2025-11-27T16:07:00.000Z,20
21,1,18,2025-11-27T16:08:00.000Z,20
21,1,9,2025-11-27T16:09:00.000Z,23
21,1,253,2025-11-27T16:10:00.000Z,27
21,1,253,2025-11-27T16:11:00.000Z,27
21,1,21,2025-11-27T16:12:00.000Z,20
21,1,23,2025-11-27T16:13:00.000Z,19
21,1,10,2025-11-27T16:14:00.000Z,22
21,1,15,2025-11-27T16:15:00.000Z,21
21,1,4,2025-11-27T16:16:00.000Z,24
21,1,254,2025-11-27T16:17:00.000Z,27
21,1,249,2025-11-27T16:18:00.000Z,30
21,1,255,2025-11-27T16:19:00.000Z,26
21,1,248,2025-11-27T16:20:00.000Z,31
21,1,253,2025-11-27T16:21:00.000Z,27
21,1,20,2025-11-27T16:22:00.000Z,20
21,1,18,2025-11-27T16:23:00.000Z,20
21,1,5,2025-11-27T16:24:00.000Z,24
21,1,22,2025-11-27T16:25:00.000Z,19
21,1,14,2025-11-27T16:26:00.000Z,21
21,1,21,2025-11-27T16:27:00.000Z,20
21,1,9,2025-11-27T16:28:00.000Z,23
21,1,18,2025-11-27T16:29:00.000Z,20
21,1,253,2025-11-27T16:30:00.000Z,27
21,1,10,2025-11-27T16:31:00.000Z,22
21,1,11,2025-11-27T16:32:00.000Z,22
21,1,11,2025-11-27T16:33:00.000Z,22
21,1,0,2025-11-27T16:34:00.000Z,25
21,1,18,2025-11-27T16:35:00.000Z,20
21,1,13,2025-11-27T16:36:00.000Z,22
21,1,5,2025-11-27T16:37:00.000Z,24
21,1,9,2025-11-27T16:38:00.000Z,23
21,1,1,2025-11-27T16:39:00.000Z,25
21,1,249,2025-11-27T16:40:00.000Z,30
21,1,3,2025-11-27T16:41:00.000Z,24
21,1,102,2025-11-27T16:42:00.000Z,65534
21,1,102,2025-11-27T16:43:00.000Z,65534
21,1,101,2025-11-27T16:44:00.000Z,
21,1,101,2025-11-27T16:45:00.000Z,
21,1,16,2025-11-27T16:46:00.000Z,21
21,1,12,2025-11-27T16:47:00.000Z,22
21,1,251,2025-11-27T16:48:00.000Z,29
21,1,246,2025-11-27T16:49:00.000Z,33
21,1,244,2025-11-27T16:50:00.000Z,34
21,1,242,2025-11-27T16:51:00.000Z,36
21,1,241,2025-11-27T16:52:00.000Z,36
21,1,222,2025-11-27T16:53:00.000Z,51
21,1,102,2025-11-27T16:54:00.000Z,65534
21,1,102,2025-11-27T16:55:00.000Z,65534
21,1,102,2025-11-27T16:56:00.000Z,65534
20,1,102,2025-11-27T16:57:00.000Z,65534
20,1,102,2025-11-27T16:58:00.000Z,65534
20,1,102,2025-11-27T16:59:00.000Z,65534
20,1,102,2025-11-27T17:00:00.000Z,65534
20,1,102,2025-11-27T17:01:00.000Z,65534
20,1,102,2025-11-27T17:02:00.000Z,65534
20,1,102,2025-11-27T17:03:00.000Z,65534
20,1,102,2025-11-27T17:04:00.000Z,65534
19,1,102,2025-11-27T17:05:00.000Z,65534
19,1,243,2025-11-27T17:06:00.000Z,35
19,1,251,2025-11-27T17:07:00.000Z,29
19,1,2,2025-11-27T17:08:00.000Z,24
19,1,255,2025-11-27T17:09:00.000Z,26
19,1,102,2025-11-27T17:10:00.000Z,65534
19,1,102,2025-11-27T17:11:00.000Z,65534
19,1,102,2025-11-27T17:12:00.000Z,65534
19,1,102,2025-11-27T17:13:00.000Z,65534
19,1,102,2025-11-27T17:14:00.000Z,65534
19,1,102,2025-11-27T17:15:00.000Z,65534
19,1,102,2025-11-27T17:16:00.000Z,65534
19,1,102,2025-11-27T17:17:00.000Z,65534
19,1,101,2025-11-27T17:18:00.000Z,
19,1,250,2025-11-27T17:19:00.000Z,30
19,1,250,2025-11-27T17:20:00.000Z,30
19,1,231,2025-11-27T17:21:00.000Z,44
19,1,11,2025-11-27T17:22:00.000Z,22
19,1,11,2025-11-27T17:23:00.000Z,22
