body_battery,field_four,field_two,stress_level_time,stress_level_value
5,1,244,2025-11-28T03:17:00.000Z,34
5,1,225,2025-11-28T03:18:00.000Z,48
5,1,227,2025-11-28T03:19:00.000Z,47
5,1,190,2025-11-28T03:20:00.000Z,75
5,1,212,2025-11-28T03:21:00.000Z,58
5,1,190,2025-11-28T03:22:00.000Z,75
5,1,196,2025-11-28T03:23:00.000Z,70
5,1,189,2025-11-28T03:24:00.000Z,75
5,1,219,2025-11-28T03:25:00.000Z,53
5,1,191,2025-11-28T03:26:00.000Z,74
5,1,194,2025-11-28T03:27:00.000Z,72
5,1,201,2025-11-28T03:28:00.000Z,66
5,1,232,2025-11-28T03:29:00.000Z,43
5,1,223,2025-11-28T03:30:00.000Z,50
5,1,227,2025-11-28T03:31:00.000Z,47
5,1,202,2025-11-28T03:32:00.000Z,66
5,1,229,2025-11-28T03:33:00.000Z,45
5,1,188,2025-11-28T03:34:00.000Z,76
5,1,201,2025-11-28T03:35:00.000Z,66
5,1,187,2025-11-28T03:36:00.000Z,77
5,1,216,2025-11-28T03:37:00.000Z,55
5,1,214,2025-11-28T03:38:00.000Z,57
5,1,216,2025-11-28T03:39:00.000Z,55
5,1,219,2025-11-28T03:40:00.000Z,53
5,1,212,2025-11-28T03:41:00.000Z,58
5,1,222,2025-11-28T03:42:00.000Z,51
5,1,199,2025-11-28T03:43:00.000Z,68
5,1,185,2025-11-28T03:44:00.000Z,78
5,1,193,2025-11-28T03:45:00.000Z,72
5,1,202,2025-11-28T03:46:00.000Z,66
5,1,221,2025-11-28T03:47:00.000Z,51
5,1,217,2025-11-28T03:48:00.000Z,54
5,1,218,2025-11-28T03:49:00.000Z,54
5,1,223,2025-11-28T03:50:00.000Z,50
5,1,247,2025-11-28T03:51:00.000Z,32
5,1,235,2025-11-28T03:52:00.000Z,41
5,1,252,2025-11-28T03:53:00.000Z,28
5,1,2,2025-11-28T03:54:00.000Z,24
5,1,247,2025-11-28T03:55:00.000Z,32
5,1,243,2025-11-28T03:56:00.000Z,35
5,1,245,2025-11-28T03:57:00.000Z,33
5,1,102,2025-11-28T03:58:00.000Z,65534
5,1,101,2025-11-28T03:59:00.000Z,
5,1,101,2025-11-28T04:00:00.000Z,
5,1,102,2025-11-28T04:01:00.000Z,65534
5,1,102,2025-11-28T04:02:00.000Z,65534
5,1,245,2025-11-28T04:03:00.000Z,33
5,1,0,2025-11-28T04:04:00.000Z,25
5,1,250,2025-11-28T04:05:00.000Z,30
5,1,249,2025-11-28T04:06:00.000Z,30
5,1,235,2025-11-28T04:07:00.000Z,41
5,1,102,2025-11-28T04:08:00.000Z,65534
5,1,102,2025-11-28T04:09:00.000Z,65534
5,1,197,2025-11-28T04:10:00.000Z,69
5,1,196,2025-11-28T04:11:00.000Z,70
5,1,102,2025-11-28T04:12:00.000Z,65534
5,1,212,2025-11-28T04:13:00.000Z,58
5,1,210,2025-11-28T04:14:00.000Z,60
5,1,239,2025-11-28T04:15:00.000Z,38
5,1,228,2025-11-28T04:16:00.000Z,46
5,1,248,2025-11-28T04:17:00.000Z,31
5,1,232,2025-11-28T04:18:00.000Z,43
5,1,254,2025-11-28T04:19:00.000Z,27
5,1,232,2025-11-28T04:20:00.000Z,43
5,1,251,2025-11-28T04:21:00.000Z,29
5,1,240,2025-11-28T04:22:00.000Z,37
5,1,227,2025-11-28T04:23:00.000Z,47
5,1,255,2025-11-28T04:24:00.000Z,26
5,1,248,2025-11-28T04:25:00.000Z,31
5,1,242,2025-11-28T04:26:00.000Z,36
5,1,242,2025-11-28T04:27:00.000Z,36
5,1,233,2025-11-28T04:28:00.000Z,42
5,1,229,2025-11-28T04:29:00.000Z,45
5,1,238,2025-11-28T04:30:00.000Z,39
5,1,231,2025-11-28T04:31:00.000Z,44
5,1,238,2025-11-28T04:32:00.000Z,39
5,1,248,2025-11-28T04:33:00.000Z,31
5,1,102,2025-11-28T04:34:00.000Z,65534
5,1,236,2025-11-28T04:35:00.000Z,40
5,1,250,2025-11-28T04:36:00.000Z,30
5,1,102,2025-11-28T04:37:00.000Z,65534
5,1,102,2025-11-28T04:38:00.000Z,65534
5,1,223,2025-11-28T04:39:00.000Z,50
5,1,186,2025-11-28T04:40:00.000Z,78
5,1,102,2025-11-28T04:41:00.000Z,65534
5,1,102,2025-11-28T04:42:00.000Z,65534
5,1,102,2025-11-28T04:43:00.000Z,65534
5,1,102,2025-11-28T04:44:00.000Z,65534
5,1,102,2025-11-28T04:45:00.000Z,65534
5,1,102,2025-11-28T04:46:00.000Z,65534
5,1,102,2025-11-28T04:47:00.000Z,65534
5,1,102,2025-11-28T04:48:00.000Z,65534
5,1,102,2025-11-28T04:49:00.000Z,65534
5,1,102,2025-11-28T04:50:00.000Z,65534
5,1,102,2025-11-28T04:51:00.000Z,65534
5,1,102,2025-11-28T04:52:00.000Z,65534
5,1,102,2025-11-28T04:53:00.000Z,65534
5,1,102,2025-11-28T04:54:00.000Z,65534
5,1,101,2025-11-28T04:55:00.000Z,
5,1,102,2025-11-28T04:56:00.000Z,65534
5,1,186,2025-11-28T04:57:00.000Z,78
5,1,102,2025-11-28T04:58:00.000Z,65534
5,1,198,2025-11-28T04:59:00.000Z,69
5,1,191,2025-11-28T05:00:00.000Z,74
