data16,event,event_type,timestamp
200,,"marker",2025-11-14T10:05:00.000Z
12,,"marker",2025-11-14T10:14:00.000Z
1,,"marker",2025-11-14T10:15:00.000Z
17,,"marker",2025-11-14T10:32:00.000Z
1,,"marker",2025-11-14T10:33:00.000Z
30,,"marker",2025-11-14T11:03:00.000Z
1,,"marker",2025-11-14T11:04:00.000Z
157,,"marker",2025-11-14T13:41:00.000Z
1,,"marker",2025-11-14T13:42:00.000Z
24,,"marker",2025-11-14T14:06:00.000Z
2,,"marker",2025-11-14T14:08:00.000Z
1,,"marker",2025-11-14T14:09:00.000Z
2,,"marker",2025-11-14T14:11:00.000Z
1,,"marker",2025-11-14T14:12:00.000Z
3,,"marker",2025-11-14T14:15:00.000Z
2,,"marker",2025-11-14T14:17:00.000Z
4,,"marker",2025-11-14T14:21:00.000Z
13,,"marker",2025-11-14T14:34:00.000Z
1,,"marker",2025-11-14T14:35:00.000Z
2,,"marker",2025-11-14T14:37:00.000Z
2,,"marker",2025-11-14T14:39:00.000Z
6,,"marker",2025-11-14T14:45:00.000Z
1,,"marker",2025-11-14T14:46:00.000Z
2,,"marker",2025-11-14T14:48:00.000Z
1,,"marker",2025-11-14T14:49:00.000Z
4,,"marker",2025-11-14T14:53:00.000Z
1,,"marker",2025-11-14T14:54:00.000Z
1,,"marker",2025-11-14T14:55:00.000Z
4,,"marker",2025-11-14T14:59:00.000Z
1,,"marker",2025-11-14T15:00:00.000Z
