active_calories,active_time,activity_type,current_activity_type_intensity,cycles,distance,duration_min,heart_rate,moderate_activity_minutes,timestamp,timestamp16,vigorous_activity_inutes
338,1.4076043074142787e-38,,102,1.4339487185435853e-41,,,,,2025-11-14T20:15:00.000Z,16836,
,,,,,,,129,,2025-11-14T20:16:00.000Z,16896,
,,,,,,,119,,2025-11-14T20:17:00.000Z,16956,
,,,,,,,108,,2025-11-14T20:18:00.000Z,17016,
,,,,,,,,3,2025-11-14T20:18:00.000Z,17016,1
,,,,,,,110,,2025-11-14T20:19:00.000Z,17076,
,,,,,,,113,,2025-11-14T20:20:00.000Z,17136,
,,,,,,,115,,2025-11-14T20:21:00.000Z,17196,
,,,,,,,113,,2025-11-14T20:22:00.000Z,17256,
,,,,,,,108,,2025-11-14T20:23:00.000Z,17316,
,,,,,,,107,,2025-11-14T20:24:00.000Z,17376,
378,1.483274424487819e-38,,70,1.5471736344610305e-41,,,,,2025-11-14T20:24:00.000Z,17376,
,,,,,,,106,,2025-11-14T20:25:00.000Z,17436,
12,4.414090162623174e-40,,160,0,,,,,2025-11-14T20:25:00.000Z,17436,
,,,,,,,101,,2025-11-14T20:26:00.000Z,17496,
379,1.4916822152737678e-38,,102,1.5492755821575178e-41,,,,,2025-11-14T20:26:00.000Z,17496,
,,,,,,,99,,2025-11-14T20:27:00.000Z,17556,
,,,,,,,93,,2025-11-14T20:28:00.000Z,17616,
,,,,,,,91,,2025-11-14T20:30:00.000Z,17736,
,,,,,,,90,,2025-11-14T20:34:00.000Z,17976,
,,,,,,,89,,2025-11-14T20:35:00.000Z,18036,
,,,,,,,93,,2025-11-14T20:36:00.000Z,18096,
,,,,,,,92,,2025-11-14T20:37:00.000Z,18156,
,,,,,,,89,,2025-11-14T20:38:00.000Z,18216,
,,,136,,,,,,2025-11-14T20:38:00.000Z,,
,,,,,,,91,,2025-11-14T20:39:00.000Z,18276,
,,,8,,,,,,2025-11-14T20:39:00.000Z,,
,,,,,,,86,,2025-11-14T20:40:00.000Z,18336,
,,,,,,,88,,2025-11-14T20:41:00.000Z,18396,
,,,,,,,87,,2025-11-14T20:42:00.000Z,18456,
,,,,,,,89,,2025-11-14T20:43:00.000Z,18516,
,,,,,,,88,,2025-11-14T20:44:00.000Z,18576,
,,,,,,,93,,2025-11-14T20:45:00.000Z,18636,
,,,,,,,90,,2025-11-14T20:46:00.000Z,18696,
,,,,,,,87,,2025-11-14T20:47:00.000Z,18756,
,,,,,,,84,,2025-11-14T20:48:00.000Z,18816,
,,,104,,,,,,2025-11-14T20:48:00.000Z,,
,,,,,,,88,,2025-11-14T20:49:00.000Z,18876,
,,,8,,,,,,2025-11-14T20:49:00.000Z,,
,,,,,,,85,,2025-11-14T20:50:00.000Z,18936,
,,,40,,,,,,2025-11-14T20:50:00.000Z,,
,,,,,,,81,,2025-11-14T20:51:00.000Z,18996,
,,,8,,,,,,2025-11-14T20:51:00.000Z,,
,,,,,,,82,,2025-11-14T20:52:00.000Z,19056,
,,,40,,,,,,2025-11-14T20:52:00.000Z,,
,,,,,,,79,,2025-11-14T20:53:00.000Z,19116,
,,,8,,,,,,2025-11-14T20:53:00.000Z,,
,,,,,,,80,,2025-11-14T20:54:00.000Z,19176,
,,,72,,,,,,2025-11-14T20:54:00.000Z,,
,,,8,,,,,,2025-11-14T20:55:00.000Z,,
,,,,,,,81,,2025-11-14T20:56:00.000Z,19296,
,,,,,,,80,,2025-11-14T20:57:00.000Z,19356,
,,,,,,,81,,2025-11-14T20:58:00.000Z,19416,
,,,,,,,82,,2025-11-14T20:59:00.000Z,19476,
,,,72,,,,,,2025-11-14T20:59:00.000Z,,
,,,,,,,87,,2025-11-14T21:00:00.000Z,19536,
,,,8,,,,,,2025-11-14T21:00:00.000Z,,
,,,,,,,89,,2025-11-14T21:01:00.000Z,19596,
,,,,,,,90,,2025-11-14T21:02:00.000Z,19656,
,,,72,,,,,,2025-11-14T21:02:00.000Z,,
,,,8,,,,,,2025-11-14T21:03:00.000Z,,
,,,,,,,89,,2025-11-14T21:04:00.000Z,19776,
,,,,,,,93,,2025-11-14T21:05:00.000Z,19836,
,,,136,,,,,,2025-11-14T21:05:00.000Z,,
,,,,,,,95,,2025-11-14T21:06:00.000Z,19896,
,,,8,,,,,,2025-11-14T21:06:00.000Z,,
,,,,,,,92,,2025-11-14T21:07:00.000Z,19956,
,,,,,,,93,,2025-11-14T21:08:00.000Z,20016,
,,,,,,,95,,2025-11-14T21:10:00.000Z,20136,
,,,136,,,,,,2025-11-14T21:10:00.000Z,,
,,,,,,,89,,2025-11-14T21:11:00.000Z,20196,
,,,,,,,90,,2025-11-14T21:13:00.000Z,20316,
,,,,,,,87,,2025-11-14T21:14:00.000Z,20376,
,,,104,,,,,,2025-11-14T21:14:00.000Z,,
,,,,,,,88,,2025-11-14T21:15:00.000Z,20436,
,,,8,,,,,,2025-11-14T21:15:00.000Z,,
,,,,,,,86,,2025-11-14T21:16:00.000Z,20496,
,,,,,,,82,,2025-11-14T21:17:00.000Z,20556,
,,,,,,,84,,2025-11-14T21:18:00.000Z,20616,
,,,,,,,82,,2025-11-14T21:19:00.000Z,20676,
,,,,,,,83,,2025-11-14T21:20:00.000Z,20736,
,,,,,,,84,,2025-11-14T21:22:00.000Z,20856,
,,,,,,,83,,2025-11-14T21:23:00.000Z,20916,
,,,,,,,82,,2025-11-14T21:24:00.000Z,20976,
,,,,,,,80,,2025-11-14T21:26:00.000Z,21096,
,,,,,,,82,,2025-11-14T21:27:00.000Z,21156,
,,,,,,,80,,2025-11-14T21:28:00.000Z,21216,
,,,,,,,82,,2025-11-14T21:29:00.000Z,21276,
,,,,,,,81,,2025-11-14T21:30:00.000Z,21336,
,,,104,,,,,,2025-11-14T21:30:00.000Z,,
,,,,,,,80,,2025-11-14T21:31:00.000Z,21396,
,,,8,,,,,,2025-11-14T21:31:00.000Z,,
,,,,,,,83,,2025-11-14T21:32:00.000Z,21456,
,,,,,,,80,,2025-11-14T21:33:00.000Z,21516,
,,,136,,,,,,2025-11-14T21:33:00.000Z,,
,,,,,,,84,,2025-11-14T21:34:00.000Z,21576,
,,,8,,,,,,2025-11-14T21:34:00.000Z,,
,,,,,,,86,,2025-11-14T21:35:00.000Z,21636,
,,,,,,,84,,2025-11-14T21:36:00.000Z,21696,
,,,136,,,,,,2025-11-14T21:36:00.000Z,,
,,,,,,,82,,2025-11-14T21:37:00.000Z,21756,
,,,8,,,,,,2025-11-14T21:37:00.000Z,,
,,,,,,,83,,2025-11-14T21:39:00.000Z,21876,
,,,136,,,,,,2025-11-14T21:39:00.000Z,,
,,,,,,,91,,2025-11-14T21:40:00.000Z,21936,
379,1.493784162970255e-38,,70,1.550817010468275e-41,,,,,2025-11-14T21:40:00.000Z,21936,
,,,,,,,87,,2025-11-14T21:41:00.000Z,21996,
,,,104,,,,,,2025-11-14T21:41:00.000Z,,
,,,,,,,88,,2025-11-14T21:42:00.000Z,22056,
,,,8,,,,,,2025-11-14T21:42:00.000Z,,
,,,,,,,86,,2025-11-14T21:43:00.000Z,22116,
,,,,,,,88,,2025-11-14T21:44:00.000Z,22176,
,,,,,,,87,,2025-11-14T21:45:00.000Z,22236,
,,,,,,,86,,2025-11-14T21:47:00.000Z,22356,
,,,,,,,85,,2025-11-14T21:48:00.000Z,22416,
,,,,,,,84,,2025-11-14T21:49:00.000Z,22476,
,,,,,,,85,,2025-11-14T21:50:00.000Z,22536,
,,,104,,,,,,2025-11-14T21:50:00.000Z,,
,,,,,,,86,,2025-11-14T21:51:00.000Z,22596,
,,,8,,,,,,2025-11-14T21:51:00.000Z,,
,,,,,,,84,,2025-11-14T21:52:00.000Z,22656,
,,,,,,,93,,2025-11-14T21:53:00.000Z,22716,
,,,,,,,87,,2025-11-14T21:54:00.000Z,22776,
,,,136,,,,,,2025-11-14T21:54:00.000Z,,
,,,,,,,93,,2025-11-14T21:55:00.000Z,22836,
380,1.4979880583632294e-38,,102,1.555441295400547e-41,,,,,2025-11-14T21:55:00.000Z,22836,
,,,,,,,90,,2025-11-14T21:56:00.000Z,22896,
,,,104,,,,,,2025-11-14T21:56:00.000Z,,
,,,,,,,93,,2025-11-14T21:57:00.000Z,22956,
,,,,,,,106,,2025-11-14T21:58:00.000Z,23016,
383,1.5084977968456656e-38,,38,1.5590846714077915e-41,,,,,2025-11-14T21:58:00.000Z,23016,
,,,,,,,103,,2025-11-14T21:59:00.000Z,23076,
14,5.254869241218064e-40,,160,0,,,,,2025-11-14T21:59:00.000Z,23076,
,,,,,,,100,,2025-11-14T22:00:00.000Z,23136,
,,,,,,,94,,2025-11-14T22:01:00.000Z,23196,
,,,,,,,97,,2025-11-14T22:02:00.000Z,23256,
,,,,,,,102,,2025-11-14T22:03:00.000Z,23316,
,,,,,,,94,,2025-11-14T22:04:00.000Z,23376,
,,,,,,,92,,2025-11-14T22:05:00.000Z,23436,
,,,,,,,88,,2025-11-14T22:06:00.000Z,23496,
,,,,,,,90,,2025-11-14T22:07:00.000Z,23556,
,,,,,,,92,,2025-11-14T22:08:00.000Z,23616,
,,,,,,,90,,2025-11-14T22:10:00.000Z,23736,
,,,104,,,,,,2025-11-14T22:10:00.000Z,,
,,,,,,,93,,2025-11-14T22:11:00.000Z,23796,
,,,,,,,92,,2025-11-14T22:12:00.000Z,23856,
,,,,,,,93,,2025-11-14T22:13:00.000Z,23916,
,,,,,,,96,,2025-11-14T22:14:00.000Z,23976,
,,,,,,,93,,2025-11-14T22:15:00.000Z,24036,
,,,,,,,99,,2025-11-14T22:16:00.000Z,24096,
,,,,,,,94,,2025-11-14T22:17:00.000Z,24156,
,,,,,,,92,,2025-11-14T22:18:00.000Z,24216,
,,,,,,,90,,2025-11-14T22:19:00.000Z,24276,
,,,,,,,96,,2025-11-14T22:21:00.000Z,24396,
,,,,,,,95,,2025-11-14T22:22:00.000Z,24456,
,,,,,,,89,,2025-11-14T22:23:00.000Z,24516,
,,,,,,,87,,2025-11-14T22:24:00.000Z,24576,
,,,,,,,85,,2025-11-14T22:25:00.000Z,24636,
,,,,,,,87,,2025-11-14T22:27:00.000Z,24756,
,,,,,,,86,,2025-11-14T22:28:00.000Z,24816,
,,,,,,,85,,2025-11-14T22:29:00.000Z,24876,
,,,,,,,88,,2025-11-14T22:30:00.000Z,24936,
,,,104,,,,,,2025-11-14T22:30:00.000Z,,
,,,,,,,99,,2025-11-14T22:31:00.000Z,24996,
384,1.51270169223864e-38,,102,1.5620273981828736e-41,,,,,2025-11-14T22:31:00.000Z,24996,
,,,,,,,104,,2025-11-14T22:32:00.000Z,25056,
,,,,,,,110,,2025-11-14T22:33:00.000Z,25116,
19,6.9364273984078445e-40,,160,0,,,,,2025-11-14T22:33:00.000Z,25116,
,,,,,,,127,,2025-11-14T22:34:00.000Z,25176,
390,1.521109483024589e-38,,70,1.565951033882983e-41,,,,,2025-11-14T22:34:00.000Z,25176,
,,,,,,,130,,2025-11-14T22:35:00.000Z,25236,
,,,,,,,128,,2025-11-14T22:36:00.000Z,25296,
,,,,,,,131,,2025-11-14T22:37:00.000Z,25356,
,,,,,,,139,,2025-11-14T22:38:00.000Z,25416,
,,,,,,,,4,2025-11-14T22:38:00.000Z,25416,1
,,,,,,,142,,2025-11-14T22:39:00.000Z,25476,
,,,,,,,148,,2025-11-14T22:40:00.000Z,25536,
,,,,,,,136,,2025-11-14T22:41:00.000Z,25596,
,,,,,,,,1,2025-11-14T22:41:00.000Z,25596,2
68,1.2821880948572076e-39,,160,0,,,,,2025-11-14T22:41:00.000Z,25596,
,,,,,,,134,,2025-11-14T22:42:00.000Z,25656,
,,,,,,,138,,2025-11-14T22:43:00.000Z,25716,
,,,,,,,135,,2025-11-14T22:44:00.000Z,25776,
410,1.5463328553824356e-38,,38,1.5716963575867148e-41,,,,,2025-11-14T22:44:00.000Z,25776,
,,,,,,,136,,2025-11-14T22:45:00.000Z,25836,
75,1.3662660027166966e-39,,160,0,,,,,2025-11-14T22:45:00.000Z,25836,
,,,,,,,138,,2025-11-14T22:46:00.000Z,25896,
418,1.5547406461683845e-38,,70,1.574919344054662e-41,,,,,2025-11-14T22:46:00.000Z,25896,
,,,,,,,142,,2025-11-14T22:47:00.000Z,25956,
,,,,,,,,5,2025-11-14T22:47:00.000Z,25956,1
83,1.4503439105761857e-39,,160,0,,,,,2025-11-14T22:47:00.000Z,25956,
,,,,,,,114,,2025-11-14T22:48:00.000Z,26016,
,,,,,,,85,,2025-11-14T22:49:00.000Z,26076,
,,,,,,,84,,2025-11-14T22:51:00.000Z,26196,
,,,,,,,87,,2025-11-14T22:52:00.000Z,26256,
,,,,,,,94,,2025-11-14T22:53:00.000Z,26316,
,,,,,,,88,,2025-11-14T22:54:00.000Z,26376,
,,,,,,,90,,2025-11-14T22:55:00.000Z,26436,
,,,,,,,86,,2025-11-14T22:56:00.000Z,26496,
,,,,,,,87,,2025-11-14T22:57:00.000Z,26556,
,,,,,,,86,,2025-11-14T22:59:00.000Z,26676,
,,,,,,,85,,2025-11-14T23:00:00.000Z,26736,
,,,104,,,,,,2025-11-14T23:01:00.000Z,,
,,,,,,,86,,2025-11-14T23:02:00.000Z,26856,
,,,,,,,84,,2025-11-14T23:03:00.000Z,26916,
,,,8,,,,,,2025-11-14T23:03:00.000Z,,
,,,,,,,85,,2025-11-14T23:04:00.000Z,26976,
,,,,,,,86,,2025-11-14T23:05:00.000Z,27036,
,,,104,,,,,,2025-11-14T23:05:00.000Z,,
,,,,,,,82,,2025-11-14T23:06:00.000Z,27096,
,,,8,,,,,,2025-11-14T23:06:00.000Z,,
,,,,,,,83,,2025-11-14T23:07:00.000Z,27156,
,,,,,,,82,,2025-11-14T23:08:00.000Z,27216,
,,,,,,,84,,2025-11-14T23:09:00.000Z,27276,
,,,136,,,,,,2025-11-14T23:09:00.000Z,,
83,1.4503439105761857e-39,"generic",,0,0,1089,,,2025-11-14T23:09:00.000Z,,
418,1.5547406461683845e-38,"walking",,1.574919344054662e-41,1.2898658091432434e-42,1089,,,2025-11-14T23:09:00.000Z,,
4,8.407790785948902e-41,"running",,4.344025239406933e-44,5.336144552148904e-45,1089,,,2025-11-14T23:09:00.000Z,,
,,,,,,,,,2025-11-14T23:09:00.000Z,,
