data16,event,event_type,timestamp
200,,"marker",2025-11-14T05:00:00.000Z
16,,"marker",2025-11-14T05:12:00.000Z
2,,"marker",2025-11-14T05:14:00.000Z
9,,"marker",2025-11-14T05:23:00.000Z
20,,"marker",2025-11-14T05:43:00.000Z
4,,"marker",2025-11-14T05:47:00.000Z
1,,"marker",2025-11-14T05:48:00.000Z
6,,"marker",2025-11-14T05:54:00.000Z
1,,"marker",2025-11-14T05:55:00.000Z
2,,"marker",2025-11-14T05:57:00.000Z
1,,"marker",2025-11-14T05:58:00.000Z
0,,"marker",2025-11-14T06:00:00.000Z
6,,"marker",2025-11-14T06:04:00.000Z
7,,"marker",2025-11-14T06:11:00.000Z
11,,"marker",2025-11-14T06:22:00.000Z
1,,"marker",2025-11-14T06:23:00.000Z
8,,"marker",2025-11-14T06:31:00.000Z
11,,"marker",2025-11-14T06:42:00.000Z
5,,"marker",2025-11-14T06:47:00.000Z
3,,"marker",2025-11-14T06:50:00.000Z
5,,"marker",2025-11-14T06:55:00.000Z
2,,"marker",2025-11-14T06:57:00.000Z
1,,"marker",2025-11-14T06:58:00.000Z
1,,"marker",2025-11-14T06:59:00.000Z
3,,"marker",2025-11-14T07:02:00.000Z
1,,"marker",2025-11-14T07:03:00.000Z
3,,"marker",2025-11-14T07:06:00.000Z
2,,"marker",2025-11-14T07:08:00.000Z
3,,"marker",2025-11-14T07:11:00.000Z
1,,"marker",2025-11-14T07:12:00.000Z
2,,"marker",2025-11-14T07:14:00.000Z
3,,"marker",2025-11-14T07:17:00.000Z
1,,"marker",2025-11-14T07:18:00.000Z
12,,"marker",2025-11-14T07:30:00.000Z
15,,"marker",2025-11-14T07:45:00.000Z
7,,"marker",2025-11-14T07:52:00.000Z
3,,"marker",2025-11-14T07:55:00.000Z
8,,"marker",2025-11-14T08:03:00.000Z
7,,"marker",2025-11-14T08:10:00.000Z
4,,"marker",2025-11-14T08:14:00.000Z
32,,"marker",2025-11-14T08:46:00.000Z
1,,"marker",2025-11-14T08:47:00.000Z
32,,"marker",2025-11-14T09:19:00.000Z
1,,"marker",2025-11-14T09:20:00.000Z
41,,"marker",2025-11-14T10:01:00.000Z
1,,"marker",2025-11-14T10:02:00.000Z
