body_battery,field_four,field_two,stress_level_time,stress_level_value
46,1,250,2025-11-26T20:38:00.000Z,30
46,1,11,2025-11-26T20:39:00.000Z,22
46,1,252,2025-11-26T20:40:00.000Z,28
46,1,0,2025-11-26T20:41:00.000Z,25
46,1,253,2025-11-26T20:42:00.000Z,27
46,1,0,2025-11-26T20:43:00.000Z,25
46,1,249,2025-11-26T20:44:00.000Z,30
46,1,250,2025-11-26T20:45:00.000Z,30
46,1,248,2025-11-26T20:46:00.000Z,31
46,1,245,2025-11-26T20:47:00.000Z,33
46,1,240,2025-11-26T20:48:00.000Z,37
46,1,10,2025-11-26T20:49:00.000Z,22
46,1,251,2025-11-26T20:50:00.000Z,29
46,1,10,2025-11-26T20:51:00.000Z,22
46,1,102,2025-11-26T20:52:00.000Z,65534
46,1,8,2025-11-26T20:53:00.000Z,23
46,1,25,2025-11-26T20:54:00.000Z,19
46,1,15,2025-11-26T20:55:00.000Z,21
46,1,242,2025-11-26T20:56:00.000Z,36
46,1,2,2025-11-26T20:57:00.000Z,24
46,1,254,2025-11-26T20:58:00.000Z,27
46,1,11,2025-11-26T20:59:00.000Z,22
46,1,102,2025-11-26T21:00:00.000Z,65534
46,1,101,2025-11-26T21:01:00.000Z,
45,1,102,2025-11-26T21:02:00.000Z,65534
45,1,102,2025-11-26T21:03:00.000Z,65534
45,1,102,2025-11-26T21:04:00.000Z,65534
45,1,102,2025-11-26T21:05:00.000Z,65534
45,1,102,2025-11-26T21:06:00.000Z,65534
45,1,102,2025-11-26T21:07:00.000Z,65534
45,1,101,2025-11-26T21:08:00.000Z,
45,1,102,2025-11-26T21:09:00.000Z,65534
45,1,102,2025-11-26T21:10:00.000Z,65534
45,1,102,2025-11-26T21:11:00.000Z,65534
45,1,101,2025-11-26T21:12:00.000Z,
45,1,211,2025-11-26T21:13:00.000Z,59
45,1,102,2025-11-26T21:14:00.000Z,65534
45,1,102,2025-11-26T21:15:00.000Z,65534
44,1,102,2025-11-26T21:16:00.000Z,65534
44,1,102,2025-11-26T21:17:00.000Z,65534
44,1,102,2025-11-26T21:18:00.000Z,65534
44,1,102,2025-11-26T21:19:00.000Z,65534
44,1,102,2025-11-26T21:20:00.000Z,65534
44,1,102,2025-11-26T21:21:00.000Z,65534
44,1,102,2025-11-26T21:22:00.000Z,65534
44,1,102,2025-11-26T21:23:00.000Z,65534
44,1,102,2025-11-26T21:24:00.000Z,65534
43,1,102,2025-11-26T21:25:00.000Z,65534
43,1,101,2025-11-26T21:26:00.000Z,
43,1,15,2025-11-26T21:27:00.000Z,21
43,1,232,2025-11-26T21:28:00.000Z,43
43,1,21,2025-11-26T21:29:00.000Z,20
43,1,18,2025-11-26T21:30:00.000Z,20
43,1,246,2025-11-26T21:31:00.000Z,33
43,1,12,2025-11-26T21:32:00.000Z,22
43,1,8,2025-11-26T21:33:00.000Z,23
43,1,249,2025-11-26T21:34:00.000Z,30
43,1,252,2025-11-26T21:35:00.000Z,28
43,1,12,2025-11-26T21:36:00.000Z,22
43,1,249,2025-11-26T21:37:00.000Z,30
43,1,251,2025-11-26T21:38:00.000Z,29
43,1,254,2025-11-26T21:39:00.000Z,27
43,1,248,2025-11-26T21:40:00.000Z,31
43,1,255,2025-11-26T21:41:00.000Z,26
43,1,4,2025-11-26T21:42:00.000Z,24
43,1,11,2025-11-26T21:43:00.000Z,22
43,1,5,2025-11-26T21:44:00.000Z,24
43,1,4,2025-11-26T21:45:00.000Z,24
43,1,2,2025-11-26T21:46:00.000Z,24
43,1,254,2025-11-26T21:47:00.000Z,27
43,1,11,2025-11-26T21:48:00.000Z,22
43,1,1,2025-11-26T21:49:00.000Z,25
43,1,4,2025-11-26T21:50:00.000Z,24
43,1,12,2025-11-26T21:51:00.000Z,22
43,1,0,2025-11-26T21:52:00.000Z,25
43,1,0,2025-11-26T21:53:00.000Z,25
43,1,252,2025-11-26T21:54:00.000Z,28
43,1,102,2025-11-26T21:55:00.000Z,65534
43,1,102,2025-11-26T21:56:00.000Z,65534
43,1,245,2025-11-26T21:57:00.000Z,33
43,1,4,2025-11-26T21:58:00.000Z,24
43,1,8,2025-11-26T21:59:00.000Z,23
43,1,3,2025-11-26T22:00:00.000Z,24
