active_calories,active_time,activity_type,current_activity_type_intensity,cycles,distance,duration_min,heart_rate,timestamp,timestamp16
164,6.642154720899633e-39,"generic",,0,0,978,,2025-11-23T21:18:00.000Z,
812,4.3777662643503316e-38,"walking",,2.393838166606085e-41,1.9605875100030668e-42,978,,2025-11-23T21:18:00.000Z,
26,7.567011707354012e-40,"running",,6.992479336980837e-43,8.590239846003994e-44,978,,2025-11-23T21:18:00.000Z,
,,,,,,,,2025-11-23T21:18:00.000Z,
,,,,,,,100,2025-11-23T21:19:00.000Z,11844
814,4.3940213265364995e-38,,70,2.403507126009926e-41,,,,2025-11-23T21:19:00.000Z,11844
,,,,,,,105,2025-11-23T21:20:00.000Z,11904
165,6.726232628759122e-39,,32,0,,,,2025-11-23T21:20:00.000Z,11904
,,,,,,,103,2025-11-23T21:21:00.000Z,11964
,,,,,,,94,2025-11-23T21:22:00.000Z,12024
,,,104,,,,,2025-11-23T21:22:00.000Z,
,,,,,,,91,2025-11-23T21:23:00.000Z,12084
,,,,,,,94,2025-11-23T21:24:00.000Z,12144
816,4.427652489680295e-38,,70,2.4112142675637127e-41,,,,2025-11-23T21:24:00.000Z,12144
,,,,,,,100,2025-11-23T21:25:00.000Z,12204
,,,40,,,,,2025-11-23T21:25:00.000Z,
,,,,,,,92,2025-11-23T21:26:00.000Z,12264
,,,,,,,100,2025-11-23T21:28:00.000Z,12384
,,,,,,,98,2025-11-23T21:29:00.000Z,12444
,,,,,,,97,2025-11-23T21:30:00.000Z,12504
823,4.511730397539784e-38,,38,2.4358771205358295e-41,,,,2025-11-23T21:30:00.000Z,12504
,,,,,,,102,2025-11-23T21:31:00.000Z,12564
165,6.810310536618611e-39,,160,0,,,,2025-11-23T21:31:00.000Z,12564
,,,,,,,99,2025-11-23T21:32:00.000Z,12624
,,,,,,,91,2025-11-23T21:33:00.000Z,12684
,,,,,,,87,2025-11-23T21:34:00.000Z,12744
,,,,,,,84,2025-11-23T21:35:00.000Z,12804
,,,136,,,,,2025-11-23T21:35:00.000Z,
,,,,,,,83,2025-11-23T21:36:00.000Z,12864
,,,,,,,95,2025-11-23T21:37:00.000Z,12924
,,,,,,,92,2025-11-23T21:38:00.000Z,12984
,,,,,,,105,2025-11-23T21:39:00.000Z,13044
,,,,,,,108,2025-11-23T21:40:00.000Z,13104
830,4.595808305399273e-38,,102,2.463622830129461e-41,,,,2025-11-23T21:40:00.000Z,13104
,,,,,,,103,2025-11-23T21:41:00.000Z,13164
167,6.8943884444781e-39,,160,0,,,,2025-11-23T21:41:00.000Z,13164
,,,,,,,101,2025-11-23T21:42:00.000Z,13224
,,,,,,,97,2025-11-23T21:43:00.000Z,13284
,,,,,,,100,2025-11-23T21:44:00.000Z,13344
,,,136,,,,,2025-11-23T21:44:00.000Z,
,,,,,,,99,2025-11-23T21:45:00.000Z,13404
,,,8,,,,,2025-11-23T21:45:00.000Z,
,,,,,,,92,2025-11-23T21:46:00.000Z,13464
,,,104,,,,,2025-11-23T21:46:00.000Z,
,,,,,,,97,2025-11-23T21:48:00.000Z,13584
,,,,,,,105,2025-11-23T21:49:00.000Z,13644
,,,,,,,111,2025-11-23T21:50:00.000Z,13704
,,,,,,,108,2025-11-23T21:51:00.000Z,13764
,,,,,,,114,2025-11-23T21:52:00.000Z,13824
,,,,,,,112,2025-11-23T21:53:00.000Z,13884
849,4.725057349515965e-38,,70,2.5205155477810485e-41,,,,2025-11-23T21:53:00.000Z,13884
,,,,,,,109,2025-11-23T21:54:00.000Z,13944
167,6.978466352337589e-39,,128,0,,,,2025-11-23T21:54:00.000Z,13944
,,,,,,,101,2025-11-23T21:55:00.000Z,14004
849,4.758688512659761e-38,,70,2.5226174954775357e-41,,,,2025-11-23T21:55:00.000Z,14004
,,,,,,,89,2025-11-23T21:56:00.000Z,14064
,,,72,,,,,2025-11-23T21:56:00.000Z,
,,,,,,,86,2025-11-23T21:57:00.000Z,14124
849,4.792319675803557e-38,,70,2.523878664095428e-41,,,,2025-11-23T21:57:00.000Z,14124
,,,,,,,89,2025-11-23T21:59:00.000Z,14244
,,,104,,,,,2025-11-23T21:59:00.000Z,
,,,,,,,85,2025-11-23T22:00:00.000Z,14304
849,4.825950838947352e-38,,38,2.526541131177645e-41,,,,2025-11-23T22:00:00.000Z,14304
,,,,,,,87,2025-11-23T22:02:00.000Z,14424
,,,,,,,85,2025-11-23T22:03:00.000Z,14484
,,,,,,,84,2025-11-23T22:04:00.000Z,14544
,,,136,,,,,2025-11-23T22:04:00.000Z,
,,,,,,,88,2025-11-23T22:06:00.000Z,14664
854,4.893213165234944e-38,,70,2.541254765053056e-41,,,,2025-11-23T22:06:00.000Z,14664
,,,,,,,107,2025-11-23T22:07:00.000Z,14724
169,7.062544260197078e-39,,96,0,,,,2025-11-23T22:07:00.000Z,14724
,,,,,,,106,2025-11-23T22:08:00.000Z,14784
854,4.926844328378739e-38,,134,2.542796193363813e-41,,,,2025-11-23T22:08:00.000Z,14784
,,,,,,,92,2025-11-23T22:09:00.000Z,14844
,,,,,,,90,2025-11-23T22:10:00.000Z,14904
,,,,,,,86,2025-11-23T22:11:00.000Z,14964
,,,104,,,,,2025-11-23T22:12:00.000Z,
169,7.062544260197078e-39,"generic",,0,0,1032,,2025-11-23T22:12:00.000Z,
854,4.926844328378739e-38,"walking",,2.542796193363813e-41,2.082587356904114e-42,1032,,2025-11-23T22:12:00.000Z,
26,7.567011707354012e-40,"running",,6.992479336980837e-43,8.590239846003994e-44,1032,,2025-11-23T22:12:00.000Z,
,,,,,,,,2025-11-23T22:12:00.000Z,
