body_battery,field_four,field_two,stress_level_time,stress_level_value
5,1,101,2025-11-24T02:54:00.000Z,
5,1,102,2025-11-24T02:55:00.000Z,65534
5,1,102,2025-11-24T02:56:00.000Z,65534
5,1,102,2025-11-24T02:57:00.000Z,65534
5,1,102,2025-11-24T02:58:00.000Z,65534
5,1,102,2025-11-24T02:59:00.000Z,65534
5,1,102,2025-11-24T03:00:00.000Z,65534
5,1,101,2025-11-24T03:01:00.000Z,
5,1,102,2025-11-24T03:02:00.000Z,65534
5,1,102,2025-11-24T03:03:00.000Z,65534
5,1,102,2025-11-24T03:04:00.000Z,65534
5,1,102,2025-11-24T03:05:00.000Z,65534
5,1,102,2025-11-24T03:06:00.000Z,65534
5,1,101,2025-11-24T03:07:00.000Z,
5,1,102,2025-11-24T03:08:00.000Z,65534
5,1,102,2025-11-24T03:09:00.000Z,65534
5,1,102,2025-11-24T03:10:00.000Z,65534
5,1,102,2025-11-24T03:11:00.000Z,65534
5,1,102,2025-11-24T03:12:00.000Z,65534
5,1,165,2025-11-24T03:13:00.000Z,93
5,1,101,2025-11-24T03:14:00.000Z,
5,1,171,2025-11-24T03:15:00.000Z,89
5,1,171,2025-11-24T03:16:00.000Z,89
5,1,181,2025-11-24T03:17:00.000Z,81
5,1,174,2025-11-24T03:18:00.000Z,87
5,1,179,2025-11-24T03:19:00.000Z,83
5,1,178,2025-11-24T03:20:00.000Z,84
5,1,170,2025-11-24T03:21:00.000Z,90
5,1,173,2025-11-24T03:22:00.000Z,87
5,1,178,2025-11-24T03:23:00.000Z,84
5,1,178,2025-11-24T03:24:00.000Z,84
5,1,190,2025-11-24T03:25:00.000Z,75
5,1,177,2025-11-24T03:26:00.000Z,84
5,1,176,2025-11-24T03:27:00.000Z,85
5,1,177,2025-11-24T03:28:00.000Z,84
5,1,186,2025-11-24T03:29:00.000Z,78
5,1,212,2025-11-24T03:30:00.000Z,58
5,1,232,2025-11-24T03:31:00.000Z,43
5,1,202,2025-11-24T03:32:00.000Z,66
5,1,212,2025-11-24T03:33:00.000Z,58
5,1,223,2025-11-24T03:34:00.000Z,50
5,1,206,2025-11-24T03:35:00.000Z,63
5,1,225,2025-11-24T03:36:00.000Z,48
5,1,199,2025-11-24T03:37:00.000Z,68
5,1,218,2025-11-24T03:38:00.000Z,54
5,1,218,2025-11-24T03:39:00.000Z,54
5,1,222,2025-11-24T03:40:00.000Z,51
5,1,203,2025-11-24T03:41:00.000Z,65
5,1,210,2025-11-24T03:42:00.000Z,60
5,1,241,2025-11-24T03:43:00.000Z,36
5,1,235,2025-11-24T03:44:00.000Z,41
5,1,232,2025-11-24T03:45:00.000Z,43
5,1,218,2025-11-24T03:46:00.000Z,54
5,1,224,2025-11-24T03:47:00.000Z,49
5,1,240,2025-11-24T03:48:00.000Z,37
5,1,212,2025-11-24T03:49:00.000Z,58
5,1,216,2025-11-24T03:50:00.000Z,55
5,1,228,2025-11-24T03:51:00.000Z,46
5,1,253,2025-11-24T03:52:00.000Z,27
5,1,209,2025-11-24T03:53:00.000Z,60
5,1,196,2025-11-24T03:54:00.000Z,70
5,1,199,2025-11-24T03:55:00.000Z,68
5,1,197,2025-11-24T03:56:00.000Z,69
5,1,194,2025-11-24T03:57:00.000Z,72
5,1,204,2025-11-24T03:58:00.000Z,64
5,1,221,2025-11-24T03:59:00.000Z,51
5,1,216,2025-11-24T04:00:00.000Z,55
5,1,202,2025-11-24T04:01:00.000Z,66
5,1,208,2025-11-24T04:02:00.000Z,61
5,1,205,2025-11-24T04:03:00.000Z,63
5,1,210,2025-11-24T04:04:00.000Z,60
5,1,212,2025-11-24T04:05:00.000Z,58
5,1,183,2025-11-24T04:06:00.000Z,80
