body_battery,field_four,field_two,stress_level_time,stress_level_value
17,1,20,2025-11-23T10:10:00.000Z,20
17,1,31,2025-11-23T10:11:00.000Z,17
18,1,31,2025-11-23T10:12:00.000Z,17
18,1,29,2025-11-23T10:13:00.000Z,18
18,1,24,2025-11-23T10:14:00.000Z,19
18,1,23,2025-11-23T10:15:00.000Z,19
18,1,10,2025-11-23T10:16:00.000Z,22
18,1,102,2025-11-23T10:17:00.000Z,65534
18,1,187,2025-11-23T10:18:00.000Z,77
18,1,194,2025-11-23T10:19:00.000Z,72
18,1,202,2025-11-23T10:20:00.000Z,66
18,1,102,2025-11-23T10:21:00.000Z,65534
18,1,102,2025-11-23T10:22:00.000Z,65534
18,1,163,2025-11-23T10:23:00.000Z,95
18,1,166,2025-11-23T10:24:00.000Z,93
18,1,182,2025-11-23T10:25:00.000Z,81
18,1,102,2025-11-23T10:26:00.000Z,65534
18,1,102,2025-11-23T10:27:00.000Z,65534
18,1,102,2025-11-23T10:28:00.000Z,65534
18,1,102,2025-11-23T10:29:00.000Z,65534
18,1,102,2025-11-23T10:30:00.000Z,65534
18,1,102,2025-11-23T10:31:00.000Z,65534
18,1,102,2025-11-23T10:32:00.000Z,65534
18,1,168,2025-11-23T10:33:00.000Z,91
18,1,167,2025-11-23T10:34:00.000Z,92
18,1,102,2025-11-23T10:35:00.000Z,65534
18,1,102,2025-11-23T10:36:00.000Z,65534
16,1,102,2025-11-23T10:37:00.000Z,65534
16,1,172,2025-11-23T10:38:00.000Z,88
16,1,102,2025-11-23T10:39:00.000Z,65534
16,1,102,2025-11-23T10:40:00.000Z,65534
16,1,102,2025-11-23T10:41:00.000Z,65534
16,1,102,2025-11-23T10:42:00.000Z,65534
16,1,102,2025-11-23T10:43:00.000Z,65534
16,1,102,2025-11-23T10:44:00.000Z,65534
15,1,102,2025-11-23T10:45:00.000Z,65534
15,1,102,2025-11-23T10:46:00.000Z,65534
15,1,102,2025-11-23T10:47:00.000Z,65534
15,1,102,2025-11-23T10:48:00.000Z,65534
15,1,102,2025-11-23T10:49:00.000Z,65534
15,1,176,2025-11-23T10:50:00.000Z,85
15,1,102,2025-11-23T10:51:00.000Z,65534
15,1,102,2025-11-23T10:52:00.000Z,65534
14,1,102,2025-11-23T10:53:00.000Z,65534
14,1,102,2025-11-23T10:54:00.000Z,65534
14,1,102,2025-11-23T10:55:00.000Z,65534
14,1,102,2025-11-23T10:56:00.000Z,65534
14,1,102,2025-11-23T10:57:00.000Z,65534
14,1,102,2025-11-23T10:58:00.000Z,65534
14,1,102,2025-11-23T10:59:00.000Z,65534
14,1,102,2025-11-23T11:00:00.000Z,65534
14,1,102,2025-11-23T11:01:00.000Z,65534
14,1,102,2025-11-23T11:02:00.000Z,65534
14,1,102,2025-11-23T11:03:00.000Z,65534
13,1,101,2025-11-23T11:04:00.000Z,
13,1,102,2025-11-23T11:05:00.000Z,65534
13,1,101,2025-11-23T11:06:00.000Z,
13,1,101,2025-11-23T11:07:00.000Z,
13,1,101,2025-11-23T11:08:00.000Z,
13,1,101,2025-11-23T11:09:00.000Z,
13,1,101,2025-11-23T11:10:00.000Z,
13,1,101,2025-11-23T11:11:00.000Z,
13,1,101,2025-11-23T11:12:00.000Z,
13,1,101,2025-11-23T11:13:00.000Z,
13,1,101,2025-11-23T11:14:00.000Z,
13,1,101,2025-11-23T11:15:00.000Z,
13,1,101,2025-11-23T11:16:00.000Z,
13,1,101,2025-11-23T11:17:00.000Z,
13,1,101,2025-11-23T11:18:00.000Z,
13,1,17,2025-11-23T11:19:00.000Z,21
13,1,101,2025-11-23T11:20:00.000Z,
13,1,101,2025-11-23T11:21:00.000Z,
13,1,101,2025-11-23T11:22:00.000Z,
13,1,101,2025-11-23T11:23:00.000Z,
13,1,101,2025-11-23T11:24:00.000Z,
13,1,20,2025-11-23T11:25:00.000Z,20
13,1,213,2025-11-23T11:26:00.000Z,57
13,1,229,2025-11-23T11:27:00.000Z,45
13,1,212,2025-11-23T11:28:00.000Z,58
13,1,102,2025-11-23T11:29:00.000Z,65534
13,1,101,2025-11-23T11:30:00.000Z,
12,1,102,2025-11-23T11:31:00.000Z,65534
12,1,102,2025-11-23T11:32:00.000Z,65534
12,1,165,2025-11-23T11:33:00.000Z,93
12,1,102,2025-11-23T11:34:00.000Z,65534
12,1,102,2025-11-23T11:35:00.000Z,65534
12,1,102,2025-11-23T11:36:00.000Z,65534
12,1,102,2025-11-23T11:37:00.000Z,65534
12,1,102,2025-11-23T11:38:00.000Z,65534
12,1,102,2025-11-23T11:39:00.000Z,65534
12,1,102,2025-11-23T11:40:00.000Z,65534
11,1,102,2025-11-23T11:41:00.000Z,65534
11,1,102,2025-11-23T11:42:00.000Z,65534
11,1,102,2025-11-23T11:43:00.000Z,65534
11,1,102,2025-11-23T11:44:00.000Z,65534
11,1,101,2025-11-23T11:45:00.000Z,
11,1,231,2025-11-23T11:46:00.000Z,44
11,1,205,2025-11-23T11:47:00.000Z,63
11,1,218,2025-11-23T11:48:00.000Z,54
11,1,217,2025-11-23T11:49:00.000Z,54
11,1,241,2025-11-23T11:50:00.000Z,36
11,1,102,2025-11-23T11:51:00.000Z,65534
11,1,102,2025-11-23T11:52:00.000Z,65534
11,1,102,2025-11-23T11:53:00.000Z,65534
11,1,102,2025-11-23T11:54:00.000Z,65534
11,1,102,2025-11-23T11:55:00.000Z,65534
11,1,102,2025-11-23T11:56:00.000Z,65534
11,1,102,2025-11-23T11:57:00.000Z,65534
11,1,102,2025-11-23T11:58:00.000Z,65534
11,1,102,2025-11-23T11:59:00.000Z,65534
11,1,102,2025-11-23T12:00:00.000Z,65534
10,1,199,2025-11-23T12:01:00.000Z,68
10,1,102,2025-11-23T12:02:00.000Z,65534
10,1,102,2025-11-23T12:03:00.000Z,65534
10,1,102,2025-11-23T12:04:00.000Z,65534
10,1,102,2025-11-23T12:05:00.000Z,65534
10,1,186,2025-11-23T12:06:00.000Z,78
10,1,191,2025-11-23T12:07:00.000Z,74
10,1,196,2025-11-23T12:08:00.000Z,70
10,1,212,2025-11-23T12:09:00.000Z,58
10,1,190,2025-11-23T12:10:00.000Z,75
10,1,190,2025-11-23T12:11:00.000Z,75
10,1,195,2025-11-23T12:12:00.000Z,71
10,1,197,2025-11-23T12:13:00.000Z,69
10,1,179,2025-11-23T12:14:00.000Z,83
10,1,183,2025-11-23T12:15:00.000Z,80
10,1,184,2025-11-23T12:16:00.000Z,79
10,1,187,2025-11-23T12:17:00.000Z,77
10,1,202,2025-11-23T12:18:00.000Z,66
10,1,196,2025-11-23T12:19:00.000Z,70
9,1,191,2025-11-23T12:20:00.000Z,74
9,1,186,2025-11-23T12:21:00.000Z,78
9,1,186,2025-11-23T12:22:00.000Z,78
9,1,186,2025-11-23T12:23:00.000Z,78
9,1,189,2025-11-23T12:24:00.000Z,75
9,1,189,2025-11-23T12:25:00.000Z,75
9,1,212,2025-11-23T12:26:00.000Z,58
9,1,187,2025-11-23T12:27:00.000Z,77
9,1,210,2025-11-23T12:28:00.000Z,60
9,1,221,2025-11-23T12:29:00.000Z,51
9,1,232,2025-11-23T12:30:00.000Z,43
9,1,233,2025-11-23T12:31:00.000Z,42
9,1,233,2025-11-23T12:32:00.000Z,42
9,1,231,2025-11-23T12:33:00.000Z,44
9,1,237,2025-11-23T12:34:00.000Z,39
9,1,239,2025-11-23T12:35:00.000Z,38
9,1,241,2025-11-23T12:36:00.000Z,36
9,1,239,2025-11-23T12:37:00.000Z,38
9,1,234,2025-11-23T12:38:00.000Z,42
9,1,231,2025-11-23T12:39:00.000Z,44
9,1,248,2025-11-23T12:40:00.000Z,31
9,1,241,2025-11-23T12:41:00.000Z,36
9,1,212,2025-11-23T12:42:00.000Z,58
9,1,240,2025-11-23T12:43:00.000Z,37
9,1,228,2025-11-23T12:44:00.000Z,46
9,1,225,2025-11-23T12:45:00.000Z,48
9,1,242,2025-11-23T12:46:00.000Z,36
9,1,236,2025-11-23T12:47:00.000Z,40
9,1,2,2025-11-23T12:48:00.000Z,24
9,1,239,2025-11-23T12:49:00.000Z,38
9,1,248,2025-11-23T12:50:00.000Z,31
9,1,251,2025-11-23T12:51:00.000Z,29
9,1,11,2025-11-23T12:52:00.000Z,22
9,1,245,2025-11-23T12:53:00.000Z,33
9,1,16,2025-11-23T12:54:00.000Z,21
9,1,248,2025-11-23T12:55:00.000Z,31
9,1,8,2025-11-23T12:56:00.000Z,23
9,1,252,2025-11-23T12:57:00.000Z,28
9,1,254,2025-11-23T12:58:00.000Z,27
9,1,1,2025-11-23T12:59:00.000Z,25
9,1,253,2025-11-23T13:00:00.000Z,27
8,1,13,2025-11-23T13:01:00.000Z,22
8,1,39,2025-11-23T13:02:00.000Z,15
8,1,31,2025-11-23T13:03:00.000Z,17
8,1,9,2025-11-23T13:04:00.000Z,23
8,1,18,2025-11-23T13:05:00.000Z,20
8,1,10,2025-11-23T13:06:00.000Z,22
8,1,250,2025-11-23T13:07:00.000Z,30
8,1,247,2025-11-23T13:08:00.000Z,32
8,1,223,2025-11-23T13:09:00.000Z,50
8,1,236,2025-11-23T13:10:00.000Z,40
8,1,211,2025-11-23T13:11:00.000Z,59
8,1,238,2025-11-23T13:12:00.000Z,39
8,1,246,2025-11-23T13:13:00.000Z,33
8,1,241,2025-11-23T13:14:00.000Z,36
8,1,229,2025-11-23T13:15:00.000Z,45
8,1,102,2025-11-23T13:16:00.000Z,65534
8,1,102,2025-11-23T13:17:00.000Z,65534
8,1,102,2025-11-23T13:18:00.000Z,65534
8,1,102,2025-11-23T13:19:00.000Z,65534
8,1,211,2025-11-23T13:20:00.000Z,59
8,1,217,2025-11-23T13:21:00.000Z,54
8,1,102,2025-11-23T13:22:00.000Z,65534
8,1,102,2025-11-23T13:23:00.000Z,65534
8,1,182,2025-11-23T13:24:00.000Z,81
8,1,232,2025-11-23T13:25:00.000Z,43
8,1,243,2025-11-23T13:26:00.000Z,35
8,1,240,2025-11-23T13:27:00.000Z,37
8,1,240,2025-11-23T13:28:00.000Z,37
8,1,244,2025-11-23T13:29:00.000Z,34
8,1,243,2025-11-23T13:30:00.000Z,35
8,1,241,2025-11-23T13:31:00.000Z,36
8,1,233,2025-11-23T13:32:00.000Z,42
