body_battery,field_four,field_two,stress_level_time,stress_level_value
5,1,102,2025-11-23T21:19:00.000Z,65534
5,1,101,2025-11-23T21:20:00.000Z,
5,1,186,2025-11-23T21:21:00.000Z,78
5,1,208,2025-11-23T21:22:00.000Z,61
5,1,217,2025-11-23T21:23:00.000Z,54
5,1,183,2025-11-23T21:24:00.000Z,80
5,1,196,2025-11-23T21:25:00.000Z,70
5,1,212,2025-11-23T21:26:00.000Z,58
5,1,212,2025-11-23T21:27:00.000Z,58
5,1,198,2025-11-23T21:28:00.000Z,69
5,1,228,2025-11-23T21:29:00.000Z,46
5,1,196,2025-11-23T21:30:00.000Z,70
5,1,199,2025-11-23T21:31:00.000Z,68
5,1,200,2025-11-23T21:32:00.000Z,67
5,1,192,2025-11-23T21:33:00.000Z,73
5,1,215,2025-11-23T21:34:00.000Z,56
5,1,206,2025-11-23T21:35:00.000Z,63
5,1,206,2025-11-23T21:36:00.000Z,63
5,1,102,2025-11-23T21:37:00.000Z,65534
5,1,102,2025-11-23T21:38:00.000Z,65534
5,1,102,2025-11-23T21:39:00.000Z,65534
5,1,195,2025-11-23T21:40:00.000Z,71
5,1,199,2025-11-23T21:41:00.000Z,68
5,1,194,2025-11-23T21:42:00.000Z,72
5,1,190,2025-11-23T21:43:00.000Z,75
5,1,182,2025-11-23T21:44:00.000Z,81
5,1,183,2025-11-23T21:45:00.000Z,80
5,1,194,2025-11-23T21:46:00.000Z,72
5,1,215,2025-11-23T21:47:00.000Z,56
5,1,102,2025-11-23T21:48:00.000Z,65534
5,1,102,2025-11-23T21:49:00.000Z,65534
5,1,102,2025-11-23T21:50:00.000Z,65534
5,1,102,2025-11-23T21:51:00.000Z,65534
5,1,177,2025-11-23T21:52:00.000Z,84
5,1,102,2025-11-23T21:53:00.000Z,65534
5,1,186,2025-11-23T21:54:00.000Z,78
5,1,193,2025-11-23T21:55:00.000Z,72
5,1,211,2025-11-23T21:56:00.000Z,59
5,1,227,2025-11-23T21:57:00.000Z,47
5,1,188,2025-11-23T21:58:00.000Z,76
5,1,195,2025-11-23T21:59:00.000Z,71
5,1,218,2025-11-23T22:00:00.000Z,54
5,1,215,2025-11-23T22:01:00.000Z,56
5,1,216,2025-11-23T22:02:00.000Z,55
5,1,214,2025-11-23T22:03:00.000Z,57
5,1,230,2025-11-23T22:04:00.000Z,45
5,1,102,2025-11-23T22:05:00.000Z,65534
5,1,102,2025-11-23T22:06:00.000Z,65534
5,1,199,2025-11-23T22:07:00.000Z,68
5,1,190,2025-11-23T22:08:00.000Z,75
5,1,240,2025-11-23T22:09:00.000Z,37
5,1,219,2025-11-23T22:10:00.000Z,53
5,1,242,2025-11-23T22:11:00.000Z,36
5,1,221,2025-11-23T22:12:00.000Z,51
