active_calories,active_time,activity_type,current_activity_type_intensity,cycles,distance,duration_min,heart_rate,moderate_activity_minutes,timestamp,timestamp16
325,1.5134023414708024e-38,,38,1.0797004667622716e-41,,,,,2025-11-23T15:21:00.000Z,55900
,,,,,,,127,,2025-11-23T15:22:00.000Z,55960
62,2.1860256043467146e-39,,192,0,,,,,2025-11-23T15:22:00.000Z,55960
,,,,,,,122,,2025-11-23T15:23:00.000Z,56020
,,,,,,,114,,2025-11-23T15:24:00.000Z,56080
,,,,,,,112,,2025-11-23T15:25:00.000Z,56140
334,1.5386257138286491e-38,,38,1.0927325424804924e-41,,,,,2025-11-23T15:25:00.000Z,56140
,,,,,,,104,,2025-11-23T15:27:00.000Z,56260
67,2.3541814200656927e-39,,160,0,,,,,2025-11-23T15:27:00.000Z,56260
,,,,,,,103,,2025-11-23T15:28:00.000Z,56320
335,1.539746752600109e-38,,70,1.0945542304841146e-41,,,,,2025-11-23T15:28:00.000Z,56320
,,,,,,,105,,2025-11-23T15:29:00.000Z,56380
339,1.5480144135396254e-38,,6,1.0963759184877369e-41,,,,,2025-11-23T15:29:00.000Z,56380
,,,,,,,114,,2025-11-23T15:30:00.000Z,56440
69,2.4382593279251817e-39,,192,0,,,,,2025-11-23T15:30:00.000Z,56440
,,,,,,,118,,2025-11-23T15:31:00.000Z,56500
,,,,,,,112,,2025-11-23T15:32:00.000Z,56560
,,,,,,,111,,2025-11-23T15:33:00.000Z,56620
,,,,,,,120,,2025-11-23T15:34:00.000Z,56680
,,,,,,,116,,2025-11-23T15:35:00.000Z,56740
,,,,,,,115,,2025-11-23T15:36:00.000Z,56800
,,,,,,,116,,2025-11-23T15:37:00.000Z,56860
,,,,,,,112,,2025-11-23T15:38:00.000Z,56920
,,,,,,,106,,2025-11-23T15:39:00.000Z,56980
363,1.6236845306131655e-38,,70,1.152007467521432e-41,,,,,2025-11-23T15:39:00.000Z,56980
,,,,,,,103,,2025-11-23T15:40:00.000Z,57040
,,,8,,,,,,2025-11-23T15:40:00.000Z,
,,,,,,,96,,2025-11-23T15:41:00.000Z,57100
,,,,,,,94,,2025-11-23T15:42:00.000Z,57160
,,,,,,,90,,2025-11-23T15:43:00.000Z,57220
,,,72,,,,,,2025-11-23T15:43:00.000Z,
,,,,,,,89,,2025-11-23T15:44:00.000Z,57280
,,,8,,,,,,2025-11-23T15:44:00.000Z,
,,,,,,,87,,2025-11-23T15:45:00.000Z,57340
,,,136,,,,,,2025-11-23T15:45:00.000Z,
69,2.4382593279251817e-39,"generic",,0,0,645,,,2025-11-23T15:45:00.000Z,
363,1.6236845306131655e-38,"walking",,1.152007467521432e-41,9.43509670313007e-43,645,,,2025-11-23T15:45:00.000Z,
25,6.726232628759122e-40,"running",,6.389920997321166e-43,7.849933867301193e-44,645,,,2025-11-23T15:45:00.000Z,
,,,,,,,,,2025-11-23T15:45:00.000Z,
