data16,event,event_type,timestamp
200,,"marker",2025-11-23T10:09:00.000Z
53,,"marker",2025-11-23T10:16:00.000Z
1,,"marker",2025-11-23T10:17:00.000Z
12,,"marker",2025-11-23T10:29:00.000Z
3,,"marker",2025-11-23T10:32:00.000Z
1,,"marker",2025-11-23T10:33:00.000Z
4,,"marker",2025-11-23T10:37:00.000Z
1,,"marker",2025-11-23T10:38:00.000Z
28,,"marker",2025-11-23T11:06:00.000Z
1,,"marker",2025-11-23T11:07:00.000Z
10,,"marker",2025-11-23T11:17:00.000Z
1,,"marker",2025-11-23T11:18:00.000Z
2,,"marker",2025-11-23T11:20:00.000Z
2,,"marker",2025-11-23T11:22:00.000Z
1,,"marker",2025-11-23T11:23:00.000Z
1,,"marker",2025-11-23T11:24:00.000Z
1,,"marker",2025-11-23T11:25:00.000Z
2,,"marker",2025-11-23T11:27:00.000Z
2,,"marker",2025-11-23T11:29:00.000Z
4,,"marker",2025-11-23T11:33:00.000Z
2,,"marker",2025-11-23T11:35:00.000Z
2,,"marker",2025-11-23T11:37:00.000Z
13,,"marker",2025-11-23T11:50:00.000Z
6,,"marker",2025-11-23T11:56:00.000Z
2,,"marker",2025-11-23T11:58:00.000Z
3,,"marker",2025-11-23T12:01:00.000Z
2,,"marker",2025-11-23T12:03:00.000Z
1,,"marker",2025-11-23T12:04:00.000Z
17,,"marker",2025-11-23T12:21:00.000Z
1,,"marker",2025-11-23T12:22:00.000Z
76,,"marker",2025-11-23T13:38:00.000Z
23,,"marker",2025-11-23T14:01:00.000Z
1,,"marker",2025-11-23T14:02:00.000Z
2,,"marker",2025-11-23T14:04:00.000Z
1,,"marker",2025-11-23T14:05:00.000Z
1,,"marker",2025-11-23T14:06:00.000Z
3,,"marker",2025-11-23T14:09:00.000Z
1,,"marker",2025-11-23T14:10:00.000Z
1,,"marker",2025-11-23T14:11:00.000Z
3,,"marker",2025-11-23T14:14:00.000Z
1,,"marker",2025-11-23T14:15:00.000Z
1,,"marker",2025-11-23T14:16:00.000Z
12,,"marker",2025-11-23T14:28:00.000Z
5,,"marker",2025-11-23T14:33:00.000Z
