active_calories,active_time,activity_type,current_activity_type_intensity,cycles,distance,duration_min,heart_rate,timestamp,timestamp16
86,3.3210773604498165e-39,"generic",,0,0,1044,,2025-11-09T22:24:00.000Z,
325,1.1224400699241785e-38,"walking",,1.0693308581262679e-41,8.757947246214389e-43,1044,,2025-11-09T22:24:00.000Z,
,,,,,,,,2025-11-09T22:24:00.000Z,
,,,,,,,101,2025-11-09T22:25:00.000Z,51388
,,,,,,,97,2025-11-09T22:26:00.000Z,51448
,,,72,,,,,2025-11-09T22:26:00.000Z,
,,,,,,,106,2025-11-09T22:27:00.000Z,51508
87,3.342096837414689e-39,,32,0,,,,2025-11-09T22:27:00.000Z,51508
,,,,,,,98,2025-11-09T22:28:00.000Z,51568
,,,,,,,89,2025-11-09T22:29:00.000Z,51628
,,,,,,,87,2025-11-09T22:30:00.000Z,51688
,,,,,,,82,2025-11-09T22:31:00.000Z,51748
,,,104,,,,,2025-11-09T22:32:00.000Z,
,,,,,,,81,2025-11-09T22:33:00.000Z,51868
,,,,,,,82,2025-11-09T22:34:00.000Z,51928
,,,8,,,,,2025-11-09T22:35:00.000Z,
,,,,,,,83,2025-11-09T22:36:00.000Z,52048
,,,,,,,84,2025-11-09T22:37:00.000Z,52108
,,,136,,,,,2025-11-09T22:37:00.000Z,
,,,,,,,86,2025-11-09T22:38:00.000Z,52168
,,,,,,,81,2025-11-09T22:39:00.000Z,52228
,,,8,,,,,2025-11-09T22:39:00.000Z,
,,,,,,,82,2025-11-09T22:40:00.000Z,52288
,,,104,,,,,2025-11-09T22:40:00.000Z,
,,,,,,,84,2025-11-09T22:41:00.000Z,52348
,,,,,,,81,2025-11-09T22:42:00.000Z,52408
,,,,,,,82,2025-11-09T22:44:00.000Z,52528
,,,8,,,,,2025-11-09T22:44:00.000Z,
,,,,,,,84,2025-11-09T22:45:00.000Z,52588
,,,,,,,89,2025-11-09T22:46:00.000Z,52648
,,,136,,,,,2025-11-09T22:46:00.000Z,
,,,,,,,94,2025-11-09T22:47:00.000Z,52708
326,1.1245420176206657e-38,,102,1.0707321565905927e-41,,,,2025-11-09T22:47:00.000Z,52708
,,,,,,,97,2025-11-09T22:48:00.000Z,52768
,,,,,,,90,2025-11-09T22:49:00.000Z,52828
,,,,,,,84,2025-11-09T22:50:00.000Z,52888
,,,,,,,86,2025-11-09T22:51:00.000Z,52948
,,,,,,,85,2025-11-09T22:52:00.000Z,53008
,,,104,,,,,2025-11-09T22:53:00.000Z,
,,,,,,,88,2025-11-09T22:54:00.000Z,53128
,,,8,,,,,2025-11-09T22:54:00.000Z,
,,,,,,,90,2025-11-09T22:55:00.000Z,53188
,,,,,,,91,2025-11-09T22:56:00.000Z,53248
,,,136,,,,,2025-11-09T22:56:00.000Z,
,,,,,,,95,2025-11-09T22:57:00.000Z,53308
327,1.1308478607101274e-38,,70,1.0746557922907022e-41,,,,2025-11-09T22:57:00.000Z,53308
,,,,,,,103,2025-11-09T22:58:00.000Z,53368
,,,,,,,110,2025-11-09T22:59:00.000Z,53428
91,3.44719422223905e-39,,160,0,,,,2025-11-09T22:59:00.000Z,53428
,,,,,,,120,2025-11-09T23:00:00.000Z,53488
333,1.1392556514960763e-38,,102,1.083904362155246e-41,,,,2025-11-09T23:00:00.000Z,53488
,,,,,,,123,2025-11-09T23:01:00.000Z,53548
,,,,,,,116,2025-11-09T23:02:00.000Z,53608
,,,,,,,108,2025-11-09T23:03:00.000Z,53668
102,3.699427945817517e-39,,160,0,,,,2025-11-09T23:03:00.000Z,53668
,,,,,,,98,2025-11-09T23:04:00.000Z,53728
,,,136,,,,,2025-11-09T23:04:00.000Z,
,,,,,,,106,2025-11-09T23:05:00.000Z,53788
,,,,,,,117,2025-11-09T23:06:00.000Z,53848
,,,,,,,119,2025-11-09T23:07:00.000Z,53908
343,1.1623770761574358e-38,,38,1.0981976064913591e-41,,,,2025-11-09T23:07:00.000Z,53908
,,,,,,,111,2025-11-09T23:08:00.000Z,53968
105,3.783505853677006e-39,,128,0,,,,2025-11-09T23:08:00.000Z,53968
,,,,,,,102,2025-11-09T23:09:00.000Z,54028
,,,,,,,105,2025-11-09T23:10:00.000Z,54088
347,1.1791926577293336e-38,,6,1.1001594243414139e-41,,,,2025-11-09T23:10:00.000Z,54088
