data16,event,event_type,timestamp
200,,"marker",2025-11-09T05:00:00.000Z
3,,"marker",2025-11-09T05:03:00.000Z
3,,"marker",2025-11-09T05:06:00.000Z
2,,"marker",2025-11-09T05:08:00.000Z
4,,"marker",2025-11-09T05:12:00.000Z
1,,"marker",2025-11-09T05:13:00.000Z
3,,"marker",2025-11-09T05:16:00.000Z
2,,"marker",2025-11-09T05:18:00.000Z
2,,"marker",2025-11-09T05:20:00.000Z
25,,"marker",2025-11-09T05:45:00.000Z
2,,"marker",2025-11-09T05:47:00.000Z
2,,"marker",2025-11-09T05:49:00.000Z
0,,"marker",2025-11-09T05:53:00.000Z
6,,"marker",2025-11-09T05:55:00.000Z
3,,"marker",2025-11-09T05:58:00.000Z
3,,"marker",2025-11-09T06:01:00.000Z
1,,"marker",2025-11-09T06:02:00.000Z
15,,"marker",2025-11-09T06:17:00.000Z
2,,"marker",2025-11-09T06:19:00.000Z
1,,"marker",2025-11-09T06:20:00.000Z
3,,"marker",2025-11-09T06:23:00.000Z
12,,"marker",2025-11-09T06:35:00.000Z
12,,"marker",2025-11-09T06:47:00.000Z
2,,"marker",2025-11-09T06:49:00.000Z
12,,"marker",2025-11-09T07:01:00.000Z
2,,"marker",2025-11-09T07:03:00.000Z
1,,"marker",2025-11-09T07:04:00.000Z
1,,"marker",2025-11-09T07:05:00.000Z
2,,"marker",2025-11-09T07:07:00.000Z
2,,"marker",2025-11-09T07:09:00.000Z
1,,"marker",2025-11-09T07:10:00.000Z
3,,"marker",2025-11-09T07:13:00.000Z
1,,"marker",2025-11-09T07:14:00.000Z
