body_battery,field_four,field_two,stress_level_time,stress_level_value
5,1,35,2025-11-09T07:19:00.000Z,16
5,1,21,2025-11-09T07:20:00.000Z,20
5,1,42,2025-11-09T07:21:00.000Z,14
5,1,30,2025-11-09T07:22:00.000Z,17
5,1,26,2025-11-09T07:23:00.000Z,18
5,1,34,2025-11-09T07:24:00.000Z,16
5,1,27,2025-11-09T07:25:00.000Z,18
5,1,26,2025-11-09T07:26:00.000Z,18
5,1,23,2025-11-09T07:27:00.000Z,19
5,1,26,2025-11-09T07:28:00.000Z,18
5,1,31,2025-11-09T07:29:00.000Z,17
5,1,35,2025-11-09T07:30:00.000Z,16
5,1,43,2025-11-09T07:31:00.000Z,14
5,1,40,2025-11-09T07:32:00.000Z,15
5,1,39,2025-11-09T07:33:00.000Z,15
5,1,38,2025-11-09T07:34:00.000Z,15
5,1,42,2025-11-09T07:35:00.000Z,14
5,1,48,2025-11-09T07:36:00.000Z,13
5,1,55,2025-11-09T07:37:00.000Z,11
5,1,41,2025-11-09T07:38:00.000Z,15
5,1,48,2025-11-09T07:39:00.000Z,13
5,1,43,2025-11-09T07:40:00.000Z,14
5,1,44,2025-11-09T07:41:00.000Z,14
5,1,49,2025-11-09T07:42:00.000Z,13
5,1,46,2025-11-09T07:43:00.000Z,13
5,1,49,2025-11-09T07:44:00.000Z,13
5,1,40,2025-11-09T07:45:00.000Z,15
5,1,34,2025-11-09T07:46:00.000Z,16
5,1,47,2025-11-09T07:47:00.000Z,13
5,1,40,2025-11-09T07:48:00.000Z,15
5,1,16,2025-11-09T07:49:00.000Z,21
5,1,55,2025-11-09T07:50:00.000Z,11
5,1,45,2025-11-09T07:51:00.000Z,14
5,1,63,2025-11-09T07:52:00.000Z,9
5,1,54,2025-11-09T07:53:00.000Z,11
5,1,55,2025-11-09T07:54:00.000Z,11
5,1,53,2025-11-09T07:55:00.000Z,12
5,1,34,2025-11-09T07:56:00.000Z,16
5,1,43,2025-11-09T07:57:00.000Z,14
5,1,56,2025-11-09T07:58:00.000Z,11
5,1,46,2025-11-09T07:59:00.000Z,13
5,1,48,2025-11-09T08:00:00.000Z,13
5,1,53,2025-11-09T08:01:00.000Z,12
5,1,37,2025-11-09T08:02:00.000Z,16
5,1,50,2025-11-09T08:03:00.000Z,12
5,1,46,2025-11-09T08:04:00.000Z,13
5,1,46,2025-11-09T08:05:00.000Z,13
5,1,49,2025-11-09T08:06:00.000Z,13
