body_battery,field_four,field_two,stress_level_time,stress_level_value
14,1,102,2025-11-10T01:32:00.000Z,65534
14,1,102,2025-11-10T01:33:00.000Z,65534
14,1,102,2025-11-10T01:34:00.000Z,65534
14,1,102,2025-11-10T01:35:00.000Z,65534
14,1,101,2025-11-10T01:36:00.000Z,
14,1,224,2025-11-10T01:37:00.000Z,49
14,1,215,2025-11-10T01:38:00.000Z,56
14,1,190,2025-11-10T01:39:00.000Z,75
14,1,204,2025-11-10T01:40:00.000Z,64
14,1,206,2025-11-10T01:41:00.000Z,63
13,1,183,2025-11-10T01:42:00.000Z,80
12,1,176,2025-11-10T01:43:00.000Z,85
12,1,180,2025-11-10T01:44:00.000Z,82
12,1,177,2025-11-10T01:45:00.000Z,84
12,1,175,2025-11-10T01:46:00.000Z,86
12,1,177,2025-11-10T01:47:00.000Z,84
12,1,194,2025-11-10T01:48:00.000Z,72
12,1,200,2025-11-10T01:49:00.000Z,67
12,1,228,2025-11-10T01:50:00.000Z,46
12,1,193,2025-11-10T01:51:00.000Z,72
12,1,209,2025-11-10T01:52:00.000Z,60
12,1,208,2025-11-10T01:53:00.000Z,61
12,1,243,2025-11-10T01:54:00.000Z,35
12,1,224,2025-11-10T01:55:00.000Z,49
12,1,204,2025-11-10T01:56:00.000Z,64
12,1,226,2025-11-10T01:57:00.000Z,48
12,1,220,2025-11-10T01:58:00.000Z,52
12,1,207,2025-11-10T01:59:00.000Z,62
12,1,223,2025-11-10T02:00:00.000Z,50
12,1,245,2025-11-10T02:01:00.000Z,33
12,1,204,2025-11-10T02:02:00.000Z,64
12,1,203,2025-11-10T02:03:00.000Z,65
11,1,217,2025-11-10T02:04:00.000Z,54
11,1,233,2025-11-10T02:05:00.000Z,42
11,1,224,2025-11-10T02:06:00.000Z,49
11,1,215,2025-11-10T02:07:00.000Z,56
11,1,214,2025-11-10T02:08:00.000Z,57
11,1,208,2025-11-10T02:09:00.000Z,61
11,1,211,2025-11-10T02:10:00.000Z,59
11,1,205,2025-11-10T02:11:00.000Z,63
