body_battery,field_four,field_two,stress_level_time,stress_level_value
12,1,102,2025-11-16T05:01:00.000Z,65534
12,1,102,2025-11-16T05:02:00.000Z,65534
12,1,102,2025-11-16T05:03:00.000Z,65534
12,1,102,2025-11-16T05:04:00.000Z,65534
12,1,102,2025-11-16T05:05:00.000Z,65534
12,1,187,2025-11-16T05:06:00.000Z,77
12,1,190,2025-11-16T05:07:00.000Z,75
12,1,219,2025-11-16T05:08:00.000Z,53
11,1,231,2025-11-16T05:09:00.000Z,44
11,1,216,2025-11-16T05:10:00.000Z,55
11,1,198,2025-11-16T05:11:00.000Z,69
11,1,102,2025-11-16T05:12:00.000Z,65534
11,1,102,2025-11-16T05:13:00.000Z,65534
11,1,102,2025-11-16T05:14:00.000Z,65534
11,1,210,2025-11-16T05:15:00.000Z,60
11,1,243,2025-11-16T05:16:00.000Z,35
11,1,0,2025-11-16T05:17:00.000Z,25
11,1,0,2025-11-16T05:18:00.000Z,25
11,1,17,2025-11-16T05:19:00.000Z,21
11,1,3,2025-11-16T05:20:00.000Z,24
11,1,15,2025-11-16T05:21:00.000Z,21
11,1,14,2025-11-16T05:22:00.000Z,21
11,1,255,2025-11-16T05:23:00.000Z,26
11,1,8,2025-11-16T05:24:00.000Z,23
11,1,251,2025-11-16T05:25:00.000Z,29
11,1,252,2025-11-16T05:26:00.000Z,28
11,1,0,2025-11-16T05:27:00.000Z,25
11,1,11,2025-11-16T05:28:00.000Z,22
11,1,246,2025-11-16T05:29:00.000Z,33
11,1,2,2025-11-16T05:30:00.000Z,24
11,1,249,2025-11-16T05:31:00.000Z,30
11,1,247,2025-11-16T05:32:00.000Z,32
11,1,254,2025-11-16T05:33:00.000Z,27
11,1,246,2025-11-16T05:34:00.000Z,33
11,1,242,2025-11-16T05:35:00.000Z,36
11,1,248,2025-11-16T05:36:00.000Z,31
11,1,246,2025-11-16T05:37:00.000Z,33
11,1,253,2025-11-16T05:38:00.000Z,27
11,1,9,2025-11-16T05:39:00.000Z,23
11,1,3,2025-11-16T05:40:00.000Z,24
11,1,6,2025-11-16T05:41:00.000Z,23
10,1,254,2025-11-16T05:42:00.000Z,27
10,1,246,2025-11-16T05:43:00.000Z,33
10,1,17,2025-11-16T05:44:00.000Z,21
10,1,26,2025-11-16T05:45:00.000Z,18
10,1,246,2025-11-16T05:46:00.000Z,33
10,1,243,2025-11-16T05:47:00.000Z,35
10,1,8,2025-11-16T05:48:00.000Z,23
10,1,253,2025-11-16T05:49:00.000Z,27
10,1,1,2025-11-16T05:50:00.000Z,25
10,1,2,2025-11-16T05:51:00.000Z,24
10,1,2,2025-11-16T05:52:00.000Z,24
10,1,0,2025-11-16T05:53:00.000Z,25
10,1,252,2025-11-16T05:54:00.000Z,28
10,1,249,2025-11-16T05:55:00.000Z,30
10,1,250,2025-11-16T05:56:00.000Z,30
10,1,251,2025-11-16T05:57:00.000Z,29
10,1,1,2025-11-16T05:58:00.000Z,25
10,1,247,2025-11-16T05:59:00.000Z,32
10,1,18,2025-11-16T06:00:00.000Z,20
10,1,21,2025-11-16T06:01:00.000Z,20
10,1,3,2025-11-16T06:02:00.000Z,24
10,1,6,2025-11-16T06:03:00.000Z,23
10,1,251,2025-11-16T06:04:00.000Z,29
10,1,2,2025-11-16T06:05:00.000Z,24
10,1,254,2025-11-16T06:06:00.000Z,27
10,1,0,2025-11-16T06:07:00.000Z,25
10,1,253,2025-11-16T06:08:00.000Z,27
10,1,252,2025-11-16T06:09:00.000Z,28
10,1,102,2025-11-16T06:10:00.000Z,65534
10,1,194,2025-11-16T06:11:00.000Z,72
10,1,218,2025-11-16T06:12:00.000Z,54
10,1,102,2025-11-16T06:13:00.000Z,65534
10,1,102,2025-11-16T06:14:00.000Z,65534
10,1,200,2025-11-16T06:15:00.000Z,67
10,1,238,2025-11-16T06:16:00.000Z,39
9,1,212,2025-11-16T06:17:00.000Z,58
9,1,219,2025-11-16T06:18:00.000Z,53
9,1,198,2025-11-16T06:19:00.000Z,69
9,1,102,2025-11-16T06:20:00.000Z,65534
9,1,214,2025-11-16T06:21:00.000Z,57
9,1,246,2025-11-16T06:22:00.000Z,33
9,1,248,2025-11-16T06:23:00.000Z,31
9,1,251,2025-11-16T06:24:00.000Z,29
9,1,234,2025-11-16T06:25:00.000Z,42
9,1,5,2025-11-16T06:26:00.000Z,24
9,1,6,2025-11-16T06:27:00.000Z,23
9,1,13,2025-11-16T06:28:00.000Z,22
9,1,18,2025-11-16T06:29:00.000Z,20
9,1,3,2025-11-16T06:30:00.000Z,24
9,1,14,2025-11-16T06:31:00.000Z,21
9,1,2,2025-11-16T06:32:00.000Z,24
9,1,4,2025-11-16T06:33:00.000Z,24
9,1,252,2025-11-16T06:34:00.000Z,28
9,1,2,2025-11-16T06:35:00.000Z,24
9,1,252,2025-11-16T06:36:00.000Z,28
9,1,11,2025-11-16T06:37:00.000Z,22
9,1,2,2025-11-16T06:38:00.000Z,24
9,1,8,2025-11-16T06:39:00.000Z,23
9,1,250,2025-11-16T06:40:00.000Z,30
9,1,251,2025-11-16T06:41:00.000Z,29
9,1,247,2025-11-16T06:42:00.000Z,32
9,1,250,2025-11-16T06:43:00.000Z,30
9,1,255,2025-11-16T06:44:00.000Z,26
9,1,4,2025-11-16T06:45:00.000Z,24
9,1,244,2025-11-16T06:46:00.000Z,34
9,1,11,2025-11-16T06:47:00.000Z,22
9,1,2,2025-11-16T06:48:00.000Z,24
9,1,250,2025-11-16T06:49:00.000Z,30
9,1,249,2025-11-16T06:50:00.000Z,30
9,1,6,2025-11-16T06:51:00.000Z,23
9,1,14,2025-11-16T06:52:00.000Z,21
9,1,11,2025-11-16T06:53:00.000Z,22
9,1,3,2025-11-16T06:54:00.000Z,24
