active_calories,active_time,activity_type,current_activity_type_intensity,cycles,distance,duration_min,heart_rate,timestamp,timestamp16
212,8.702063463457114e-39,"generic",,0,0,1426,,2025-11-17T04:46:00.000Z,
793,2.672946552652759e-38,"walking",,2.614963064276541e-41,2.1416857183385487e-42,1426,,2025-11-17T04:46:00.000Z,
1,8.407790785948902e-41,"running",,1.5974802493302915e-43,1.9625184992869064e-44,1426,,2025-11-17T04:46:00.000Z,
,,,,,,,,2025-11-17T04:46:00.000Z,
,,,72,,,,,2025-11-17T04:47:00.000Z,
,,,,,,,80,2025-11-17T04:48:00.000Z,23808
,,,,,,,81,2025-11-17T04:49:00.000Z,23868
,,,8,,,,,2025-11-17T04:49:00.000Z,
212,8.702063463457114e-39,"generic",,0,0,1429,,2025-11-17T04:49:00.000Z,
793,2.672946552652759e-38,"walking",,2.614963064276541e-41,2.1416857183385487e-42,1429,,2025-11-17T04:49:00.000Z,
1,8.407790785948902e-41,"running",,1.5974802493302915e-43,1.9625184992869064e-44,1429,,2025-11-17T04:49:00.000Z,
,,,,,,,,2025-11-17T04:49:00.000Z,
