active_calories,active_time,activity_type,current_activity_type_intensity,cycles,distance,duration_min,heart_rate,timestamp,timestamp16
207,8.533907647738136e-39,"generic",,0,0,1344,,2025-11-17T03:24:00.000Z,
752,2.4038972475023943e-38,"walking",,2.443023742703886e-41,2.000865031763155e-42,1344,,2025-11-17T03:24:00.000Z,
1,8.407790785948902e-41,"running",,1.5974802493302915e-43,1.9625184992869064e-44,1344,,2025-11-17T03:24:00.000Z,
,,,,,,,,2025-11-17T03:24:00.000Z,
,,,,,,,101,2025-11-17T03:25:00.000Z,18828
,,,,,,,93,2025-11-17T03:26:00.000Z,18888
,,,,,,,91,2025-11-17T03:27:00.000Z,18948
,,,,,,,90,2025-11-17T03:28:00.000Z,19008
,,,,,,,92,2025-11-17T03:29:00.000Z,19068
,,,,,,,91,2025-11-17T03:30:00.000Z,19128
,,,,,,,92,2025-11-17T03:31:00.000Z,19188
,,,,,,,93,2025-11-17T03:32:00.000Z,19248
,,,,,,,91,2025-11-17T03:34:00.000Z,19368
,,,,,,,93,2025-11-17T03:35:00.000Z,19428
,,,,,,,94,2025-11-17T03:37:00.000Z,19548
,,,104,,,,,2025-11-17T03:37:00.000Z,
,,,,,,,93,2025-11-17T03:38:00.000Z,19608
,,,8,,,,,2025-11-17T03:38:00.000Z,
,,,,,,,92,2025-11-17T03:39:00.000Z,19668
,,,,,,,91,2025-11-17T03:40:00.000Z,19728
,,,,,,,92,2025-11-17T03:41:00.000Z,19788
,,,104,,,,,2025-11-17T03:41:00.000Z,
,,,,,,,91,2025-11-17T03:42:00.000Z,19848
,,,,,,,90,2025-11-17T03:43:00.000Z,19908
,,,8,,,,,2025-11-17T03:43:00.000Z,
,,,,,,,87,2025-11-17T03:46:00.000Z,20088
,,,,,,,86,2025-11-17T03:47:00.000Z,20148
,,,104,,,,,2025-11-17T03:47:00.000Z,
,,,,,,,97,2025-11-17T03:48:00.000Z,20208
,,,,,,,115,2025-11-17T03:49:00.000Z,20268
,,,,,,,121,2025-11-17T03:50:00.000Z,20328
,,,,,,,124,2025-11-17T03:51:00.000Z,20388
,,,,,,,123,2025-11-17T03:52:00.000Z,20448
,,,,,,,125,2025-11-17T03:53:00.000Z,20508
774,2.521606318505679e-38,,70,2.5373311293529463e-41,,,,2025-11-17T03:54:00.000Z,20568
,,,,,,,123,2025-11-17T03:55:00.000Z,20628
,,,,,,,124,2025-11-17T03:56:00.000Z,20688
,,,,,,,123,2025-11-17T03:57:00.000Z,20748
,,,,,,,121,2025-11-17T03:58:00.000Z,20808
,,,,,,,117,2025-11-17T03:59:00.000Z,20868
789,2.605684226365168e-38,,70,2.6066954033370247e-41,,,,2025-11-17T03:59:00.000Z,20868
,,,,,,,114,2025-11-17T04:00:00.000Z,20928
209,8.617985555597625e-39,,160,0,,,,2025-11-17T04:00:00.000Z,20928
,,,,,,,108,2025-11-17T04:01:00.000Z,20988
791,2.6224998079370657e-38,,38,2.609357870419242e-41,,,,2025-11-17T04:01:00.000Z,20988
,,,,,,,113,2025-11-17T04:02:00.000Z,21048
212,8.702063463457114e-39,,128,0,,,,2025-11-17T04:02:00.000Z,21048
,,,,,,,103,2025-11-17T04:03:00.000Z,21108
,,,,,,,93,2025-11-17T04:04:00.000Z,21168
,,,,,,,90,2025-11-17T04:05:00.000Z,21228
,,,,,,,88,2025-11-17T04:06:00.000Z,21288
,,,136,,,,,2025-11-17T04:06:00.000Z,
,,,,,,,84,2025-11-17T04:07:00.000Z,21348
,,,,,,,87,2025-11-17T04:08:00.000Z,21408
,,,,,,,85,2025-11-17T04:09:00.000Z,21468
,,,,,,,83,2025-11-17T04:10:00.000Z,21528
,,,8,,,,,2025-11-17T04:11:00.000Z,
,,,,,,,84,2025-11-17T04:12:00.000Z,21648
,,,,,,,83,2025-11-17T04:13:00.000Z,21708
,,,,,,,81,2025-11-17T04:14:00.000Z,21768
,,,,,,,80,2025-11-17T04:17:00.000Z,21948
,,,104,,,,,2025-11-17T04:22:00.000Z,
,,,,,,,81,2025-11-17T04:23:00.000Z,22308
,,,,,,,79,2025-11-17T04:24:00.000Z,22368
,,,,,,,81,2025-11-17T04:25:00.000Z,22428
,,,,,,,80,2025-11-17T04:26:00.000Z,22488
,,,8,,,,,2025-11-17T04:27:00.000Z,
,,,40,,,,,2025-11-17T04:28:00.000Z,
,,,,,,,81,2025-11-17T04:29:00.000Z,22668
,,,8,,,,,2025-11-17T04:29:00.000Z,
791,2.6393153895089635e-38,,70,2.610899298729999e-41,,,,2025-11-17T04:30:00.000Z,22728
,,,,,,,94,2025-11-17T04:31:00.000Z,22788
792,2.6561309710808613e-38,,38,2.613421635965784e-41,,,,2025-11-17T04:31:00.000Z,22788
,,,,,,,79,2025-11-17T04:32:00.000Z,22848
,,,,,,,74,2025-11-17T04:33:00.000Z,22908
,,,72,,,,,2025-11-17T04:33:00.000Z,
,,,8,,,,,2025-11-17T04:34:00.000Z,
,,,,,,,77,2025-11-17T04:35:00.000Z,23028
,,,168,,,,,2025-11-17T04:35:00.000Z,
,,,,,,,91,2025-11-17T04:36:00.000Z,23088
793,2.672946552652759e-38,,70,2.614963064276541e-41,,,,2025-11-17T04:36:00.000Z,23088
,,,,,,,86,2025-11-17T04:37:00.000Z,23148
,,,8,,,,,2025-11-17T04:37:00.000Z,
,,,,,,,85,2025-11-17T04:38:00.000Z,23208
,,,,,,,81,2025-11-17T04:39:00.000Z,23268
,,,,,,,84,2025-11-17T04:40:00.000Z,23328
,,,104,,,,,2025-11-17T04:40:00.000Z,
,,,,,,,82,2025-11-17T04:41:00.000Z,23388
,,,8,,,,,2025-11-17T04:41:00.000Z,
,,,72,,,,,2025-11-17T04:42:00.000Z,
,,,8,,,,,2025-11-17T04:43:00.000Z,
,,,,,,,80,2025-11-17T04:44:00.000Z,23568
,,,,,,,82,2025-11-17T04:46:00.000Z,23688
,,,72,,,,,2025-11-17T04:46:00.000Z,
212,8.702063463457114e-39,"generic",,0,0,1426,,2025-11-17T04:46:00.000Z,
793,2.672946552652759e-38,"walking",,2.614963064276541e-41,2.1416857183385487e-42,1426,,2025-11-17T04:46:00.000Z,
1,8.407790785948902e-41,"running",,1.5974802493302915e-43,1.9625184992869064e-44,1426,,2025-11-17T04:46:00.000Z,
,,,,,,,,2025-11-17T04:46:00.000Z,
