data16,event,event_type,timestamp
200,,"marker",2025-11-16T05:00:00.000Z
18,,"marker",2025-11-16T05:07:00.000Z
1,,"marker",2025-11-16T05:08:00.000Z
5,,"marker",2025-11-16T05:11:00.000Z
14,,"marker",2025-11-16T05:22:00.000Z
1,,"marker",2025-11-16T05:23:00.000Z
6,,"marker",2025-11-16T05:29:00.000Z
22,,"marker",2025-11-16T05:51:00.000Z
2,,"marker",2025-11-16T05:53:00.000Z
3,,"marker",2025-11-16T05:56:00.000Z
4,,"marker",2025-11-16T06:00:00.000Z
0,,"marker",2025-11-16T06:00:00.000Z
15,,"marker",2025-11-16T06:15:00.000Z
1,,"marker",2025-11-16T06:16:00.000Z
5,,"marker",2025-11-16T06:21:00.000Z
1,,"marker",2025-11-16T06:22:00.000Z
1,,"marker",2025-11-16T06:23:00.000Z
12,,"marker",2025-11-16T06:35:00.000Z
4,,"marker",2025-11-16T06:39:00.000Z
1,,"marker",2025-11-16T06:40:00.000Z
11,,"marker",2025-11-16T06:51:00.000Z
1,,"marker",2025-11-16T06:52:00.000Z
