body_battery,field_four,field_two,stress_level_time,stress_level_value
45,1,216,2025-11-16T16:31:00.000Z,55
45,1,235,2025-11-16T16:32:00.000Z,41
45,1,102,2025-11-16T16:33:00.000Z,65534
45,1,102,2025-11-16T16:34:00.000Z,65534
45,1,102,2025-11-16T16:35:00.000Z,65534
45,1,102,2025-11-16T16:36:00.000Z,65534
45,1,102,2025-11-16T16:37:00.000Z,65534
44,1,102,2025-11-16T16:38:00.000Z,65534
44,1,102,2025-11-16T16:39:00.000Z,65534
44,1,102,2025-11-16T16:40:00.000Z,65534
44,1,102,2025-11-16T16:41:00.000Z,65534
44,1,102,2025-11-16T16:42:00.000Z,65534
44,1,102,2025-11-16T16:43:00.000Z,65534
44,1,102,2025-11-16T16:44:00.000Z,65534
44,1,102,2025-11-16T16:45:00.000Z,65534
44,1,186,2025-11-16T16:46:00.000Z,78
44,1,198,2025-11-16T16:47:00.000Z,69
44,1,207,2025-11-16T16:48:00.000Z,62
43,1,202,2025-11-16T16:49:00.000Z,66
43,1,227,2025-11-16T16:50:00.000Z,47
43,1,199,2025-11-16T16:51:00.000Z,68
43,1,195,2025-11-16T16:52:00.000Z,71
43,1,191,2025-11-16T16:53:00.000Z,74
43,1,194,2025-11-16T16:54:00.000Z,72
43,1,196,2025-11-16T16:55:00.000Z,70
43,1,213,2025-11-16T16:56:00.000Z,57
43,1,207,2025-11-16T16:57:00.000Z,62
42,1,198,2025-11-16T16:58:00.000Z,69
42,1,234,2025-11-16T16:59:00.000Z,42
42,1,243,2025-11-16T17:00:00.000Z,35
42,1,196,2025-11-16T17:01:00.000Z,70
42,1,102,2025-11-16T17:02:00.000Z,65534
42,1,102,2025-11-16T17:03:00.000Z,65534
42,1,102,2025-11-16T17:04:00.000Z,65534
42,1,101,2025-11-16T17:05:00.000Z,
42,1,101,2025-11-16T17:06:00.000Z,
42,1,206,2025-11-16T17:07:00.000Z,63
42,1,224,2025-11-16T17:08:00.000Z,49
42,1,231,2025-11-16T17:09:00.000Z,44
