data16,event,event_type,timestamp
200,,"marker",2025-11-21T15:40:00.000Z
57,,"marker",2025-11-21T15:43:00.000Z
2,,"marker",2025-11-21T15:45:00.000Z
2,,"marker",2025-11-21T15:47:00.000Z
3,,"marker",2025-11-21T15:50:00.000Z
4,,"marker",2025-11-21T15:54:00.000Z
1,,"marker",2025-11-21T15:55:00.000Z
1,,"marker",2025-11-21T15:56:00.000Z
1,,"marker",2025-11-21T15:57:00.000Z
2,,"marker",2025-11-21T15:59:00.000Z
1,,"marker",2025-11-21T16:00:00.000Z
1,,"marker",2025-11-21T16:01:00.000Z
1,,"marker",2025-11-21T16:02:00.000Z
1,,"marker",2025-11-21T16:03:00.000Z
3,,"marker",2025-11-21T16:06:00.000Z
14,,"marker",2025-11-21T16:20:00.000Z
1,,"marker",2025-11-21T16:21:00.000Z
1,,"marker",2025-11-21T16:22:00.000Z
3,,"marker",2025-11-21T16:25:00.000Z
3,,"marker",2025-11-21T16:28:00.000Z
1,,"marker",2025-11-21T16:29:00.000Z
1,,"marker",2025-11-21T16:30:00.000Z
3,,"marker",2025-11-21T16:33:00.000Z
2,,"marker",2025-11-21T16:35:00.000Z
1,,"marker",2025-11-21T16:36:00.000Z
1,,"marker",2025-11-21T16:37:00.000Z
2,,"marker",2025-11-21T16:39:00.000Z
12,,"marker",2025-11-21T16:51:00.000Z
25,,"marker",2025-11-21T17:16:00.000Z
1,,"marker",2025-11-21T17:17:00.000Z
2,,"marker",2025-11-21T17:19:00.000Z
1,,"marker",2025-11-21T17:20:00.000Z
7,,"marker",2025-11-21T17:27:00.000Z
1,,"marker",2025-11-21T17:28:00.000Z
3,,"marker",2025-11-21T17:31:00.000Z
1,,"marker",2025-11-21T17:32:00.000Z
2,,"marker",2025-11-21T17:34:00.000Z
9,,"marker",2025-11-21T17:43:00.000Z
1,,"marker",2025-11-21T17:44:00.000Z
1,,"marker",2025-11-21T17:45:00.000Z
2,,"marker",2025-11-21T17:46:00.000Z
1,,"marker",2025-11-21T17:47:00.000Z
1,,"marker",2025-11-21T17:48:00.000Z
1,,"marker",2025-11-21T17:49:00.000Z
5,,"marker",2025-11-21T17:54:00.000Z
1,,"marker",2025-11-21T17:55:00.000Z
2,,"marker",2025-11-21T18:00:00.000Z
6,,"marker",2025-11-21T18:01:00.000Z
2,,"marker",2025-11-21T18:03:00.000Z
10,,"marker",2025-11-21T18:13:00.000Z
1,,"marker",2025-11-21T18:14:00.000Z
3,,"marker",2025-11-21T18:15:00.000Z
2,,"marker",2025-11-21T18:16:00.000Z
1,,"marker",2025-11-21T18:17:00.000Z
7,,"marker",2025-11-21T18:24:00.000Z
1,,"marker",2025-11-21T18:25:00.000Z
2,,"marker",2025-11-21T18:27:00.000Z
1,,"marker",2025-11-21T18:28:00.000Z
4,,"marker",2025-11-21T18:30:00.000Z
7,,"marker",2025-11-21T18:35:00.000Z
1,,"marker",2025-11-21T18:36:00.000Z
5,,"marker",2025-11-21T18:45:00.000Z
10,,"marker",2025-11-21T18:46:00.000Z
3,,"marker",2025-11-21T18:49:00.000Z
1,,"marker",2025-11-21T18:50:00.000Z
4,,"marker",2025-11-21T18:54:00.000Z
8,,"marker",2025-11-21T19:02:00.000Z
1,,"marker",2025-11-21T19:03:00.000Z
2,,"marker",2025-11-21T19:05:00.000Z
2,,"marker",2025-11-21T19:07:00.000Z
3,,"marker",2025-11-21T19:10:00.000Z
5,,"marker",2025-11-21T19:15:00.000Z
1,,"marker",2025-11-21T19:16:00.000Z
2,,"marker",2025-11-21T19:18:00.000Z
17,,"marker",2025-11-21T19:35:00.000Z
1,,"marker",2025-11-21T19:36:00.000Z
7,,"marker",2025-11-21T19:43:00.000Z
1,,"marker",2025-11-21T19:44:00.000Z
4,,"marker",2025-11-21T19:48:00.000Z
1,,"marker",2025-11-21T19:49:00.000Z
2,,"marker",2025-11-21T19:51:00.000Z
2,,"marker",2025-11-21T19:53:00.000Z
15,,"marker",2025-11-21T20:08:00.000Z
12,,"marker",2025-11-21T20:20:00.000Z
1,,"marker",2025-11-21T20:21:00.000Z
5,,"marker",2025-11-21T20:26:00.000Z
1,,"marker",2025-11-21T20:27:00.000Z
1,,"marker",2025-11-21T20:28:00.000Z
4,,"marker",2025-11-21T20:32:00.000Z
1,,"marker",2025-11-21T20:33:00.000Z
4,,"marker",2025-11-21T20:37:00.000Z
2,,"marker",2025-11-21T20:39:00.000Z
1,,"marker",2025-11-21T20:40:00.000Z
1,,"marker",2025-11-21T20:41:00.000Z
3,,"marker",2025-11-21T20:44:00.000Z
1,,"marker",2025-11-21T20:45:00.000Z
21,,"marker",2025-11-21T21:06:00.000Z
1,,"marker",2025-11-21T21:07:00.000Z
4,,"marker",2025-11-21T21:11:00.000Z
2,,"marker",2025-11-21T21:13:00.000Z
7,,"marker",2025-11-21T21:20:00.000Z
11,,"marker",2025-11-21T21:31:00.000Z
1,,"marker",2025-11-21T21:32:00.000Z
8,,"marker",2025-11-21T21:40:00.000Z
1,,"marker",2025-11-21T21:41:00.000Z
1,,"marker",2025-11-21T21:42:00.000Z
3,,"marker",2025-11-21T21:45:00.000Z
1,,"marker",2025-11-21T21:46:00.000Z
1,,"marker",2025-11-21T21:47:00.000Z
3,,"marker",2025-11-21T21:50:00.000Z
2,,"marker",2025-11-21T21:52:00.000Z
1,,"marker",2025-11-21T21:53:00.000Z
2,,"marker",2025-11-21T21:55:00.000Z
1,,"marker",2025-11-21T21:56:00.000Z
1,,"marker",2025-11-21T21:57:00.000Z
1,,"marker",2025-11-21T21:58:00.000Z
3,,"marker",2025-11-21T22:01:00.000Z
1,,"marker",2025-11-21T22:02:00.000Z
2,,"marker",2025-11-21T22:04:00.000Z
2,,"marker",2025-11-21T22:06:00.000Z
4,,"marker",2025-11-21T22:10:00.000Z
1,,"marker",2025-11-21T22:11:00.000Z
1,,"marker",2025-11-21T22:12:00.000Z
3,,"marker",2025-11-21T22:15:00.000Z
1,,"marker",2025-11-21T22:16:00.000Z
1,,"marker",2025-11-21T22:17:00.000Z
2,,"marker",2025-11-21T22:19:00.000Z
0,,"marker",2025-11-21T22:19:00.000Z
2,,"marker",2025-11-21T22:21:00.000Z
1,,"marker",2025-11-21T22:22:00.000Z
2,,"marker",2025-11-21T22:24:00.000Z
1,,"marker",2025-11-21T22:25:00.000Z
6,,"marker",2025-11-21T22:31:00.000Z
