active_calories,active_time,activity_type,current_activity_type_intensity,cycles,distance,duration_min,heart_rate,timestamp,timestamp16
0,8.407790785948902e-41,"generic",,0,0,183,,2025-11-21T08:03:00.000Z,
9,5.254869241218064e-40,"walking",,2.6064151436441598e-43,2.1347380805524263e-44,183,,2025-11-21T08:03:00.000Z,
,,,,,,,,2025-11-21T08:03:00.000Z,
,,,,,,,77,2025-11-21T08:04:00.000Z,53488
,,,,,,,94,2025-11-21T08:05:00.000Z,53548
,,,200,,,,,2025-11-21T08:05:00.000Z,
,,,,,,,101,2025-11-21T08:06:00.000Z,53608
,,,,,,,100,2025-11-21T08:07:00.000Z,53668
11,6.9364273984078445e-40,,70,3.2650254218768238e-43,,,,2025-11-21T08:07:00.000Z,53668
,,,,,,,92,2025-11-21T08:08:00.000Z,53728
,,,,,,,81,2025-11-21T08:09:00.000Z,53788
,,,,,,,71,2025-11-21T08:10:00.000Z,53848
,,,104,,,,,2025-11-21T08:10:00.000Z,
,,,,,,,69,2025-11-21T08:11:00.000Z,53908
,,,8,,,,,2025-11-21T08:13:00.000Z,
,,,,,,,70,2025-11-21T08:14:00.000Z,54088
,,,104,,,,,2025-11-21T08:14:00.000Z,
,,,,,,,71,2025-11-21T08:15:00.000Z,54148
,,,8,,,,,2025-11-21T08:16:00.000Z,
,,,104,,,,,2025-11-21T08:17:00.000Z,
,,,,,,,72,2025-11-21T08:18:00.000Z,54328
,,,8,,,,,2025-11-21T08:18:00.000Z,
,,,,,,,73,2025-11-21T08:19:00.000Z,54388
,,,,,,,75,2025-11-21T08:20:00.000Z,54448
,,,,,,,76,2025-11-21T08:21:00.000Z,54508
,,,104,,,,,2025-11-21T08:21:00.000Z,
,,,,,,,78,2025-11-21T08:23:00.000Z,54628
,,,,,,,77,2025-11-21T08:24:00.000Z,54688
,,,8,,,,,2025-11-21T08:24:00.000Z,
,,,,,,,79,2025-11-21T08:26:00.000Z,54808
,,,,,,,80,2025-11-21T08:28:00.000Z,54928
,,,,,,,79,2025-11-21T08:29:00.000Z,54988
,,,,,,,76,2025-11-21T08:30:00.000Z,55048
,,,,,,,77,2025-11-21T08:31:00.000Z,55108
,,,104,,,,,2025-11-21T08:31:00.000Z,
0,8.407790785948902e-41,"generic",,0,0,211,,2025-11-21T08:31:00.000Z,
11,6.9364273984078445e-40,"walking",,3.2650254218768238e-43,2.674237989317481e-44,211,,2025-11-21T08:31:00.000Z,
,,,,,,,,2025-11-21T08:31:00.000Z,
